# Метеостанция Берлин / Темпельхоф, Германия, WMO_ID=10384, выборка с 01.01.2011 по 31.12.2011, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=10384&lang=ru
#
"Местное время в Берлине / Темпельхофе";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"15.10.2011 11:00";"8.4";"772.1";"776.7";"";"63";"Ветер, дующий с юго-востока";"1";"";"";"";" ";"";"";"0.4";"";"";"";"";"";"";"";"1.7";"";"";"";"";"";"";
"15.10.2011 08:00";"1.0";"772.0";"776.7";"";"92";"Ветер, дующий с востоко-юго-востока";"2";"";"";"";" ";"";"";"0.4";"6.2";"";"";"";"";"";"";"-0.2";"Осадков нет";"12";"";"";"";"";
"15.10.2011 05:00";"1.7";"772.4";"777.1";"";"90";"Ветер, дующий с востоко-юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.2";"";"";"";"";"";"";
"15.10.2011 02:00";"3.1";"772.6";"777.2";"";"86";"Ветер, дующий с востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.0";"Осадков нет";"6";"";"";"";"";
"14.10.2011 23:00";"3.7";"772.9";"777.5";"";"84";"Ветер, дующий с северо-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.2";"";"";"";"";"";"";
"14.10.2011 20:00";"6.2";"772.4";"777.1";"";"72";"Ветер, дующий с северо-востока";"1";"";"";"";" ";"";"";"1.8";"11.6";"";"";"";"";"";"";"1.6";"Осадков нет";"12";"";"";"";"";
"14.10.2011 17:00";"9.5";"772.4";"776.9";"";"55";"Ветер, дующий с северо-северо-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.0";"";"";"";"";"";"";
"14.10.2011 14:00";"10.4";"772.3";"776.8";"";"49";"Ветер, дующий с северо-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.1";"Осадков нет";"6";"";"";"";"";
"14.10.2011 11:00";"8.7";"772.0";"776.6";"";"67";"Ветер, дующий с северо-северо-востока";"4";"";"";"";" ";"";"";"1.6";"";"";"";"";"";"";"";"2.9";"";"";"";"";"";"";
"14.10.2011 08:00";"1.7";"770.8";"775.5";"";"88";"Ветер, дующий с северо-запада";"2";"";"";"";" ";"";"";"1.6";"9.5";"";"";"";"";"";"";"-0.1";"Осадков нет";"12";"";"";"";"";
"14.10.2011 05:00";"3.0";"770.0";"774.7";"";"87";"Ветер, дующий с северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.1";"";"";"";"";"";"";
"14.10.2011 02:00";"3.6";"769.8";"774.4";"";"82";"Ветер, дующий с северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.8";"Осадков нет";"6";"";"";"";"";
"13.10.2011 23:00";"5.5";"769.1";"773.8";"";"75";"Ветер, дующий с севера";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.4";"";"";"";"";"";"";
"13.10.2011 20:00";"9.6";"767.8";"772.4";"";"61";"Ветер, дующий с севера";"5";"";"";"";" ";"";"";"6.0";"13.6";"";"";"";"";"";"";"2.4";"Осадков нет";"12";"";"";"";"";
"13.10.2011 17:00";"11.6";"766.4";"770.9";"";"55";"Ветер, дующий с северо-северо-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.8";"";"";"";"";"";"";
"13.10.2011 14:00";"13.2";"765.8";"770.3";"";"57";"Ветер, дующий с северо-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.0";"Осадков нет";"6";"";"";"";"";
"13.10.2011 11:00";"10.2";"764.9";"769.4";"";"74";"Ветер, дующий с западо-северо-запада";"3";"";"";"";" ";"";"";"5.8";"";"";"";"";"";"";"";"5.8";"";"";"";"";"";"";
"13.10.2011 08:00";"6.0";"763.4";"767.9";"";"89";"Ветер, дующий с западо-северо-запада";"4";"";"";"";" ";"";"";"5.8";"10.5";"";"";"";"";"";"";"4.4";"Осадков нет";"12";"";"";"";"";
"13.10.2011 05:00";"7.3";"761.9";"766.5";"";"88";"Ветер, дующий с западо-северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.4";"";"";"";"";"";"";
"13.10.2011 02:00";"7.4";"760.7";"765.2";"";"85";"Ветер, дующий с западо-северо-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.0";"Осадков нет";"6";"";"";"";"";
"12.10.2011 23:00";"8.8";"759.8";"764.3";"";"80";"Ветер, дующий с западо-северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.6";"";"";"";"";"";"";
"12.10.2011 20:00";"10.5";"758.8";"763.4";"";"73";"Ветер, дующий с западо-юго-запада";"3";"";"";"";" ";"";"";"9.1";"14.0";"";"";"";"";"";"";"5.8";"Осадков нет";"12";"";"";"";"";
"12.10.2011 17:00";"12.7";"757.7";"762.2";"";"57";"Ветер, дующий с западо-северо-запада";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.5";"";"";"";"";"";"";
"12.10.2011 14:00";"13.3";"757.6";"762.0";"";"54";"Ветер, дующий с западо-северо-запада";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.1";"Осадков нет";"6";"";"";"";"";
"12.10.2011 11:00";"11.9";"757.4";"761.8";"";"76";"Ветер, дующий с западо-северо-запада";"6";"";"";"";" ";"";"";"9.1";"";"";"";"";"";"";"";"7.8";"";"";"";"";"";"";
"12.10.2011 08:00";"9.1";"756.2";"760.6";"";"88";"Ветер, дующий с запада";"5";"";"";"";" ";"";"";"9.1";"13.0";"";"";"";"";"";"";"7.2";"1.0";"12";"";"";"";"";
"12.10.2011 05:00";"9.4";"755.3";"759.8";"";"86";"Ветер, дующий с запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.1";"";"";"";"";"";"";
"12.10.2011 02:00";"10.2";"754.5";"758.9";"";"85";"Ветер, дующий с западо-северо-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.8";"1.0";"6";"";"";"";"";
"11.10.2011 23:00";"12.0";"753.1";"757.5";"";"87";"Ветер, дующий с запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.9";"";"";"";"";"";"";
"11.10.2011 20:00";"13.0";"752.4";"756.8";"";"91";"Ветер, дующий с юго-запада";"3";"";"";"";" ";"";"";"12.0";"14.9";"";"";"";"";"";"";"11.6";"10.0";"12";"";"";"";"";
"11.10.2011 17:00";"12.7";"752.7";"757.1";"";"91";"Ветер, дующий с западо-юго-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.3";"";"";"";"";"";"";
"11.10.2011 14:00";"12.9";"752.7";"757.1";"";"91";"Ветер, дующий с запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.4";"6.0";"6";"";"";"";"";
"11.10.2011 11:00";"13.3";"751.8";"756.2";"";"93";"Ветер, дующий с юго-запада";"5";"";"";"";" ";"";"";"12.0";"";"";"";"";"";"";"";"12.2";"";"";"";"";"";"";
"11.10.2011 08:00";"12.6";"752.8";"757.2";"";"90";"Ветер, дующий с западо-юго-запада";"3";"";"";"";" ";"";"";"12.1";"16.0";"";"";"";"";"";"";"11.0";"4.0";"12";"";"";"";"";
"11.10.2011 05:00";"12.6";"753.4";"757.8";"";"87";"Ветер, дующий с запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.5";"";"";"";"";"";"";
"11.10.2011 02:00";"14.2";"752.9";"757.3";"";"88";"Ветер, дующий с северо-запада";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.3";"2.0";"6";"";"";"";"";
"10.10.2011 23:00";"15.9";"751.8";"756.2";"";"88";"Ветер, дующий с западо-юго-запада";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.0";"";"";"";"";"";"";
"10.10.2011 20:00";"15.5";"751.4";"755.7";"";"90";"Ветер, дующий с запада";"7";"";"";"";" ";"";"";"9.2";"15.5";"";"";"";"";"";"";"13.9";"4.0";"12";"";"";"";"";
"10.10.2011 17:00";"15.0";"751.0";"755.3";"";"92";"Ветер, дующий с юго-запада";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.7";"";"";"";"";"";"";
"10.10.2011 14:00";"13.6";"752.2";"756.5";"";"92";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.4";"0.7";"6";"";"";"";"";
"10.10.2011 11:00";"11.5";"753.8";"758.2";"";"94";"Ветер, дующий с юго-запада";"3";"";"";"";" ";"";"";"7.9";"";"";"";"";"";"";"";"10.6";"";"";"";"";"";"";
"10.10.2011 08:00";"9.3";"753.7";"758.1";"";"93";"Ветер, дующий с юго-запада";"3";"";"";"";" ";"";"";"7.9";"9.6";"";"";"";"";"";"";"8.3";"3.0";"12";"";"";"";"";
"10.10.2011 05:00";"8.3";"754.4";"758.9";"";"93";"Ветер, дующий с юго-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.2";"";"";"";"";"";"";
"10.10.2011 02:00";"8.2";"756.3";"760.8";"";"84";"Ветер, дующий с юго-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.6";"0.6";"6";"";"";"";"";
"09.10.2011 23:00";"9.1";"758.5";"763.0";"";"68";"Ветер, дующий с юго-юго-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.6";"";"";"";"";"";"";
"09.10.2011 20:00";"9.6";"759.6";"764.1";"";"67";"Ветер, дующий с юга";"5";"";"";"";" ";"";"";"6.4";"13.7";"";"";"";"";"";"";"3.8";"Осадков нет";"12";"";"";"";"";
"09.10.2011 17:00";"12.8";"760.2";"764.6";"";"56";"Ветер, дующий с западо-юго-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.3";"";"";"";"";"";"";
"09.10.2011 14:00";"12.0";"760.5";"764.9";"";"60";"Ветер, дующий с запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.5";"Осадков нет";"6";"";"";"";"";
"09.10.2011 11:00";"9.0";"760.5";"765.0";"";"74";"Ветер, дующий с запада";"3";"";"";"";" ";"";"";"5.3";"";"";"";"";"";"";"";"4.6";"";"";"";"";"";"";
"09.10.2011 08:00";"6.5";"758.7";"763.2";"";"86";"Ветер, дующий с западо-северо-запада";"4";"";"";"";" ";"";"";"5.3";"7.7";"";"";"";"";"";"";"4.3";"Следы осадков";"12";"";"";"";"";
"09.10.2011 05:00";"5.9";"756.7";"761.2";"";"83";"Ветер, дующий с северо-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.3";"";"";"";"";"";"";
"09.10.2011 02:00";"6.8";"754.7";"759.2";"";"83";"Ветер, дующий с западо-северо-запада";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.2";"Следы осадков";"6";"";"";"";"";
"08.10.2011 23:00";"7.0";"753.4";"758.0";"";"85";"Ветер, дующий с западо-северо-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.7";"";"";"";"";"";"";
"08.10.2011 20:00";"7.6";"752.0";"756.4";"";"88";"Ветер, дующий с западо-северо-запада";"5";"";"";"";" ";"";"";"7.2";"12.7";"";"";"";"";"";"";"5.7";"3.0";"12";"";"";"";"";
"08.10.2011 17:00";"12.0";"750.2";"754.6";"";"58";"Ветер, дующий с запада";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.1";"";"";"";"";"";"";
"08.10.2011 14:00";"11.6";"750.3";"754.7";"";"60";"Ветер, дующий с западо-северо-запада";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.1";"Следы осадков";"6";"";"";"";"";
"08.10.2011 11:00";"9.9";"750.1";"754.5";"";"71";"Ветер, дующий с западо-северо-запада";"7";"";"";"";" ";"";"";"7.8";"";"";"";"";"";"";"";"4.8";"";"";"";"";"";"";
"08.10.2011 08:00";"7.9";"749.6";"754.0";"";"84";"Ветер, дующий с западо-северо-запада";"4";"";"";"";" ";"";"";"7.8";"10.1";"";"";"";"";"";"";"5.4";"0.2";"12";"";"";"";"";
"08.10.2011 05:00";"8.4";"749.3";"753.8";"";"84";"Ветер, дующий с западо-северо-запада";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.8";"";"";"";"";"";"";
"08.10.2011 02:00";"8.5";"749.5";"753.9";"";"86";"Ветер, дующий с западо-северо-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.3";"0.2";"6";"";"";"";"";
"07.10.2011 23:00";"9.9";"749.8";"754.3";"";"86";"Ветер, дующий с запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.6";"";"";"";"";"";"";
"07.10.2011 20:00";"9.7";"750.1";"754.5";"";"75";"Ветер, дующий с юго-запада";"3";"";"";"";" ";"";"";"7.6";"13.4";"";"";"";"";"";"";"5.5";"Следы осадков";"12";"";"";"";"";
"07.10.2011 17:00";"12.1";"750.2";"754.6";"";"62";"Ветер, дующий с западо-юго-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.0";"";"";"";"";"";"";
"07.10.2011 14:00";"12.1";"750.3";"754.7";"";"59";"Ветер, дующий с западо-юго-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.3";"Следы осадков";"6";"";"";"";"";
"07.10.2011 11:00";"11.1";"750.7";"755.1";"";"69";"Ветер, дующий с западо-юго-запада";"5";"";"";"";" ";"";"";"7.5";"";"";"";"";"";"";"";"5.7";"";"";"";"";"";"";
"07.10.2011 08:00";"7.7";"750.7";"755.2";"";"83";"Ветер, дующий с юго-запада";"3";"";"";"";" ";"";"";"7.5";"11.5";"";"";"";"";"";"";"5.0";"0.8";"12";"";"";"";"";
"07.10.2011 05:00";"8.4";"750.2";"754.6";"";"84";"Ветер, дующий с юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.8";"";"";"";"";"";"";
"07.10.2011 02:00";"10.3";"750.4";"754.8";"";"78";"Ветер, дующий с запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.7";"0.8";"6";"";"";"";"";
"06.10.2011 23:00";"11.1";"";"";"";"80";"Ветер, дующий с запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.7";"";"";"";"";"";"";
"06.10.2011 20:00";"11.5";"749.5";"753.9";"";"83";"Ветер, дующий с западо-юго-запада";"3";"";"";"";" ";"";"";"11.5";"20.8";"";"";"";"";"";"";"8.8";"6.0";"12";"";"";"";"";
"06.10.2011 17:00";"20.4";"747.1";"751.4";"";"53";"Ветер, дующий с юго-запада";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.6";"";"";"";"";"";"";
"06.10.2011 14:00";"20.2";"749.4";"753.7";"";"53";"Ветер, дующий с юго-запада";"9";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.2";"0.1";"6";"";"";"";"";
"06.10.2011 11:00";"17.6";"751.6";"756.0";"";"64";"Ветер, дующий с юго-запада";"7";"";"";"";" ";"";"";"14.4";"";"";"";"";"";"";"";"10.8";"";"";"";"";"";"";
"06.10.2011 08:00";"14.5";"753.4";"757.7";"";"77";"Ветер, дующий с юго-юго-запада";"4";"";"";"";" ";"";"";"14.4";"17.4";"";"";"";"";"";"";"10.5";"Осадков нет";"12";"";"";"";"";
"06.10.2011 05:00";"16.6";"754.9";"759.2";"";"70";"Ветер, дующий с юго-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.1";"";"";"";"";"";"";
"06.10.2011 02:00";"17.4";"756.4";"760.8";"";"67";"Ветер, дующий с юго-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.2";"Осадков нет";"6";"";"";"";"";
"05.10.2011 23:00";"16.8";"757.6";"761.9";"";"72";"Ветер, дующий с юго-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.8";"";"";"";"";"";"";
"05.10.2011 20:00";"17.2";"758.1";"762.4";"";"72";"Ветер, дующий с западо-юго-запада";"3";"";"";"";" ";"";"";"15.0";"18.7";"";"";"";"";"";"";"12.2";"Следы осадков";"12";"";"";"";"";
"05.10.2011 17:00";"18.2";"758.3";"762.7";"";"64";"Ветер, дующий с западо-юго-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.4";"";"";"";"";"";"";
"05.10.2011 14:00";"18.0";"759.2";"763.5";"";"62";"Ветер, дующий с запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.6";"Следы осадков";"6";"";"";"";"";
"05.10.2011 11:00";"17.3";"759.3";"763.6";"";"67";"Ветер, дующий с западо-юго-запада";"6";"";"";"";" ";"";"";"14.8";"";"";"";"";"";"";"";"11.2";"";"";"";"";"";"";
"05.10.2011 08:00";"15.1";"758.9";"763.4";"";"78";"Ветер, дующий с западо-юго-запада";"3";"";"";"";" ";"";"";"14.8";"19.8";"";"";"";"";"";"";"11.3";"Осадков нет";"12";"";"";"";"";
"05.10.2011 05:00";"15.1";"758.7";"763.1";"";"75";"Ветер, дующий с западо-юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.7";"";"";"";"";"";"";
"05.10.2011 02:00";"16.7";"758.6";"763.0";"";"76";"Ветер, дующий с запада";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.5";"Осадков нет";"6";"";"";"";"";
"04.10.2011 23:00";"17.9";"758.3";"762.7";"";"72";"Ветер, дующий с запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.8";"";"";"";"";"";"";
"04.10.2011 20:00";"19.9";"758.0";"762.4";"";"65";"Ветер, дующий с запада";"4";"";"";"";" ";"";"";"15.4";"24.5";"";"";"";"";"";"";"13.2";"Осадков нет";"12";"";"";"";"";
"04.10.2011 17:00";"22.2";"757.5";"761.8";"";"54";"Ветер, дующий с западо-северо-запада";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.6";"";"";"";"";"";"";
"04.10.2011 14:00";"24.1";"757.9";"762.2";"";"47";"Ветер, дующий с западо-юго-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.2";"Осадков нет";"6";"";"";"";"";
"04.10.2011 11:00";"20.2";"758.6";"763.0";"";"59";"Ветер, дующий с юго-запада";"3";"";"";"";" ";"";"";"15.4";"";"";"";"";"";"";"";"12.0";"";"";"";"";"";"";
"04.10.2011 08:00";"15.5";"758.2";"762.5";"";"75";"";"";"";"";"";" ";"";"";"15.4";"20.0";"";"";"";"";"";"";"11.1";"Осадков нет";"12";"";"";"";"";
"04.10.2011 05:00";"16.7";"758.5";"762.8";"";"69";"Ветер, дующий с юго-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.9";"";"";"";"";"";"";
"04.10.2011 02:00";"17.6";"759.2";"763.6";"";"66";"Ветер, дующий с юго-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.2";"Осадков нет";"6";"";"";"";"";
"03.10.2011 23:00";"18.7";"759.6";"764.0";"";"62";"Ветер, дующий с юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.3";"";"";"";"";"";"";
"03.10.2011 20:00";"20.0";"760.0";"764.3";"";"61";"Ветер, дующий с юго-запада";"3";"";"";"";" ";"";"";"12.7";"23.7";"";"";"";"";"";"";"12.2";"Осадков нет";"12";"";"";"";"";
"03.10.2011 17:00";"22.7";"760.1";"764.4";"";"44";"Ветер, дующий с западо-юго-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";
"03.10.2011 14:00";"23.0";"760.8";"765.1";"";"51";"Ветер, дующий с юго-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.4";"Осадков нет";"6";"";"";"";"";
"03.10.2011 11:00";"19.5";"761.3";"765.7";"";"72";"Ветер, дующий с запада";"2";"";"";"";" ";"";"";"12.1";"";"";"";"";"";"";"";"14.4";"";"";"";"";"";"";
"03.10.2011 08:00";"12.7";"761.2";"765.6";"";"91";"Ветер, дующий с юга";"1";"";"";"";" ";"";"";"12.1";"18.7";"";"";"";"";"";"";"11.2";"Осадков нет";"12";"";"";"";"";
"03.10.2011 05:00";"13.6";"761.2";"765.6";"";"88";"Ветер, дующий с юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.6";"";"";"";"";"";"";
"03.10.2011 02:00";"14.3";"761.7";"766.1";"";"86";"Ветер, дующий с юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.0";"Осадков нет";"6";"";"";"";"";
"02.10.2011 23:00";"15.4";"762.2";"766.6";"";"82";"Ветер, дующий с юга";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.4";"";"";"";"";"";"";
"02.10.2011 20:00";"18.7";"762.6";"767.0";"";"66";"Штиль, безветрие";"0";"";"";"";" ";"";"";"10.5";"25.9";"";"";"";"";"";"";"12.3";"Осадков нет";"12";"";"";"";"";
"02.10.2011 17:00";"25.5";"763.0";"767.2";"";"39";"Ветер, дующий с юга";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.5";"";"";"";"";"";"";
"02.10.2011 14:00";"24.7";"764.0";"768.2";"";"46";"Ветер, дующий с юго-юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.3";"Осадков нет";"6";"";"";"";"";
"02.10.2011 11:00";"20.3";"765.2";"769.5";"";"65";"Ветер, дующий с юго-юго-востока";"1";"";"";"";" ";"";"";"9.9";"";"";"";"";"";"";"";"13.6";"";"";"";"";"";"";
"02.10.2011 08:00";"10.5";"765.2";"769.6";"";"92";"Ветер, дующий с востоко-юго-востока";"1";"";"";"";" ";"";"";"9.9";"18.7";"";"";"";"";"";"";"9.2";"Осадков нет";"12";"";"";"";"";
"02.10.2011 05:00";"11.5";"765.5";"770.0";"";"90";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";
"02.10.2011 02:00";"13.6";"766.0";"770.5";"";"88";"Ветер, дующий с юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.7";"Осадков нет";"6";"";"";"";"";
"01.10.2011 23:00";"14.8";"766.1";"770.6";"";"84";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.2";"";"";"";"";"";"";
"01.10.2011 20:00";"18.7";"765.8";"770.2";"";"66";"Штиль, безветрие";"0";"";"";"";" ";"";"";"10.9";"25.9";"";"";"";"";"";"";"12.3";"Осадков нет";"12";"";"";"";"";
"01.10.2011 17:00";"25.7";"765.8";"770.1";"";"42";"Ветер, дующий с востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.0";"";"";"";"";"";"";
"01.10.2011 14:00";"24.8";"766.4";"770.6";"";"49";"Ветер, дующий с востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.3";"Осадков нет";"6";"";"";"";"";
"01.10.2011 11:00";"19.9";"766.8";"771.2";"";"69";"Ветер, дующий с востоко-северо-востока";"1";"";"";"";" ";"";"";"10.9";"";"";"";"";"";"";"";"14.1";"";"";"";"";"";"";
"01.10.2011 08:00";"11.3";"766.4";"770.9";"";"92";"";"";"";"";"";" ";"";"";"10.9";"18.4";"";"";"";"";"";"";"10.1";"Осадков нет";"12";"";"";"";"";
"01.10.2011 05:00";"11.6";"766.1";"770.6";"";"92";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.3";"";"";"";"";"";"";
"01.10.2011 02:00";"13.1";"766.6";"771.2";"";"90";"Ветер, дующий с востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.5";"Осадков нет";"6";"";"";"";"";
"30.09.2011 23:00";"14.8";"766.8";"771.2";"";"83";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.9";"";"";"";"";"";"";
"30.09.2011 20:00";"18.4";"766.7";"771.1";"";"68";"Ветер, дующий с востока";"1";"";"";"";" ";"";"";"10.9";"25.9";"";"";"";"";"";"";"12.4";"Осадков нет";"12";"";"";"";"";
"30.09.2011 17:00";"25.5";"766.8";"771.1";"";"35";"Ветер, дующий с юго-юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.9";"";"";"";"";"";"";
"30.09.2011 14:00";"24.8";"767.4";"771.7";"";"44";"Ветер, дующий с юго-юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.9";"Осадков нет";"6";"";"";"";"";
"30.09.2011 11:00";"20.5";"768.0";"772.4";"";"56";"Ветер, дующий с юга";"1";"";"";"";" ";"";"";"9.7";"";"";"";"";"";"";"";"11.5";"";"";"";"";"";"";
"30.09.2011 08:00";"10.8";"767.7";"772.2";"";"92";"Ветер, дующий с востока";"1";"";"";"";" ";"";"";"9.7";"18.3";"";"";"";"";"";"";"9.6";"Следы осадков";"12";"";"";"";"";
"30.09.2011 05:00";"10.8";"767.6";"772.0";"";"89";"Ветер, дующий с юго-юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.0";"";"";"";"";"";"";
"30.09.2011 02:00";"12.6";"767.7";"772.2";"";"86";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.4";"Следы осадков";"6";"";"";"";"";
"29.09.2011 23:00";"14.3";"768.0";"772.4";"";"84";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.7";"";"";"";"";"";"";
"29.09.2011 20:00";"18.4";"767.7";"772.1";"";"65";"Ветер, дующий с юго-юго-запада";"1";"";"";"";" ";"";"";"10.7";"25.1";"";"";"";"";"";"";"11.7";"Осадков нет";"12";"";"";"";"";
"29.09.2011 17:00";"24.3";"767.6";"771.9";"";"40";"Ветер, дующий с севера";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";
"29.09.2011 14:00";"22.6";"768.3";"772.6";"";"45";"Ветер, дующий с северо-северо-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.1";"Осадков нет";"6";"";"";"";"";
"29.09.2011 11:00";"18.6";"768.9";"773.3";"";"70";"Ветер, дующий с северо-востока";"1";"";"";"";" ";"";"";"10.1";"";"";"";"";"";"";"";"13.1";"";"";"";"";"";"";
"29.09.2011 08:00";"10.6";"768.3";"772.8";"";"92";"Ветер, дующий с юго-юго-востока";"1";"";"";"";" ";"";"";"10.1";"16.2";"";"";"";"";"";"";"9.4";"Осадков нет";"12";"";"";"";"";
"29.09.2011 05:00";"11.4";"768.2";"772.6";"";"89";"Ветер, дующий с юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.6";"";"";"";"";"";"";
"29.09.2011 02:00";"12.2";"768.5";"773.0";"";"87";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.1";"Осадков нет";"6";"";"";"";"";
"28.09.2011 23:00";"13.3";"768.9";"773.4";"";"83";"Ветер, дующий с юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.5";"";"";"";"";"";"";
