# Метеостанция Нур-Султан, Казахстан, WMO_ID=35188, выборка с 01.01.2011 по 30.07.2011, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=35188&lang=ru
#
"Местное время в Нур-Султане";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"24.02.2011 06:00";"-19.9";"749.6";"785.6";"";"74";"Ветер, дующий с востоко-юго-востока";"2";"";"";"Облаков нет.";"Облака в целом рассеиваются или становятся менее развитыми. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"";"";"";"";"";"";"-23.4";"";"";"";"";"";"";
"24.02.2011 03:00";"-18.4";"747.9";"783.6";"";"72";"Ветер, дующий с севера";"3";"";"";"90  или более, но не 100%";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Снег и/или другие виды твердых осадков";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"600-1000";"";"";"";"-22.2";"";"";"";"";"";"";
"24.02.2011 00:00";"-19.5";"746.2";"782.0";"";"74";"Ветер, дующий с северо-северо-востока";"3";"";"";"90  или более, но не 100%";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"-20.7";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"600-1000";"";"";"";"-23.0";"0.3";"12";"";"";"";"";
"23.02.2011 21:00";"-20.8";"745.1";"781.0";"";"71";"Ветер, дующий с севера";"3";"";"";"90  или более, но не 100%";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"-20.7";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"600-1000";"";"";"";"-24.7";"0.3";"12";"";"";"";"";
"23.02.2011 18:00";"-22.6";"743.2";"779.2";"";"67";"Ветер, дующий с севера";"5";"";"";"20–30%.";"Алмазная пыль (с туманом или без него). ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"600-1000";"";"";"20.0";"-27.1";"";"";"";"";"";"";
"23.02.2011 15:00";"-23.7";"740.7";"776.8";"";"65";"Ветер, дующий с северо-северо-востока";"8";"";"15";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"";"100%.";"2500 или более, или облаков нет.";"Высокослоистые просвечивающие.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"2.0";"-28.4";"";"";"";"";"";"";
"23.02.2011 12:00";"-25.5";"739.3";"775.6";"";"66";"Ветер, дующий с северо-востока";"6";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"-26.3";"";"";"100%.";"2500 или более, или облаков нет.";"Высокослоистые просвечивающие.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"2.0";"-30.0";"0.4";"12";"";"";"";"";
"23.02.2011 09:00";"-26.3";"737.7";"774.1";"";"68";"Ветер, дующий с северо-востока";"6";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"";"100%.";"2500 или более, или облаков нет.";"Высокослоистые просвечивающие.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"1.0";"-30.5";"0.4";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"22.0";
"23.02.2011 06:00";"-25.6";"736.4";"772.5";"";"70";"Ветер, дующий с северо-северо-востока";"6";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"";"100%.";"2500 или более, или облаков нет.";"Высокослоистые просвечивающие.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"";"-29.5";"";"";"";"";"";"";
"23.02.2011 03:00";"-25.5";"735.7";"771.8";"";"70";"Ветер, дующий с северо-востока";"6";"";"16";"100%.";"Алмазная пыль (с туманом или без него). ";"Метель";"Метель";"";"";"";"100%.";"2500 или более, или облаков нет.";"";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"";"-29.4";"";"";"";"";"";"";
"23.02.2011 00:00";"-25.7";"736.2";"772.4";"";"68";"Ветер, дующий с северо-востока";"5";"";"";"100%.";"Алмазная пыль (с туманом или без него). ";"Метель";"Метель";"";"-20.9";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"";"-29.9";"";"";"";"";"";"";
"22.02.2011 21:00";"-24.8";"736.5";"772.6";"";"68";"Ветер, дующий с северо-востока";"6";"";"";"100%.";"Алмазная пыль (с туманом или без него). ";"Метель";"Метель";"";"-20.9";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"";"-29.0";"";"";"";"";"";"";
"22.02.2011 18:00";"-21.9";"736.3";"771.9";"";"68";"Ветер, дующий с северо-востока";"7";"";"";"100%.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Метель";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"10.0";"-26.2";"";"";"";"";"";"";
"22.02.2011 15:00";"-21.3";"736.6";"772.2";"";"66";"Ветер, дующий с северо-востока";"5";"";"";"Облаков нет.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Метель";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"";"";"";"";"";"";"";"10.0";"-26.0";"";"";"";"";"";"";
"22.02.2011 12:00";"-25.0";"737.8";"773.9";"";"71";"Ветер, дующий с северо-востока";"4";"";"";"Облаков нет.";"Алмазная пыль (с туманом или без него). ";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"-29.3";"";"";"";"";"";"";"4.0";"-28.7";"";"";"";"";"";"";
"22.02.2011 09:00";"-29.3";"737.9";"774.8";"";"72";"Ветер, дующий с северо-востока";"4";"";"";"Облаков нет.";"Видимость ухудшена дымом, например: от степных или лесных пожаров, промышленных предприятий или вулканическим пеплом. ";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"";"";"";"";"";"";"";"4.0";"-32.8";"";"";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"22.0";
"22.02.2011 06:00";"-28.6";"737.5";"774.2";"";"72";"Ветер, дующий с северо-востока";"5";"";"";"Облаков нет.";"Алмазная пыль (с туманом или без него). ";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"";"";"";"";"";"";"";"";"-32.1";"";"";"";"";"";"";
"22.02.2011 03:00";"-26.4";"737.7";"774.1";"";"74";"Ветер, дующий с северо-востока";"2";"";"";"Облаков нет.";"Алмазная пыль (с туманом или без него). ";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"";"";"";"";"";"";"";"";"-29.7";"";"";"";"";"";"";
"22.02.2011 00:00";"-24.1";"737.6";"773.6";"";"73";"Ветер, дующий с северо-востока";"3";"";"";"Облаков нет.";"Алмазная пыль (с туманом или без него). ";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"";"-16.8";"";"";"";"";"";"";"-27.6";"";"";"";"";"";"";
"21.02.2011 21:00";"-23.0";"737.8";"773.7";"";"74";"Ветер, дующий с северо-востока";"3";"";"";"40%.";"Алмазная пыль (с туманом или без него). ";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"-16.8";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"";"-26.4";"";"";"";"";"";"";
"21.02.2011 18:00";"-20.5";"738.0";"773.5";"";"65";"Ветер, дующий с северо-востока";"2";"";"";"40%.";"Алмазная пыль (с туманом или без него). ";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"20.0";"-25.4";"";"";"";"";"";"";
"21.02.2011 15:00";"-17.5";"738.2";"773.2";"";"60";"Штиль, безветрие";"0";"";"";"Облаков нет.";"Видимость ухудшена дымом, например: от степных или лесных пожаров, промышленных предприятий или вулканическим пеплом. ";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"";"";"";"";"";"";"";"4.0";"-23.4";"";"";"";"";"";"";
"21.02.2011 12:00";"-23.6";"739.3";"775.3";"";"73";"Ветер, дующий с юга";"1";"";"";"Облаков нет.";"Алмазная пыль (с туманом или без него). ";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"-29.7";"";"";"";"";"";"";"10.0";"-27.1";"";"";"";"";"";"";
"21.02.2011 09:00";"-29.4";"739.4";"776.2";"";"72";"Ветер, дующий с юга";"1";"";"";"60%.";"Видимость ухудшена дымом, например: от степных или лесных пожаров, промышленных предприятий или вулканическим пеплом. ";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"4.0";"-32.9";"";"";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"22.0";
"21.02.2011 06:00";"-29.6";"739.0";"776.0";"";"73";"Ветер, дующий с юга";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-32.9";"";"";"";"";"";"";
"21.02.2011 03:00";"-27.5";"739.6";"776.2";"";"73";"Ветер, дующий с юга";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-30.9";"";"";"";"";"";"";
"21.02.2011 00:00";"-26.7";"739.4";"775.9";"";"73";"Ветер, дующий с юга";"2";"";"";"Облаков нет.";"Состояние неба в общем не изменилось. ";"Метель";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"";"-22.5";"";"";"";"";"";"";"-30.1";"0.2";"12";"";"";"";"";
"20.02.2011 21:00";"-26.3";"739.7";"776.2";"";"73";"Ветер, дующий с юга";"3";"";"";"Облаков нет.";"Состояние неба в общем не изменилось. ";"Метель";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"";"-22.5";"";"";"";"";"";"";"-29.7";"0.2";"12";"";"";"";"";
"20.02.2011 18:00";"-24.1";"739.3";"775.4";"";"67";"Ветер, дующий с юга";"2";"";"";"Облаков нет.";"Алмазная пыль (с туманом или без него). ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"";"";"";"";"";"20.0";"-28.5";"";"";"";"";"";"";
"20.02.2011 15:00";"-23.0";"738.2";"774.1";"";"65";"Ветер, дующий с юго-юго-запада";"3";"";"";"Облаков нет.";"Облака в целом рассеиваются или становятся менее развитыми. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"";"";"";"";"";"20.0";"-27.8";"";"";"";"";"";"";
"20.02.2011 12:00";"-23.7";"737.2";"773.2";"";"71";"Ветер, дующий с севера";"2";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"-25.8";"";"";"100%.";"2500 или более, или облаков нет.";"Высокослоистые просвечивающие.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"10.0";"-27.5";"1.0";"12";"";"";"";"";
"20.02.2011 09:00";"-25.7";"735.8";"771.9";"";"76";"Ветер, дующий с севера";"1";"";"";"100%.";"Снег непрерывный умеренный в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"";"100%.";"2500 или более, или облаков нет.";"Высокослоистые просвечивающие.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"2.0";"-28.7";"1.0";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"22.0";
"20.02.2011 06:00";"-21.3";"733.6";"769.0";"";"79";"Ветер, дующий с северо-северо-востока";"1";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"";"100%.";"2500 или более, или облаков нет.";"Высокослоистые просвечивающие.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"";"-24.0";"";"";"";"";"";"";
"20.02.2011 03:00";"-21.1";"731.0";"766.2";"";"76";"Ветер, дующий с северо-северо-востока";"5";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"";"100%.";"2500 или более, или облаков нет.";"Высокослоистые просвечивающие.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"";"-24.2";"";"";"";"";"";"";
"20.02.2011 00:00";"-19.3";"731.4";"766.4";"";"82";"Ветер, дующий с востоко-северо-востока";"1";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"-18.2";"";"100%.";"2500 или более, или облаков нет.";"Высокослоистые просвечивающие.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"";"-21.6";"Следы осадков";"12";"";"";"";"";
"19.02.2011 21:00";"-19.2";"732.7";"767.8";"";"78";"Ветер, дующий с юго-юго-востока";"1";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"-18.2";"";"100%.";"2500 или более, или облаков нет.";"Высокослоистые просвечивающие.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"";"-22.1";"Следы осадков";"12";"";"";"";"";
"19.02.2011 18:00";"-19.0";"733.0";"768.1";"";"72";"Ветер, дующий с юга";"2";"";"";"40%.";" ";"";"";"";"";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-22.8";"";"";"";"";"";"";
"19.02.2011 15:00";"-18.8";"733.6";"768.6";"";"69";"Ветер, дующий с юго-запада";"3";"";"";"100%.";"Алмазная пыль (с туманом или без него). ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"10.0";"-23.1";"";"";"";"";"";"";
"19.02.2011 12:00";"-22.8";"733.7";"769.4";"";"78";"Ветер, дующий с юго-юго-запада";"3";"";"";"100%.";"Алмазная пыль (с туманом или без него). ";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"-26.5";"";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"10.0";"-25.6";"";"";"";"";"";"";
"19.02.2011 09:00";"-26.5";"733.6";"769.7";"";"76";"Ветер, дующий с юго-юго-востока";"2";"";"";"Облаков нет.";"Алмазная пыль (с туманом или без него). ";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"";"";"";"";"";"";"";"10.0";"-29.5";"";"";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"22.0";
"19.02.2011 06:00";"-25.9";"733.0";"769.1";"";"79";"Ветер, дующий с юго-юго-востока";"3";"";"";"Облаков нет.";"Алмазная пыль (с туманом или без него). ";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"";"";"";"";"";"";"";"";"-28.5";"";"";"";"";"";"";
"19.02.2011 03:00";"-24.2";"733.3";"769.1";"";"79";"Ветер, дующий с юго-юго-запада";"2";"";"";"Облаков нет.";"Алмазная пыль (с туманом или без него). ";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"";"";"";"";"";"";"";"";"-26.8";"";"";"";"";"";"";
"19.02.2011 00:00";"-21.5";"732.7";"768.1";"";"80";"Ветер, дующий с юго-юго-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"-16.4";"";"";"";"";"";"";"-24.0";"Следы осадков";"12";"";"";"";"";
"18.02.2011 21:00";"-19.2";"731.9";"767.0";"";"79";"Ветер, дующий с юга";"2";"";"";"Облаков нет.";" ";"";"";"";"-16.4";"";"";"";"";"";"";"-21.9";"Следы осадков";"12";"";"";"";"";
"18.02.2011 18:00";"-16.9";"731.5";"766.2";"";"74";"Ветер, дующий с юго-юго-запада";"5";"";"";"20–30%.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"";"20–30%.";"2500 или более, или облаков нет.";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"20.0";"-20.4";"";"";"";"";"";"";
"18.02.2011 15:00";"-17.3";"731.6";"766.3";"";"70";"Ветер, дующий с юго-юго-запада";"4";"";"";"40%.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Метель";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"10%  или менее, но не 0";"300-600";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-21.5";"";"";"";"";"";"";
"18.02.2011 12:00";"-20.3";"731.8";"767.0";"";"72";"Ветер, дующий с юго-запада";"3";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"-23.1";"";"";"100%.";"2500 или более, или облаков нет.";"Высокослоистые просвечивающие.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"10.0";"-24.0";"";"";"";"";"";"";
"18.02.2011 09:00";"-23.0";"731.2";"766.8";"";"81";"Ветер, дующий с юго-юго-востока";"3";"";"";"70 – 80%.";" ";"";"";"";"";"";"70 – 80%.";"2500 или более, или облаков нет.";"Высокослоистые просвечивающие.";"";"20.0";"-25.4";"";"";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"21.0";
"18.02.2011 06:00";"-22.3";"730.1";"765.5";"";"78";"Ветер, дующий с юго-юго-запада";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-25.1";"";"";"";"";"";"";
"18.02.2011 03:00";"-21.5";"729.0";"764.2";"";"73";"Ветер, дующий с юго-юго-запада";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-25.1";"";"";"";"";"";"";
"18.02.2011 00:00";"-19.6";"727.3";"762.2";"";"74";"Ветер, дующий с юга";"5";"";"";"Облаков нет.";"Состояние неба в общем не изменилось. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"1.5";"";"";"";"";"";"";"-23.1";"2.0";"12";"";"";"";"";
"17.02.2011 21:00";"-16.9";"725.7";"760.1";"";"73";"Ветер, дующий с юго-юго-запада";"6";"";"15";"Облаков нет.";"Состояние неба в общем не изменилось. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"1.5";"";"";"";"";"";"";"-20.6";"2.0";"12";"";"";"";"";
"17.02.2011 18:00";"-12.0";"723.1";"756.7";"";"84";"Ветер, дующий с юго-запада";"8";"";"15";"70 – 80%.";"Снег непрерывный слабый в срок наблюдения. ";"Ливень (ливни).";"Снег и/или другие виды твердых осадков";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"70 – 80%.";"300-600";"";"";"10.0";"-14.1";"";"";"";"";"";"";
"17.02.2011 15:00";"-8.0";"720.0";"752.9";"";"84";"Ветер, дующий с юго-юго-запада";"7";"15";"17";"90  или более, но не 100%";"Снег непрерывный слабый в срок наблюдения. ";"Ливень (ливни).";"Снег и/или другие виды твердых осадков";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"600-1000";"";"";"10.0";"-10.2";"";"";"";"";"";"";
"17.02.2011 12:00";"0.6";"716.2";"747.9";"";"98";"Ветер, дующий с юго-юго-запада";"11";"15";"25";"100%.";"Ливневый снег умеренный или сильный в срок наблюдения или за последний час. ";"Ливень (ливни).";"Дождь.";"-1.9";"";"Кучевые и слоисто-кучевые (но не слоисто-кучевые, образовавшиеся из кучевых), основания расположены на разных уровнях.";"100%.";"300-600";"Высококучевые башенкообразные или хлопьевидные.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"2.0";"0.3";"0.4";"12";"";"";"";"";
"17.02.2011 09:00";"0.4";"717.7";"749.5";"";"83";"Ветер, дующий с юга";"9";"15";"15";"100%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"50%.";"300-600";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"20.0";"-2.1";"0.4";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"21.0";
"17.02.2011 06:00";"-0.8";"721.0";"753.1";"";"79";"Ветер, дующий с юго-юго-востока";"6";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Морось.";"";"";"Кучевые и слоисто-кучевые (но не слоисто-кучевые, образовавшиеся из кучевых), основания расположены на разных уровнях.";"100%.";"300-600";"Высококучевые башенкообразные или хлопьевидные.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"";"-3.9";"";"";"";"";"";"";
"17.02.2011 03:00";"-1.1";"724.2";"756.4";"";"95";"Ветер, дующий с юго-юго-востока";"3";"";"";"100%.";"Морось незамерзающая непрерывная слабая в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Морось.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"100-200";"Высококучевые башенкообразные или хлопьевидные.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"";"-1.8";"";"";"";"";"";"";
"17.02.2011 00:00";"-1.5";"725.9";"758.3";"";"96";"Ветер, дующий с юга";"1";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"-1.3";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"300-600";"Высококучевые башенкообразные или хлопьевидные.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"";"-2.0";"4.0";"12";"";"";"";"";
"16.02.2011 21:00";"-1.4";"726.7";"759.1";"";"92";"Ветер, дующий с юго-юго-запада";"3";"";"";"100%.";" ";"";"";"";"-1.3";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"Высококучевые башенкообразные или хлопьевидные.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"";"-2.5";"4.0";"12";"";"";"";"";
"16.02.2011 18:00";"-3.2";"726.8";"759.4";"";"90";"Ветер, дующий с юга";"5";"";"";"100%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"Ливень (ливни).";"Метель";"";"";"";"100%.";"300-600";"Высококучевые башенкообразные или хлопьевидные.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"10.0";"-4.6";"";"";"";"";"";"";
"16.02.2011 15:00";"-6.5";"727.6";"760.6";"";"76";"Ветер, дующий с юга";"4";"";"";"100%.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоисто-кучевые, образовавшиеся из кучевых.";"100%.";"600-1000";"Высококучевые башенкообразные или хлопьевидные.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"20.0";"-10.1";"";"";"";"";"";"";
