# Метеостанция Нур-Султан, Казахстан, WMO_ID=35188, выборка с 01.01.2013 по 31.12.2013, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=35188&lang=ru
#
"Местное время в Нур-Султане";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"26.04.2013 15:00";"20.7";"726.0";"755.8";"-2.2";"31";"Ветер, дующий с юга";"3";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"20.0";"3.0";"";"";"";"";"";"";
"26.04.2013 12:00";"16.5";"728.2";"758.6";"-1.2";"60";"Ветер, дующий с юго-востока";"2";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Туман или ледяной туман или сильная мгла.";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"4.6";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"";"";"20.0";"8.7";"";"";"";"";"";"";
"26.04.2013 09:00";"8.7";"729.4";"760.7";"-0.6";"91";"Ветер, дующий с юга";"1";"";"";"90  или более, но не 100%";"Дымка. ";"Туман или ледяной туман или сильная мгла.";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"90  или более, но не 100%";"100-200";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"4.0";"7.3";"";"";"Поверхность почвы влажная.";"2.0";"";"";
"26.04.2013 06:00";"6.1";"730.0";"761.6";"-0.7";"97";"Штиль, безветрие";"0";"";"";"20–30%.";"Дымка. ";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"4.0";"5.7";"";"";"";"";"";"";
"26.04.2013 03:00";"6.0";"730.7";"762.4";"-0.4";"95";"Штиль, безветрие";"0";"";"";"Облаков нет.";"Дымка. ";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"";"";"";"";"";"";"";"";"5.3";"";"";"";"";"";"";
"26.04.2013 00:00";"7.0";"731.1";"762.7";"0.0";"93";"Штиль, безветрие";"0";"";"";"10%  или менее, но не 0";"Видимость ухудшена дымом, например: от степных или лесных пожаров, промышленных предприятий или вулканическим пеплом. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"10.3";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"10%  или менее, но не 0";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"";"5.9";"0.5";"12";"";"";"";"";
"25.04.2013 21:00";"9.4";"731.1";"762.4";"0.6";"83";"Ветер, дующий с востока";"1";"";"";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"10.3";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"6.7";"0.5";"12";"";"";"";"";
"25.04.2013 18:00";"9.8";"730.5";"761.7";"0.3";"84";"Ветер, дующий с северо-северо-востока";"3";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Дождь.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"300-600";"";"";"20.0";"7.2";"";"";"";"";"";"";
"25.04.2013 15:00";"9.9";"730.2";"761.4";"0.1";"80";"Ветер, дующий с востоко-северо-востока";"1";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"20.0";"6.6";"";"";"";"";"";"";
"25.04.2013 12:00";"7.2";"730.1";"761.6";"1.3";"88";"Ветер, дующий с востоко-северо-востока";"2";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Туман или ледяной туман или сильная мгла.";"6.7";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"300-600";"";"";"10.0";"5.3";"0.7";"12";"";"";"";"";
"25.04.2013 09:00";"6.9";"728.8";"760.3";"1.3";"95";"Ветер, дующий с северо-востока";"3";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"1.0";"6.2";"0.7";"12";"Поверхность почвы влажная.";"9.0";"";"";
"25.04.2013 06:00";"8.4";"727.5";"758.7";"1.6";"92";"Ветер, дующий с северо-запада";"2";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"200-300";"";"";"20.0";"7.2";"";"";"";"";"";"";
"25.04.2013 03:00";"11.0";"725.9";"756.7";"0.4";"94";"Ветер, дующий с запада";"3";"";"";"100%.";"Ливневый(ые) дождь(и). ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"100-200";"";"";"";"10.1";"";"";"";"";"";"";
"25.04.2013 00:00";"12.2";"725.5";"756.2";"0.8";"85";"Ветер, дующий с юго-юго-запада";"3";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Гроза (грозы) с осадками или без них.";"Ливень (ливни).";"";"19.5";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"1000-1500";"";"";"";"9.8";"2.0";"12";"";"";"";"";
"24.04.2013 21:00";"13.2";"724.7";"755.3";"0.7";"76";"Ветер, дующий с юго-юго-запада";"4";"";"";"100%.";"Ливневый(ые) дождь(и). ";"Гроза (грозы) с осадками или без них.";"Ливень (ливни).";"";"19.5";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"1500-2000";"Высококучевые башенкообразные или хлопьевидные.";"";"20.0";"9.1";"2.0";"12";"";"";"";"";
"24.04.2013 18:00";"14.0";"724.0";"754.5";"0.5";"73";"Ветер, дующий с западо-юго-запада";"5";"";"18";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"90  или более, но не 100%";"1000-1500";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"9.2";"";"";"";"";"";"";
"24.04.2013 15:00";"17.0";"723.5";"753.7";"-0.3";"49";"Ветер, дующий с западо-юго-запада";"8";"15";"16";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"90  или более, но не 100%";"1000-1500";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"6.2";"";"";"";"";"";"";
"24.04.2013 12:00";"16.8";"723.8";"754.0";"-0.2";"53";"Ветер, дующий с юго-юго-запада";"6";"";"";"90  или более, но не 100%";" ";"";"";"10.6";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"1000-1500";"Высококучевые башенкообразные или хлопьевидные.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"7.2";"";"";"";"";"";"";
"24.04.2013 09:00";"12.7";"724.0";"754.6";"0.3";"69";"Ветер, дующий с юго-юго-запада";"6";"";"";"40%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"40%.";"2500 или более, или облаков нет.";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"7.0";"";"";"Cухая (без трещин, заметного количества пыли или сыпучего песка)";"8.0";"";"";
"24.04.2013 06:00";"11.3";"723.7";"754.5";"-0.6";"71";"Ветер, дующий с юго-юго-запада";"5";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"6.2";"";"";"";"";"";"";
"24.04.2013 03:00";"11.3";"724.3";"755.0";"-0.2";"73";"Ветер, дующий с юга";"5";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"6.6";"";"";"";"";"";"";
"24.04.2013 00:00";"13.5";"724.5";"755.0";"0.6";"63";"Ветер, дующий с юго-юго-запада";"5";"";"";"Облаков нет.";" ";"";"";"";"21.6";"";"";"";"";"";"";"6.6";"Следы осадков";"12";"";"";"";"";
"23.04.2013 21:00";"17.6";"723.9";"754.0";"0.9";"56";"Ветер, дующий с юго-юго-запада";"5";"";"";"90  или более, но не 100%";" ";"";"";"";"21.6";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1500-2000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"8.7";"Следы осадков";"12";"";"";"";"";
"23.04.2013 18:00";"20.8";"723.0";"752.7";"-0.9";"42";"Ветер, дующий с юга";"5";"";"";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"50%.";"2500 или более, или облаков нет.";"Высококучевые башенкообразные или хлопьевидные.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"20.0";"7.4";"";"";"";"";"";"";
"23.04.2013 15:00";"19.2";"723.9";"753.7";"-0.3";"55";"Ветер, дующий с юга";"5";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"40%.";"2500 или более, или облаков нет.";"Высококучевые башенкообразные или хлопьевидные.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"20.0";"9.9";"";"";"";"";"";"";
"23.04.2013 12:00";"18.7";"724.2";"754.2";"-0.1";"50";"Ветер, дующий с юга";"6";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"14.1";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые, образовавшиеся из кучевых (или кучево-дождевых).";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"20.0";"8.1";"0.6";"12";"";"";"";"";
"23.04.2013 09:00";"16.3";"724.3";"754.6";"-0.4";"50";"Ветер, дующий с юга";"2";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые, образовавшиеся из кучевых (или кучево-дождевых).";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"20.0";"5.9";"0.6";"12";"Поверхность почвы влажная.";"10.0";"";"";
"23.04.2013 06:00";"14.6";"724.7";"755.2";"0.3";"57";"Ветер, дующий с востоко-северо-востока";"2";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"1000-1500";"";"";"10.0";"6.2";"";"";"";"";"";"";
"23.04.2013 03:00";"15.6";"724.4";"754.7";"-1.9";"55";"Ветер, дующий с востока";"3";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"1500-2000";"Высококучевые башенкообразные или хлопьевидные.";"";"";"6.6";"";"";"";"";"";"";
"23.04.2013 00:00";"14.4";"726.3";"756.8";"-0.2";"72";"Ветер, дующий с северо-востока";"2";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"22.3";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"1500-2000";"";"";"";"9.4";"";"";"";"";"";"";
"22.04.2013 21:00";"19.2";"726.5";"756.6";"-0.6";"36";"Ветер, дующий с востока";"2";"";"";"100%.";" ";"";"";"";"22.3";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"20.0";"3.8";"";"";"";"";"";"";
"22.04.2013 18:00";"21.7";"727.1";"757.0";"-1.2";"29";"Ветер, дующий с юго-юго-востока";"2";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"20.0";"2.9";"";"";"";"";"";"";
"22.04.2013 15:00";"21.7";"728.3";"758.2";"-1.5";"30";"Ветер, дующий с востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"3.4";"";"";"";"";"";"";
"22.04.2013 12:00";"19.1";"729.8";"760.0";"-0.7";"37";"Ветер, дующий с юго-юго-востока";"3";"";"";"Облаков нет.";" ";"";"";"5.7";"";"";"";"";"";"";"20.0";"4.1";"";"";"";"";"";"";
"22.04.2013 09:00";"13.0";"730.5";"761.4";"-0.3";"50";"Ветер, дующий с юга";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"2.8";"";"";"Поверхность почвы влажная.";"";"";"";
"22.04.2013 06:00";"5.9";"730.8";"762.5";"-0.1";"84";"Ветер, дующий с юга";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"3.4";"";"";"";"";"";"";
"22.04.2013 03:00";"8.1";"730.9";"762.3";"0.2";"71";"Ветер, дующий с юга";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"3.2";"";"";"";"";"";"";
"22.04.2013 00:00";"10.3";"730.7";"761.9";"-0.2";"69";"Ветер, дующий с юга";"2";"";"";"Облаков нет.";" ";"";"";"";"19.5";"";"";"";"";"";"";"4.9";"";"";"";"";"";"";
"21.04.2013 21:00";"14.1";"730.9";"761.6";"0.3";"58";"Ветер, дующий с юга";"2";"";"";"Облаков нет.";" ";"";"";"";"19.5";"";"";"";"";"";"20.0";"6.0";"";"";"";"";"";"";
"21.04.2013 18:00";"19.2";"730.6";"760.9";"-0.6";"40";"Ветер, дующий с западо-юго-запада";"3";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"5.3";"";"";"";"";"";"";
"21.04.2013 15:00";"18.1";"731.2";"761.6";"-0.6";"43";"Ветер, дующий с запада";"4";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"5.3";"";"";"";"";"";"";
"21.04.2013 12:00";"13.9";"731.8";"762.6";"-0.4";"57";"Ветер, дующий с западо-юго-запада";"5";"";"";"Облаков нет.";" ";"";"";"2.9";"";"";"";"";"";"";"20.0";"5.5";"";"";"";"";"";"";
"21.04.2013 09:00";"8.1";"732.2";"763.7";"0.3";"74";"Ветер, дующий с юго-юго-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"3.7";"";"";"Поверхность почвы влажная.";"0.0";"";"";
"21.04.2013 06:00";"3.3";"731.9";"763.9";"-0.1";"90";"Ветер, дующий с юга";"2";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"1.8";"";"";"";"";"";"";
"21.04.2013 03:00";"4.2";"732.0";"763.9";"-0.3";"86";"Ветер, дующий с юга";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"2.1";"";"";"";"";"";"";
"21.04.2013 00:00";"6.3";"732.3";"764.0";"0.3";"74";"Ветер, дующий с запада";"2";"";"";"Облаков нет.";" ";"";"";"";"11.6";"";"";"";"";"";"";"2.0";"";"";"";"";"";"";
"20.04.2013 21:00";"8.4";"732.0";"763.4";"0.4";"67";"Ветер, дующий с запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"11.6";"Слоисто-кучевые, образовавшиеся из кучевых.";"90  или более, но не 100%";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"";"2.6";"";"";"";"";"";"";
"20.04.2013 18:00";"11.3";"731.6";"762.7";"0.4";"53";"Ветер, дующий с северо-запада";"1";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"1500-2000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"2.1";"";"";"";"";"";"";
"20.04.2013 15:00";"9.8";"731.2";"762.5";"0.8";"60";"Ветер, дующий с северо-северо-запада";"2";"";"";"100%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"1000-1500";"";"";"20.0";"2.4";"";"";"";"";"";"";
"20.04.2013 12:00";"8.2";"730.4";"761.8";"1.0";"74";"Ветер, дующий с севера";"2";"";"";"70 – 80%.";" ";"";"";"2.7";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"40%.";"1000-1500";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"";"20.0";"3.7";"3.0";"12";"";"";"";"";
"20.04.2013 09:00";"5.3";"729.4";"761.1";"1.2";"89";"Ветер, дующий с севера";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"90  или более, но не 100%";"100-200";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"3.6";"3.0";"12";"Поверхность почвы влажная.";"1.0";"";"";
"20.04.2013 06:00";"3.3";"728.2";"760.0";"0.6";"93";"Ветер, дующий с северо-северо-запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1500-2000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"2.3";"";"";"";"";"";"";
"20.04.2013 03:00";"3.8";"727.6";"759.4";"-1.0";"92";"Ветер, дующий с юго-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"2.6";"";"";"";"";"";"";
"20.04.2013 00:00";"6.1";"728.6";"760.2";"-1.1";"84";"Ветер, дующий с юга";"3";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"10.2";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые плотные, образовавшиеся от кучево-дождевых.";"";"3.6";"Следы осадков";"12";"";"";"";"";
"19.04.2013 21:00";"7.6";"729.7";"761.2";"-2.3";"64";"Ветер, дующий с юга";"3";"";"";"100%.";"Ливневый(ые) дождь(и). ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"10.2";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"60%.";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"";"1.2";"Следы осадков";"12";"";"";"";"";
"19.04.2013 18:00";"8.5";"732.0";"763.5";"-0.7";"54";"Ветер, дующий с запада";"5";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"1000-1500";"";"";"20.0";"-0.3";"";"";"";"";"";"";
"19.04.2013 15:00";"9.4";"732.7";"764.0";"-0.9";"55";"Ветер, дующий с юго-юго-запада";"4";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"";"20.0";"0.8";"";"";"";"";"";"";
"19.04.2013 12:00";"7.7";"733.6";"765.2";"-0.6";"59";"Ветер, дующий с западо-юго-запада";"3";"";"";"100%.";" ";"";"";"-1.9";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"60%.";"1500-2000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"20.0";"0.0";"";"";"";"";"";"";
"19.04.2013 09:00";"2.6";"734.2";"766.4";"0.1";"77";"Ветер, дующий с западо-юго-запада";"2";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые башенкообразные или хлопьевидные.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"20.0";"-1.0";"";"";"Поверхность почвы влажная.";"-3.0";"";"";
"19.04.2013 06:00";"-1.2";"734.1";"766.8";"0.5";"92";"Ветер, дующий с западо-юго-запада";"1";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"";"-2.3";"";"";"";"";"";"";
"19.04.2013 03:00";"1.0";"733.6";"766.0";"0.6";"83";"Ветер, дующий с запада";"1";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"1000-1500";"";"";"";"-1.6";"";"";"";"";"";"";
"19.04.2013 00:00";"2.4";"733.0";"765.3";"0.6";"75";"Ветер, дующий с запада";"1";"";"";"100%.";" ";"";"";"";"6.1";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"1500-2000";"";"";"";"-1.6";"0.7";"12";"";"";"";"";
"18.04.2013 21:00";"3.9";"732.4";"764.5";"1.1";"64";"Ветер, дующий с западо-северо-запада";"1";"";"";"100%.";" ";"";"";"";"6.1";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"1500-2000";"";"";"";"-2.3";"0.7";"12";"";"";"";"";
