# Метеостанция Нур-Султан, Казахстан, WMO_ID=35188, выборка с 01.01.2010 по 30.07.2010, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=35188&lang=ru
#
"Местное время в Нур-Султане";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"04.04.2010 00:00";"-0.8";"738.5";"771.4";"";"79";"Ветер, дующий с востоко-юго-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"1.7";"";"";"";"";"";"";"-3.9";"";"";"";"";"";"";
"03.04.2010 21:00";"-0.5";"738.2";"771.1";"";"82";"Ветер, дующий с востоко-юго-востока";"2";"";"";"20–30%.";" ";"";"";"";"1.7";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"";"-3.2";"";"";"";"";"";"";
"03.04.2010 18:00";"1.6";"737.6";"770.1";"";"67";"Ветер, дующий с востока";"2";"";"";"20–30%.";" ";"";"";"";"";"";"20–30%.";"2500 или более, или облаков нет.";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"";"20.0";"-3.8";"";"";"";"";"";"";
"03.04.2010 15:00";"-0.4";"738.0";"770.8";"";"82";"Ветер, дующий с северо-востока";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"90  или более, но не 100%";"300-600";"";"";"20.0";"-3.1";"";"";"";"";"";"";
"03.04.2010 12:00";"-2.2";"737.9";"770.9";"";"79";"Ветер, дующий с востока";"2";"";"";"100%.";" ";"";"";"-5.0";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"Высококучевые башенкообразные или хлопьевидные.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"20.0";"-5.4";"";"";"";"";"";"";
"03.04.2010 09:00";"-4.5";"737.2";"770.6";"";"96";"Ветер, дующий с востоко-северо-востока";"4";"";"";"90  или более, но не 100%";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"90  или более, но не 100%";"300-600";"";"";"4.0";"-5.1";"";"";"";"";"";"";
"03.04.2010 06:00";"-5.0";"737.0";"770.2";"";"93";"Ветер, дующий с востоко-северо-востока";"5";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"100-200";"Высококучевые башенкообразные или хлопьевидные.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"";"-6.0";"";"";"";"";"";"";
"03.04.2010 03:00";"-3.2";"736.8";"769.9";"";"90";"Ветер, дующий с востоко-северо-востока";"4";"";"";"20–30%.";" ";"";"";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"20–30%.";"300-600";"";"";"";"-4.6";"";"";"";"";"";"";
"03.04.2010 00:00";"-1.0";"736.8";"769.6";"";"81";"Ветер, дующий с северо-востока";"5";"";"";"Облаков нет.";" ";"";"";"";"4.0";"";"";"";"";"";"";"-3.8";"";"";"";"";"";"";
"02.04.2010 21:00";"1.0";"736.6";"769.2";"";"79";"Ветер, дующий с северо-востока";"4";"";"";"Облаков нет.";" ";"";"";"";"4.0";"";"";"";"";"";"";"-2.2";"";"";"";"";"";"";
"02.04.2010 18:00";"3.0";"736.3";"768.6";"";"76";"Ветер, дующий с северо-востока";"5";"";"";"20–30%.";" ";"";"";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"10%  или менее, но не 0";"300-600";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-0.8";"";"";"";"";"";"";
"02.04.2010 15:00";"3.4";"736.2";"768.4";"";"77";"Ветер, дующий с северо-востока";"5";"";"";"40%.";" ";"";"";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"20–30%.";"300-600";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-0.3";"";"";"";"";"";"";
"02.04.2010 12:00";"1.4";"736.0";"768.4";"";"78";"Ветер, дующий с северо-северо-востока";"5";"";"";"70 – 80%.";"Видимость ухудшена дымом, например: от степных или лесных пожаров, промышленных предприятий или вулканическим пеплом. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-3.0";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"20–30%.";"300-600";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-2.0";"";"";"";"";"";"";
"02.04.2010 09:00";"-2.2";"735.7";"768.6";"";"96";"Ветер, дующий с северо-востока";"4";"";"";"90  или более, но не 100%";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"90  или более, но не 100%";"200-300";"";"";"4.0";"-2.8";"";"";"";"";"Слежавшийся или мокрый снег (со льдом или без него), покрывающий по крайней мере половину поверхности почвы, но почва не покрыта полностью.";"3.0";
"02.04.2010 06:00";"-2.8";"734.9";"767.8";"";"95";"Ветер, дующий с востоко-северо-востока";"4";"";"";"70 – 80%.";"Видимость ухудшена дымом, например: от степных или лесных пожаров, промышленных предприятий или вулканическим пеплом. ";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"";"-3.5";"";"";"";"";"";"";
"02.04.2010 03:00";"-1.4";"734.6";"767.3";"";"90";"Ветер, дующий с северо-востока";"5";"";"";"40%.";"Видимость ухудшена дымом, например: от степных или лесных пожаров, промышленных предприятий или вулканическим пеплом. ";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"";"-2.8";"";"";"";"";"";"";
"02.04.2010 00:00";"0.2";"734.5";"767.0";"";"78";"Ветер, дующий с северо-востока";"3";"";"";"20–30%.";"Видимость ухудшена дымом, например: от степных или лесных пожаров, промышленных предприятий или вулканическим пеплом. ";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"5.0";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"";"-3.1";"";"";"";"";"";"";
"01.04.2010 21:00";"1.2";"734.5";"767.0";"";"76";"Ветер, дующий с северо-северо-востока";"1";"";"";"70 – 80%.";"Видимость ухудшена дымом, например: от степных или лесных пожаров, промышленных предприятий или вулканическим пеплом. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"5.0";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"";"-2.6";"";"";"";"";"";"";
"01.04.2010 18:00";"4.1";"734.7";"766.8";"";"62";"Ветер, дующий с юго-запада";"1";"";"";"100%.";" ";"";"";"";"";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"20.0";"-2.6";"";"";"";"";"";"";
"01.04.2010 15:00";"4.5";"735.2";"767.3";"";"56";"Ветер, дующий с юго-запада";"2";"";"";"50%.";" ";"";"";"";"";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-3.5";"";"";"";"";"";"";
"01.04.2010 12:00";"2.2";"736.0";"768.4";"";"56";"Ветер, дующий с юго-запада";"2";"";"";"Облаков нет.";" ";"";"";"-4.9";"";"";"";"";"";"";"20.0";"-5.6";"";"";"";"";"";"";
"01.04.2010 09:00";"-3.1";"736.8";"769.9";"";"73";"Ветер, дующий с юго-юго-запада";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-7.3";"";"";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"8.0";
"01.04.2010 06:00";"-4.5";"737.2";"770.6";"";"81";"Ветер, дующий с юго-юго-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-7.2";"";"";"";"";"";"";
"01.04.2010 03:00";"-2.2";"738.4";"771.4";"";"75";"Ветер, дующий с юга";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-6.1";"";"";"";"";"";"";
"01.04.2010 00:00";"-1.1";"739.6";"772.6";"";"75";"Ветер, дующий с юго-юго-востока";"1";"";"";"Облаков нет.";" ";"";"";"";"5.3";"";"";"";"";"";"";"-5.0";"";"";"";"";"";"";
"31.03.2010 21:00";"-0.3";"740.6";"773.6";"";"74";"Ветер, дующий с юга";"2";"";"";"Облаков нет.";" ";"";"";"";"5.3";"";"";"";"";"";"";"-4.4";"";"";"";"";"";"";
"31.03.2010 18:00";"4.4";"741.4";"773.8";"";"59";"Ветер, дующий с юго-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-3.0";"";"";"";"";"";"";
"31.03.2010 15:00";"4.6";"742.5";"774.9";"";"59";"Ветер, дующий с юга";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-2.7";"";"";"";"";"";"";
"31.03.2010 12:00";"1.9";"743.2";"776.0";"";"54";"Ветер, дующий с юго-юго-запада";"2";"";"";"Облаков нет.";" ";"";"";"-7.5";"";"";"";"";"";"";"20.0";"-6.5";"";"";"";"";"";"";
"31.03.2010 09:00";"-5.1";"743.3";"777.0";"";"73";"Ветер, дующий с юга";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-9.2";"";"";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"16.0";
"31.03.2010 06:00";"-7.0";"743.0";"776.8";"";"82";"Ветер, дующий с юго-юго-востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-9.5";"";"";"";"";"";"";
"31.03.2010 03:00";"-5.6";"743.4";"777.1";"";"84";"Ветер, дующий с юга";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-7.8";"";"";"";"";"";"";
"31.03.2010 00:00";"-3.6";"744.2";"777.6";"";"88";"Штиль, безветрие";"0";"";"";"Облаков нет.";"Видимость ухудшена дымом, например: от степных или лесных пожаров, промышленных предприятий или вулканическим пеплом. ";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"";"1.3";"";"";"";"";"";"";"-5.3";"";"";"";"";"";"";
"30.03.2010 21:00";"-1.9";"744.8";"778.1";"";"73";"Ветер, дующий с юга";"1";"";"";"Облаков нет.";" ";"";"";"";"1.3";"";"";"";"";"";"";"-6.0";"";"";"";"";"";"";
"30.03.2010 18:00";"1.0";"744.7";"777.6";"";"48";"Ветер, дующий с юга";"2";"";"";"20–30%.";" ";"";"";"";"";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-8.8";"";"";"";"";"";"";
"30.03.2010 15:00";"0.4";"745.2";"778.3";"";"44";"Ветер, дующий с юго-юго-запада";"4";"";"";"50%.";" ";"";"";"";"";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-10.3";"";"";"";"";"";"";
"30.03.2010 12:00";"-1.4";"745.6";"779.0";"";"60";"Ветер, дующий с юга";"2";"";"";"40%.";" ";"";"";"-8.8";"";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-8.2";"";"";"";"";"";"";
"30.03.2010 09:00";"-7.2";"745.4";"779.4";"";"88";"Ветер, дующий с западо-юго-запада";"1";"";"";"Облаков нет.";"Дымка. ";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"";"";"";"";"";"";"";"2.0";"-8.9";"";"";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"18.0";
"30.03.2010 06:00";"-8.3";"745.0";"779.1";"";"92";"Штиль, безветрие";"0";"";"";"Облаков нет.";"Туман или ледяной туман. ";"Туман или ледяной туман или сильная мгла.";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"";"";"";"";"";"";"-9.3";"";"";"";"";"";"";
"30.03.2010 03:00";"-7.8";"745.2";"779.2";"";"93";"Штиль, безветрие";"0";"";"";"Небо не видно из-за тумана и/или других метеорологических явлений.";"Туман с отложением изморози, неба не видно. ";"Туман или ледяной туман или сильная мгла.";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"";"";"";"";"";"";"-8.8";"";"";"";"";"";"";
"30.03.2010 00:00";"-3.5";"744.6";"778.1";"";"85";"Штиль, безветрие";"0";"";"";"Облаков нет.";"Дымка. ";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"1.5";"";"";"";"";"";"";"-5.6";"";"";"";"";"";"";
"29.03.2010 21:00";"-2.8";"744.4";"777.8";"";"91";"Ветер, дующий с юга";"1";"";"";"Облаков нет.";"Дымка. ";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"1.5";"";"";"";"";"";"";"-4.1";"";"";"";"";"";"";
"29.03.2010 18:00";"-0.5";"743.9";"777.0";"";"78";"Ветер, дующий с юго-запада";"2";"";"";"70 – 80%.";"Видимость ухудшена дымом, например: от степных или лесных пожаров, промышленных предприятий или вулканическим пеплом. ";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"70 – 80%.";"300-600";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-3.9";"";"";"";"";"";"";
"29.03.2010 15:00";"-0.4";"743.6";"776.6";"";"75";"Ветер, дующий с западо-юго-запада";"1";"";"";"70 – 80%.";"Видимость ухудшена дымом, например: от степных или лесных пожаров, промышленных предприятий или вулканическим пеплом. ";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"70 – 80%.";"300-600";"";"";"10.0";"-4.2";"";"";"";"";"";"";
"29.03.2010 12:00";"-0.1";"742.9";"775.9";"";"70";"Ветер, дующий с юго-запада";"1";"";"";"20–30%.";"Дымка. ";"Туман или ледяной туман или сильная мгла.";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"-6.7";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"20–30%.";"300-600";"";"";"4.0";"-4.9";"Следы осадков";"12";"";"";"";"";
"29.03.2010 09:00";"-6.4";"741.6";"775.4";"";"94";"Ветер, дующий с северо-северо-запада";"1";"";"";"Небо не видно из-за тумана и/или других метеорологических явлений.";"Туман или ледяной туман, небо видно, начался или усилился в течение последнего часа. ";"Туман или ледяной туман или сильная мгла.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"";"";"";"";"";"0.5";"-7.2";"Следы осадков";"12";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"20.0";
"29.03.2010 06:00";"-5.6";"740.2";"773.8";"";"92";"Ветер, дующий с западо-северо-запада";"1";"";"";"70 – 80%.";"Облака в целом образовывались или развивались. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"";"40%.";"2500 или более, или облаков нет.";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"";"-6.7";"";"";"";"";"";"";
"29.03.2010 03:00";"-3.4";"739.8";"773.0";"";"90";"Ветер, дующий с западо-северо-запада";"3";"";"";"60%.";"Облака в целом рассеиваются или становятся менее развитыми. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"20–30%.";"300-600";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"";"";"-4.8";"";"";"";"";"";"";
"29.03.2010 00:00";"-2.0";"739.3";"772.4";"";"84";"Ветер, дующий с западо-северо-запада";"5";"";"";"70 – 80%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"-0.1";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"60%.";"300-600";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"";"";"-4.4";"";"";"";"";"";"";
"28.03.2010 21:00";"-1.2";"739.2";"772.1";"";"73";"Ветер, дующий с западо-северо-запада";"7";"";"17";"70 – 80%.";" ";"";"";"";"-0.1";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"300-600";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"";"-5.5";"";"";"";"";"";"";
"28.03.2010 18:00";"-0.4";"738.8";"771.6";"";"68";"Ветер, дующий с западо-северо-запада";"7";"";"21";"90  или более, но не 100%";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"300-600";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"20.0";"-5.5";"";"";"";"";"";"";
"28.03.2010 15:00";"-1.4";"738.9";"771.9";"";"72";"Ветер, дующий с юго-запада";"12";"20";"22";"100%.";" ";"";"";"";"";"Кучевые и слоисто-кучевые (но не слоисто-кучевые, образовавшиеся из кучевых), основания расположены на разных уровнях.";"100%.";"300-600";"Высококучевые башенкообразные или хлопьевидные.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"20.0";"-5.8";"";"";"";"";"";"";
"28.03.2010 12:00";"-3.6";"739.6";"772.9";"";"69";"Ветер, дующий с юго-запада";"8";"17";"23";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-12.0";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"60%.";"300-600";"Высококучевые, образовавшиеся из кучевых (или кучево-дождевых).";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"20.0";"-8.4";"Следы осадков";"12";"";"";"";"";
"28.03.2010 09:00";"-7.6";"740.3";"774.2";"";"76";"Ветер, дующий с юго-юго-запада";"8";"17";"18";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"300-600";"Высокослоистые просвечивающие.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"20.0";"-11.1";"Следы осадков";"12";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"21.0";
"28.03.2010 06:00";"-10.2";"741.4";"775.7";"";"70";"Ветер, дующий с западо-юго-запада";"5";"";"";"100%.";" ";"";"";"";"";"";"100%.";"2500 или более, или облаков нет.";"Высококучевые, образовавшиеся из кучевых (или кучево-дождевых).";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"";"-14.6";"";"";"";"";"";"";
"28.03.2010 03:00";"-11.8";"742.1";"776.6";"";"74";"Ветер, дующий с юго-запада";"4";"";"";"60%.";" ";"";"";"";"";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"";"-15.5";"";"";"";"";"";"";
"28.03.2010 00:00";"-11.4";"741.8";"776.2";"";"73";"Ветер, дующий с запада";"4";"";"";"40%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"-6.4";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"300-600";"";"";"";"-15.3";"0.2";"12";"";"";"";"";
"27.03.2010 21:00";"-9.8";"740.6";"774.7";"";"72";"Ветер, дующий с запада";"5";"";"";"20–30%.";"Облака в целом рассеиваются или становятся менее развитыми. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"-6.4";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"600-1000";"";"";"";"-13.9";"0.2";"12";"";"";"";"";
"27.03.2010 18:00";"-7.1";"738.2";"771.9";"";"58";"Ветер, дующий с западо-северо-запада";"7";"";"";"70 – 80%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"600-1000";"";"";"4.0";"-13.9";"";"";"";"";"";"";
"27.03.2010 15:00";"-7.2";"736.9";"770.5";"";"61";"Ветер, дующий с западо-северо-запада";"6";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся из кучевых.";"70 – 80%.";"600-1000";"";"";"20.0";"-13.5";"";"";"";"";"";"";
"27.03.2010 12:00";"-9.5";"735.0";"768.8";"";"66";"Ветер, дующий с западо-северо-запада";"4";"";"";"40%.";" ";"";"";"-13.1";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"40%.";"300-600";"";"";"20.0";"-14.6";"Следы осадков";"12";"";"";"";"";
"27.03.2010 09:00";"-12.6";"732.7";"766.8";"";"68";"Ветер, дующий с западо-северо-запада";"5";"";"";"20–30%.";" ";"";"";"";"";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-17.3";"Следы осадков";"12";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"21.0";
"27.03.2010 06:00";"-12.4";"730.2";"764.2";"";"70";"Ветер, дующий с северо-запада";"5";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-16.7";"";"";"";"";"";"";
"27.03.2010 03:00";"-10.4";"728.0";"761.7";"";"71";"Ветер, дующий с западо-северо-запада";"5";"";"";"70 – 80%.";" ";"";"";"";"";"";"40%.";"2500 или более, или облаков нет.";"Высококучевые башенкообразные или хлопьевидные.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"";"-14.6";"";"";"";"";"";"";
"27.03.2010 00:00";"-7.0";"725.6";"758.6";"";"75";"Ветер, дующий с запада";"5";"";"17";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"4.5";"Кучевые и слоисто-кучевые (но не слоисто-кучевые, образовавшиеся из кучевых), основания расположены на разных уровнях.";"100%.";"300-600";"Высококучевые башенкообразные или хлопьевидные.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"";"-10.7";"2.0";"12";"";"";"";"";
"26.03.2010 21:00";"-2.0";"722.0";"754.2";"";"84";"Ветер, дующий с западо-северо-запада";"6";"";"";"90  или более, но не 100%";"Ливневый снег слабый в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"4.5";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"90  или более, но не 100%";"300-600";"";"";"";"-4.4";"2.0";"12";"";"";"";"";
"26.03.2010 18:00";"0.8";"721.0";"752.9";"";"76";"Ветер, дующий с западо-юго-запада";"6";"";"";"70 – 80%.";"Облака в целом рассеиваются или становятся менее развитыми. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"40%.";"300-600";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"";"20.0";"-3.0";"";"";"";"";"";"";
