# Метеостанция Опытное Поле (Красноярск), Россия, WMO_ID=29570, выборка с 08.04.2019 по 15.07.2019, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=29570&lang=ru
#
"Местное время в Опытном Поле";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"09.05.2019 04:00";"-0.6";"739.0";"";"";"63";"Ветер, дующий с юго-запада";"1";"";"";"60%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"09.05.2019 01:00";"4.9";"739.0";"";"";"53";"Ветер, дующий с северо-востока";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"08.05.2019 22:00";"9.6";"737.0";"";"";"53";"Ветер, дующий с северо-запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"08.05.2019 19:00";"14.6";"736.0";"";"";"54";"Ветер, дующий с севера";"2";"";"";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"";"";"";"20.2";"";"";"";"";"";"50.0";"";"0.3";"12";"";"";"";"";
"08.05.2019 16:00";"17.2";"735.0";"";"";"57";"Ветер, дующий с северо-востока";"1";"";"";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"08.05.2019 13:00";"18.6";"735.0";"";"";"48";"Ветер, дующий с запада";"3";"";"";"90  или более, но не 100%";"Ливневый(ые) дождь(и). ";"";"";"";"";"";"";"";"";"";"20.0";"";"";"";"";"";"";"";
"08.05.2019 10:00";"18.6";"736.0";"";"";"38";"Ветер, дующий с запада";"4";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"20.0";"";"";"";"";"";"";"";
"08.05.2019 07:00";"15.8";"737.0";"";"";"40";"Ветер, дующий с юго-запада";"3";"";"";"100%.";" ";"";"";"15.0";"";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"08.05.2019 04:00";"16.1";"738.0";"";"";"39";"Ветер, дующий с юго-запада";"4";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"08.05.2019 01:00";"16.8";"739.0";"";"";"37";"Ветер, дующий с юго-запада";"3";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"07.05.2019 22:00";"18.3";"740.0";"";"";"36";"Ветер, дующий с юго-запада";"3";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"07.05.2019 19:00";"20.7";"741.0";"";"";"32";"Ветер, дующий с юго-запада";"2";"";"";"100%.";" ";"";"";"";"22.6";"";"";"";"";"";"20.0";"";"Осадков нет";"12";"";"";"";"";
"07.05.2019 16:00";"22.2";"742.0";"";"";"32";"Ветер, дующий с запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"07.05.2019 13:00";"19.4";"744.0";"";"";"37";"Ветер, дующий с запада";"2";"";"";"40%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"07.05.2019 10:00";"14.8";"746.0";"";"";"40";"Ветер, дующий с юго-запада";"3";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"07.05.2019 07:00";"8.8";"746.0";"";"";"54";"Штиль, безветрие";"0";"";"";"50%.";" ";"";"";"3.9";"";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"07.05.2019 04:00";"4.8";"746.0";"";"";"53";"Ветер, дующий с юго-запада";"2";"";"";"40%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"07.05.2019 01:00";"9.4";"745.0";"";"";"42";"Ветер, дующий с запада";"1";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"06.05.2019 22:00";"13.7";"744.0";"";"";"33";"Ветер, дующий с запада";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"06.05.2019 19:00";"19.1";"743.0";"";"";"30";"Ветер, дующий с севера";"2";"";"";"100%.";" ";"";"";"";"23.3";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"06.05.2019 16:00";"22.3";"743.0";"";"";"34";"Ветер, дующий с северо-запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"06.05.2019 13:00";"23.1";"744.0";"";"";"32";"Ветер, дующий с запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"06.05.2019 10:00";"17.6";"745.0";"";"";"37";"Ветер, дующий с юго-запада";"3";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"06.05.2019 07:00";"12.8";"745.0";"";"";"37";"Ветер, дующий с юго-запада";"4";"";"";"90  или более, но не 100%";" ";"";"";"11.6";"";"";"";"";"";"";"20.0";"";"Осадков нет";"12";"";"";"";"";
"06.05.2019 04:00";"12.5";"";"";"";"37";"Ветер, дующий с юго-запада";"5";"";"";"20–30%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"06.05.2019 01:00";"14.0";"745.0";"";"";"35";"Ветер, дующий с юго-запада";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"05.05.2019 22:00";"11.8";"745.0";"";"";"38";"Ветер, дующий с юго-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"05.05.2019 19:00";"19.9";"745.0";"";"";"24";"Ветер, дующий с юго-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"21.8";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"05.05.2019 16:00";"21.3";"746.0";"";"";"22";"Ветер, дующий с юго-запада";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"05.05.2019 13:00";"19.9";"747.0";"";"";"24";"Ветер, дующий с юго-запада";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"05.05.2019 10:00";"16.9";"748.0";"";"";"32";"Ветер, дующий с юга";"1";"";"";"20–30%.";" ";"";"";"";"";"";"";"";"";"";"20.0";"";"";"";"";"";"";"";
"05.05.2019 07:00";"6.7";"748.0";"";"";"45";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"3.3";"";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"05.05.2019 04:00";"4.3";"747.0";"";"";"45";"Ветер, дующий с юго-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"05.05.2019 01:00";"6.6";"747.0";"";"";"38";"Ветер, дующий с юго-запада";"1";"";"";"60%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"04.05.2019 22:00";"9.0";"746.0";"";"";"33";"Ветер, дующий с юго-запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"04.05.2019 19:00";"16.7";"746.0";"";"";"23";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"";"18.8";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"04.05.2019 16:00";"18.4";"746.0";"";"";"23";"Ветер, дующий с юга";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"04.05.2019 13:00";"16.2";"748.0";"";"";"29";"Ветер, дующий с запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"";"";"";"";"";"";"";
"04.05.2019 10:00";"11.7";"749.0";"";"";"37";"Ветер, дующий с востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"";"";"";"";"";"";"";
"04.05.2019 07:00";"2.4";"749.0";"";"";"63";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"-2.1";"";"";"";"";"";"";"10.0";"";"Осадков нет";"12";"";"";"";"";
"04.05.2019 04:00";"-1.1";"749.0";"";"";"67";"Штиль, безветрие";"0";"";"";"20–30%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"04.05.2019 01:00";"3.2";"749.0";"";"";"48";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"03.05.2019 22:00";"4.2";"748.0";"";"";"49";"Ветер, дующий с юго-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"03.05.2019 19:00";"11.1";"748.0";"";"";"30";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"12.5";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"03.05.2019 16:00";"11.6";"748.0";"";"";"28";"Ветер, дующий с севера";"1";"";"";"20–30%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"03.05.2019 13:00";"9.3";"748.0";"";"";"35";"Ветер, дующий с востока";"1";"";"";"60%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"03.05.2019 10:00";"7.4";"748.0";"";"";"37";"Ветер, дующий с юга";"1";"";"";"60%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"03.05.2019 07:00";"-1.4";"747.0";"";"";"72";"Ветер, дующий с северо-востока";"1";"";"";"40%.";" ";"";"";"-4.6";"";"";"";"";"";"";"20.0";"";"Осадков нет";"12";"";"";"";"";
"03.05.2019 04:00";"-3.4";"746.0";"";"";"70";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"03.05.2019 01:00";"-1.9";"746.0";"";"";"59";"Ветер, дующий с юго-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"02.05.2019 22:00";"-1.5";"745.0";"";"";"57";"Ветер, дующий с юго-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"02.05.2019 19:00";"4.4";"744.0";"";"";"36";"Ветер, дующий с юго-запада";"1";"";"";"40%.";" ";"";"";"";"5.0";"";"";"";"";"";"50.0";"";"Следы осадков";"12";"";"";"";"";
"02.05.2019 16:00";"3.8";"745.0";"";"";"42";"Ветер, дующий с юга";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"02.05.2019 13:00";"2.9";"745.0";"";"";"47";"Ветер, дующий с юго-запада";"2";"";"";"90  или более, но не 100%";"Ливневый снег или ливневый дождь и снег. ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"02.05.2019 10:00";"-0.2";"746.0";"";"";"52";"Ветер, дующий с запада";"2";"";"";"70 – 80%.";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"02.05.2019 07:00";"-2.2";"745.0";"";"";"68";"Ветер, дующий с запада";"2";"";"";"40%.";"Состояние неба в общем не изменилось. ";"";"";"-3.3";"";"";"";"";"";"";"20.0";"";"3.0";"12";"";"";"";"";
"02.05.2019 04:00";"-3.0";"743.0";"";"";"95";"Ветер, дующий с запада";"2";"";"";"90  или более, но не 100%";"Ливневый снег умеренный или сильный в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"02.05.2019 01:00";"-1.1";"741.0";"";"";"79";"Ветер, дующий с запада";"2";"";"";"90  или более, но не 100%";"Ливневый снег или ливневый дождь и снег. ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"01.05.2019 22:00";"-0.5";"740.0";"";"";"92";"Ветер, дующий с запада";"2";"";"";"70 – 80%.";"Ливневый снег или ливневый дождь и снег. ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"01.05.2019 19:00";"1.8";"738.0";"";"";"73";"Ветер, дующий с запада";"2";"";"";"50%.";"Ливневый град, или дождь и град. ";"";"";"";"17.0";"";"";"";"";"";"50.0";"";"0.5";"12";"";"";"";"";
"01.05.2019 16:00";"5.8";"735.0";"";"";"42";"Ветер, дующий с запада";"5";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"01.05.2019 13:00";"5.4";"731.0";"";"";"63";"Ветер, дующий с запада";"6";"";"";"100%.";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"01.05.2019 10:00";"11.7";"724.0";"";"";"69";"Ветер, дующий с юго-запада";"4";"";"";"90  или более, но не 100%";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"20.0";"";"";"";"";"";"";"";
"01.05.2019 07:00";"14.7";"723.0";"";"";"44";"Ветер, дующий с юго-запада";"2";"";"";"100%.";" ";"";"";"7.5";"";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"01.05.2019 04:00";"12.6";"724.0";"";"";"51";"Ветер, дующий с юго-запада";"3";"";"";"20–30%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"01.05.2019 01:00";"9.6";"726.0";"";"";"71";"Штиль, безветрие";"0";"";"";"20–30%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"30.04.2019 22:00";"13.9";"726.0";"";"";"48";"Ветер, дующий с юга";"1";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"30.04.2019 19:00";"19.5";"727.0";"";"";"34";"Ветер, дующий с северо-запада";"1";"";"";"70 – 80%.";" ";"";"";"";"22.1";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"30.04.2019 16:00";"22.0";"729.0";"";"";"32";"Ветер, дующий с юго-запада";"4";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"30.04.2019 13:00";"20.4";"730.0";"";"";"44";"Ветер, дующий с юго-запада";"5";"";"";"90  или более, но не 100%";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"30.04.2019 10:00";"15.8";"730.0";"";"";"52";"Ветер, дующий с юго-запада";"6";"";"";"40%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"30.04.2019 07:00";"11.3";"730.0";"";"";"67";"Ветер, дующий с юго-запада";"6";"";"";"100%.";"Состояние неба в общем не изменилось. ";"";"";"2.2";"";"";"";"";"";"";"50.0";"";"2.0";"12";"";"";"";"";
"30.04.2019 04:00";"9.6";"730.0";"";"";"83";"Ветер, дующий с юго-запада";"6";"";"";"90  или более, но не 100%";"Ливневый(ые) дождь(и). ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"30.04.2019 01:00";"12.1";"730.0";"";"";"48";"Ветер, дующий с юго-запада";"4";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"29.04.2019 22:00";"10.7";"732.0";"";"";"49";"Ветер, дующий с юго-запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"29.04.2019 19:00";"5.2";"732.7";"757.8";"";"77";"Ветер, дующий с северо-северо-востока";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"5.5";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"70 – 80%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"1.4";"4.0";"12";"";"";"";"";
"29.04.2019 16:00";"4.0";"734.0";"";"";"78";"Ветер, дующий с северо-востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"20.0";"";"";"";"";"";"";"";
"29.04.2019 13:00";"0.6";"737.0";"";"";"90";"Ветер, дующий с востока";"2";"";"";"100%.";"Ливневый снег или ливневый дождь и снег. ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"29.04.2019 10:00";"-1.3";"738.0";"";"";"98";"Ветер, дующий с востока";"1";"";"";"100%.";"Ливневый снег умеренный или сильный в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"1.0";"";"";"";"";"";"";"";
"29.04.2019 07:00";"-1.5";"738.0";"";"";"96";"Ветер, дующий с северо-востока";"1";"";"";"100%.";"Ливневый снег умеренный или сильный в срок наблюдения или за последний час. ";"";"";"-1.7";"";"";"";"";"";"";"1.0";"";"10.0";"12";"";"";"";"";
"29.04.2019 04:00";"-1.1";"738.0";"";"";"96";"Ветер, дующий с северо-востока";"1";"";"";"100%.";"Ливневый снег умеренный или сильный в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"29.04.2019 01:00";"2.0";"739.0";"";"";"66";"Ветер, дующий с юго-запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"28.04.2019 22:00";"2.8";"739.0";"";"";"60";"Ветер, дующий с юго-запада";"3";"";"";"60%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"28.04.2019 19:00";"4.0";"737.0";"";"";"63";"Ветер, дующий с юго-запада";"3";"";"";"70 – 80%.";"Состояние неба в общем не изменилось. ";"";"";"";"5.3";"";"";"";"";"";"50.0";"";"0.9";"12";"";"";"";"";
"28.04.2019 16:00";"4.8";"736.0";"";"";"72";"Ветер, дующий с юго-запада";"2";"";"";"90  или более, но не 100%";"Ливневый(ые) дождь(и). ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"28.04.2019 13:00";"4.8";"737.0";"";"";"62";"Ветер, дующий с юго-запада";"3";"";"";"100%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"20.0";"";"";"";"";"";"";"";
"28.04.2019 10:00";"2.8";"737.0";"";"";"71";"Ветер, дующий с юга";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"28.04.2019 07:00";"-3.0";"738.0";"";"";"88";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"-3.8";"";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"28.04.2019 04:00";"-3.4";"737.0";"";"";"88";"Ветер, дующий с юго-запада";"1";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"28.04.2019 01:00";"-1.3";"737.0";"";"";"90";"Ветер, дующий с юго-запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"27.04.2019 22:00";"-0.6";"736.0";"";"";"96";"Ветер, дующий с юго-запада";"1";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"27.04.2019 19:00";"1.6";"735.0";"";"";"92";"Штиль, безветрие";"0";"";"";"100%.";"Состояние неба в общем не изменилось. ";"";"";"";"2.0";"";"";"";"";"";"20.0";"";"4.0";"12";"";"";"";"";
"27.04.2019 16:00";"1.8";"734.0";"";"";"85";"Штиль, безветрие";"0";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"20.0";"";"";"";"";"";"";"";
"27.04.2019 13:00";"0.4";"734.0";"";"";"92";"Штиль, безветрие";"0";"";"";"100%.";"Ливневый снег умеренный или сильный в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"2.0";"";"";"";"";"";"";"";
"27.04.2019 10:00";"-0.1";"734.0";"";"";"96";"Штиль, безветрие";"0";"";"";"100%.";"Ливневый снег умеренный или сильный в срок наблюдения или за последний час. ";"";"";"-0.1";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"27.04.2019 07:00";"1.1";"735.0";"";"";"94";"Ветер, дующий с запада";"1";"";"";"100%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"";"";"1.1";"";"";"";"";"";"";"10.0";"";"1.0";"12";"";"";"";"";
"27.04.2019 04:00";"3.7";"735.0";"";"";"85";"Ветер, дующий с юго-запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"27.04.2019 01:00";"4.1";"734.0";"";"";"84";"Ветер, дующий с юго-запада";"3";"";"";"70 – 80%.";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"26.04.2019 22:00";"5.8";"732.0";"";"";"80";"Ветер, дующий с юго-запада";"3";"";"";"70 – 80%.";"Ливневый(ые) дождь(и). ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"26.04.2019 19:00";"10.2";"731.0";"";"";"49";"Ветер, дующий с запада";"2";"";"";"100%.";"Состояние неба в общем не изменилось. ";"";"";"";"10.9";"";"";"";"";"";"50.0";"";"3.0";"12";"";"";"";"";
"26.04.2019 16:00";"10.5";"731.0";"";"";"58";"Ветер, дующий с юго-запада";"3";"";"";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"26.04.2019 13:00";"8.8";"731.0";"";"";"74";"Ветер, дующий с юго-запада";"4";"";"";"90  или более, но не 100%";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"20.0";"";"";"";"";"";"";"";
"26.04.2019 10:00";"7.6";"730.0";"";"";"86";"Ветер, дующий с юго-запада";"4";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"20.0";"";"";"";"";"";"";"";
"26.04.2019 07:00";"8.1";"727.9";"752.6";"";"63";"Ветер, дующий с юго-юго-запада";"6";"15";"15";"100%.";" ";"";"";"6.5";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перисто-слоистые, покрывающие все небо.";"50.0";"1.5";"Осадков нет";"12";"";"";"";"";
"26.04.2019 04:00";"6.9";"729.3";"754.1";"";"65";"Ветер, дующий с юго-юго-запада";"5";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2000-2500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"4.0";"0.6";"";"";"";"";"";"";
"26.04.2019 01:00";"6.8";"730.0";"";"";"61";"Ветер, дующий с юго-запада";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"25.04.2019 22:00";"9.6";"730.0";"";"";"49";"Ветер, дующий с запада";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"25.04.2019 19:00";"12.3";"730.0";"";"";"37";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"14.4";"";"";"";"";"";"20.0";"";"Осадков нет";"12";"";"";"";"";
"25.04.2019 16:00";"13.3";"730.0";"";"";"32";"Ветер, дующий с юго-запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"20.0";"";"";"";"";"";"";"";
"25.04.2019 13:00";"14.0";"732.0";"";"";"29";"Ветер, дующий с юга";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"";"";"";"";"";"20.0";"";"";"";"";"";"";"";
"25.04.2019 10:00";"11.9";"734.0";"";"";"34";"Ветер, дующий с юго-запада";"4";"";"";"40%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"25.04.2019 07:00";"5.8";"735.0";"";"";"44";"Ветер, дующий с юго-запада";"3";"";"";"90  или более, но не 100%";" ";"";"";"5.1";"";"";"";"";"";"";"20.0";"";"Осадков нет";"12";"";"";"";"";
"25.04.2019 04:00";"5.2";"736.0";"";"";"45";"Ветер, дующий с юго-запада";"3";"";"";"60%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"25.04.2019 01:00";"5.6";"736.0";"";"";"42";"Ветер, дующий с юго-запада";"2";"";"";"60%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"24.04.2019 22:00";"7.4";"737.0";"";"";"36";"Ветер, дующий с запада";"2";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"24.04.2019 19:00";"12.4";"736.0";"";"";"30";"Ветер, дующий с запада";"1";"";"";"70 – 80%.";" ";"";"";"";"15.0";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"24.04.2019 16:00";"14.5";"736.0";"";"";"29";"Ветер, дующий с юго-запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"24.04.2019 13:00";"14.7";"736.0";"";"";"28";"Ветер, дующий с юго-запада";"1";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"24.04.2019 10:00";"15.3";"737.0";"";"";"27";"Ветер, дующий с северо-востока";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"";"";"";"";"";"20.0";"";"";"";"";"";"";"";
"24.04.2019 07:00";"0.9";"738.0";"";"";"60";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"-3.9";"";"";"";"";"";"";"10.0";"";"Осадков нет";"12";"";"";"";"";
"24.04.2019 04:00";"-2.3";"738.0";"";"";"68";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"24.04.2019 01:00";"0.3";"739.0";"";"";"57";"Ветер, дующий с запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"23.04.2019 22:00";"3.1";"739.0";"";"";"45";"Ветер, дующий с юго-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"23.04.2019 19:00";"10.2";"740.0";"";"";"29";"Ветер, дующий с запада";"1";"";"";"Облаков нет.";" ";"";"";"";"12.0";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
