# Метеостанция Санкт-Петербург, Россия, WMO_ID=26063, выборка с 01.01.2015 по 30.07.2015, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=26063&lang=ru
#
"Местное время в Санкт-Петербурге";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"09.06.2015 00:00";"12.4";"762.9";"763.5";"0.8";"77";"Ветер, дующий с западо-северо-запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"600-1000";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"8.4";"";"";"";"";"";"";
"08.06.2015 21:00";"14.5";"762.1";"762.7";"0.0";"68";"Ветер, дующий с запада";"4";"";"";"60%.";" ";"";"";"";"16.4";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"10%  или менее, но не 0";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"10.0";"8.6";"Осадков нет";"12";"";"";"";"";
"08.06.2015 18:00";"15.5";"762.1";"762.6";"-0.3";"55";"Ветер, дующий с запада";"4";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"10%  или менее, но не 0";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"6.5";"Осадков нет";"12";"";"";"";"";
"08.06.2015 15:00";"15.4";"762.4";"762.9";"0.3";"62";"Ветер, дующий с запада";"4";"";"";"20–30%.";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"20–30%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"8.1";"";"";"";"";"";"";
"08.06.2015 12:00";"15.0";"762.1";"762.6";"0.5";"66";"Ветер, дующий с западо-северо-запада";"3";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"20–30%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"8.7";"";"";"";"";"";"";
"08.06.2015 09:00";"13.4";"761.6";"762.1";"1.1";"65";"Ветер, дующий с запада";"4";"";"";"20–30%.";" ";"";"";"12.1";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"20–30%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"7.0";"Осадков нет";"12";"";"";"";"";
"08.06.2015 06:00";"12.2";"760.5";"761.0";"0.5";"77";"Ветер, дующий с западо-северо-запада";"4";"";"10";"60%.";" ";"";"";"12.2";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"8.2";"Осадков нет";"12";"";"";"";"";
"08.06.2015 03:00";"13.4";"760.0";"760.5";"-0.3";"67";"Ветер, дующий с запада";"4";"12";"12";"60%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"7.3";"";"";"";"";"";"";
"08.06.2015 00:00";"14.0";"760.3";"760.8";"-0.2";"60";"Ветер, дующий с запада";"6";"12";"12";"60%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"6.3";"";"";"";"";"";"";
"07.06.2015 21:00";"15.0";"760.5";"761.0";"-0.2";"53";"Ветер, дующий с запада";"5";"12";"12";"20–30%.";" ";"";"";"";"18.0";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"5.3";"Осадков нет";"12";"";"";"";"";
"07.06.2015 18:00";"14.9";"760.7";"761.2";"0.5";"59";"Ветер, дующий с западо-юго-запада";"6";"12";"12";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"7.0";"Осадков нет";"12";"";"";"";"";
"07.06.2015 15:00";"16.8";"760.2";"760.7";"1.1";"48";"Ветер, дующий с запада";"5";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"5.7";"";"";"";"";"";"";
"07.06.2015 12:00";"17.4";"759.1";"759.7";"0.6";"48";"Ветер, дующий с запада";"4";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"6.2";"";"";"";"";"";"";
"07.06.2015 09:00";"17.3";"758.5";"759.0";"0.3";"57";"Ветер, дующий с запада";"4";"";"";"20–30%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"16.0";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"8.6";"0.3";"12";"";"";"";"";
"07.06.2015 06:00";"16.7";"758.2";"758.8";"-2.2";"62";"Ветер, дующий с юго-юго-запада";"3";"";"";"70 – 80%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"16.0";"";"Слоисто-кучевые, образовавшиеся из кучевых.";"60%.";"300-600";"Высококучевые, образовавшиеся из кучевых (или кучево-дождевых).";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"9.4";"0.3";"12";"";"";"";"";
"07.06.2015 03:00";"16.9";"760.4";"760.9";"-2.8";"50";"Ветер, дующий с юга";"3";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"";"10.0";"6.3";"";"";"";"";"";"";
"07.06.2015 00:00";"16.8";"763.2";"763.7";"-1.6";"50";"Ветер, дующий с востоко-юго-востока";"1";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые башенкообразные или хлопьевидные.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"10.0";"6.2";"";"";"";"";"";"";
"06.06.2015 21:00";"17.0";"764.8";"765.4";"-1.3";"45";"Ветер, дующий с западо-северо-запада";"1";"";"";"100%.";" ";"";"";"";"19.0";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"";"10.0";"4.9";"Осадков нет";"12";"";"";"";"";
"06.06.2015 18:00";"18.0";"766.1";"766.6";"-1.4";"41";"Ветер, дующий с западо-юго-запада";"1";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"60%.";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"10.0";"4.4";"Осадков нет";"12";"";"";"";"";
"06.06.2015 15:00";"18.7";"767.5";"768.0";"-1.1";"40";"Ветер, дующий с юго-запада";"2";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"4.6";"";"";"";"";"";"";
"06.06.2015 12:00";"16.8";"768.6";"769.1";"0.2";"40";"Ветер, дующий с запада";"2";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"10%  или менее, но не 0";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"3.1";"";"";"";"";"";"";
"06.06.2015 09:00";"14.3";"768.4";"769.0";"0.8";"70";"Ветер, дующий с запада";"2";"";"";"Облаков нет.";" ";"";"";"10.1";"";"";"";"";"";"";"10.0";"8.8";"Осадков нет";"12";"";"";"";"";
"06.06.2015 06:00";"11.1";"767.6";"768.2";"0.8";"85";"Ветер, дующий с запада";"1";"";"";"Облаков нет.";" ";"";"";"10.1";"";"";"";"";"";"";"10.0";"8.7";"Осадков нет";"12";"";"";"";"";
"06.06.2015 03:00";"10.7";"766.8";"767.4";"1.0";"90";"Ветер, дующий с запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"9.1";"";"";"";"";"";"";
"06.06.2015 00:00";"11.8";"765.8";"766.4";"0.9";"77";"Ветер, дующий с запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"7.9";"";"";"";"";"";"";
"05.06.2015 21:00";"14.3";"764.9";"765.4";"0.1";"55";"Ветер, дующий с западо-северо-запада";"3";"";"11";"20–30%.";" ";"";"";"";"17.5";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"5.2";"Осадков нет";"12";"";"";"";"";
"05.06.2015 18:00";"17.0";"764.8";"765.4";"-0.3";"40";"Ветер, дующий с западо-северо-запада";"5";"11";"11";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"3.1";"Осадков нет";"12";"";"";"";"";
"05.06.2015 15:00";"15.8";"765.1";"765.7";"0.3";"45";"Ветер, дующий с западо-северо-запада";"5";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"3.7";"";"";"";"";"";"";
"05.06.2015 12:00";"14.2";"764.8";"765.4";"0.6";"57";"Ветер, дующий с запада";"4";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"5.8";"";"";"";"";"";"";
"05.06.2015 09:00";"13.1";"764.2";"764.8";"1.1";"63";"Ветер, дующий с запада";"3";"";"";"40%.";" ";"";"";"11.1";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"40%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"10.0";"6.2";"Осадков нет";"12";"";"";"";"";
"05.06.2015 06:00";"11.6";"763.1";"763.6";"0.7";"68";"Ветер, дующий с северо-запада";"2";"";"";"Облаков нет.";" ";"";"";"11.1";"";"";"";"";"";"";"10.0";"5.8";"Осадков нет";"12";"";"";"";"";
"05.06.2015 03:00";"11.8";"762.4";"762.9";"1.1";"69";"Ветер, дующий с западо-северо-запада";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся из кучевых.";"70 – 80%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"6.3";"";"";"";"";"";"";
"05.06.2015 00:00";"11.8";"761.3";"761.8";"0.8";"70";"Ветер, дующий с запада";"3";"";"10";"60%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся из кучевых.";"40%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"6.5";"";"";"";"";"";"";
"04.06.2015 21:00";"12.2";"760.5";"761.0";"1.3";"71";"Ветер, дующий с запада";"5";"11";"13";"70 – 80%.";" ";"";"";"";"15.5";"Слоисто-кучевые, образовавшиеся из кучевых.";"50%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"7.0";"Осадков нет";"12";"";"";"";"";
"04.06.2015 18:00";"14.7";"759.2";"759.7";"1.1";"56";"Ветер, дующий с запада";"5";"11";"13";"40%.";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"10%  или менее, но не 0";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"6.0";"Осадков нет";"12";"";"";"";"";
"04.06.2015 15:00";"14.9";"758.1";"758.6";"1.3";"61";"Ветер, дующий с западо-северо-запада";"5";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"20–30%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"7.4";"";"";"";"";"";"";
"04.06.2015 12:00";"14.9";"756.8";"757.3";"1.3";"59";"Ветер, дующий с запада";"5";"";"";"60%.";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"20–30%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"7.0";"";"";"";"";"";"";
"04.06.2015 09:00";"12.6";"755.5";"756.1";"1.2";"67";"Ветер, дующий с западо-юго-запада";"4";"";"";"90  или более, но не 100%";" ";"";"";"11.3";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"6.5";"Осадков нет";"12";"";"";"";"";
"04.06.2015 06:00";"11.6";"754.3";"754.8";"0.6";"76";"Ветер, дующий с западо-юго-запада";"3";"";"";"60%.";" ";"";"";"11.3";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"7.5";"Осадков нет";"12";"";"";"";"";
"04.06.2015 03:00";"12.0";"753.7";"754.2";"0.5";"73";"Ветер, дующий с юго-запада";"4";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"7.2";"";"";"";"";"";"";
"04.06.2015 00:00";"13.7";"753.2";"753.7";"0.1";"69";"Ветер, дующий с запада";"3";"";"";"60%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"8.1";"";"";"";"";"";"";
"03.06.2015 21:00";"14.1";"753.1";"753.7";"-0.6";"78";"Ветер, дующий с запада";"2";"";"";"20–30%.";" ";"";"";"";"22.3";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"10.3";"Осадков нет";"12";"";"";"";"";
"03.06.2015 18:00";"16.0";"753.7";"754.3";"2.0";"62";"Ветер, дующий с запада";"3";"";"15";"60%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"8.6";"Осадков нет";"12";"";"";"";"";
"03.06.2015 15:00";"21.4";"751.7";"752.2";"-0.6";"54";"Ветер, дующий с юго-юго-запада";"5";"15";"16";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"11.8";"";"";"";"";"";"";
"03.06.2015 12:00";"21.7";"752.3";"752.8";"-1.4";"54";"Ветер, дующий с юго-юго-запада";"6";"13";"13";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"300-600";"Высокослоистые просвечивающие.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"11.9";"";"";"";"";"";"";
"03.06.2015 09:00";"17.9";"753.7";"754.3";"-1.1";"69";"Ветер, дующий с юго-юго-запада";"4";"";"";"70 – 80%.";" ";"";"";"15.5";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"300-600";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"12.1";"Следы осадков";"12";"";"";"";"";
"03.06.2015 06:00";"16.3";"754.8";"755.3";"-1.0";"78";"Ветер, дующий с юго-юго-запада";"3";"";"";"100%.";" ";"";"";"15.5";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"";"10.0";"12.5";"Следы осадков";"12";"";"";"";"";
"03.06.2015 03:00";"16.4";"755.8";"756.4";"-0.7";"86";"Ветер, дующий с юго-запада";"3";"";"";"60%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"60%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"14.1";"";"";"";"";"";"";
"03.06.2015 00:00";"16.7";"756.5";"757.0";"-1.3";"85";"Ветер, дующий с юго-юго-запада";"2";"";"";"70 – 80%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"600-1000";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"14.1";"";"";"";"";"";"";
"02.06.2015 21:00";"18.5";"757.8";"758.3";"-1.6";"62";"Ветер, дующий с востоко-юго-востока";"1";"";"";"100%.";" ";"";"";"";"21.1";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"";"10.0";"11.0";"Следы осадков";"12";"";"";"";"";
"02.06.2015 18:00";"19.4";"759.4";"760.0";"-1.5";"58";"Ветер, дующий с западо-юго-запада";"1";"";"";"60%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"60%.";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"10.8";"Следы осадков";"12";"";"";"";"";
"02.06.2015 15:00";"16.8";"760.9";"761.4";"-1.0";"65";"Ветер, дующий с юго-запада";"2";"";"";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"10.2";"";"";"";"";"";"";
"02.06.2015 12:00";"15.0";"761.9";"762.4";"";"69";"Ветер, дующий с западо-северо-запада";"1";"";"";"70 – 80%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"9.4";"";"";"";"";"";"";
"02.06.2015 09:00";"13.5";"762.2";"762.7";"0.9";"67";"Ветер, дующий с северо-северо-запада";"3";"";"";"100%.";" ";"";"";"13.5";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"";"10.0";"7.5";"Осадков нет";"12";"";"";"";"";
"02.06.2015 06:00";"13.9";"761.3";"761.8";"0.4";"87";"Ветер, дующий с западо-юго-запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"13.9";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"11.7";"Осадков нет";"12";"";"";"";"";
"02.06.2015 03:00";"16.3";"760.9";"761.5";"-0.3";"53";"Ветер, дующий с юго-юго-востока";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"6.5";"";"";"";"";"";"";
"02.06.2015 00:00";"17.5";"761.2";"761.8";"-0.3";"45";"Ветер, дующий с юга";"2";"";"";"60%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"60%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"5.3";"";"";"";"";"";"";
"01.06.2015 21:00";"19.8";"761.5";"762.0";"-0.6";"34";"Ветер, дующий с юга";"3";"";"";"Облаков нет.";" ";"";"";"";"20.9";"";"";"";"";"";"10.0";"3.6";"Осадков нет";"12";"";"";"";"";
"01.06.2015 18:00";"20.7";"762.1";"762.7";"-0.7";"30";"Ветер, дующий с юга";"4";"";"";"70 – 80%.";" ";"";"";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"20–30%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"2.3";"Осадков нет";"12";"";"";"";"";
"01.06.2015 15:00";"19.6";"762.8";"763.3";"-0.4";"35";"Ветер, дующий с западо-юго-запада";"4";"";"";"70 – 80%.";" ";"";"";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"40%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"3.6";"";"";"";"";"";"";
"01.06.2015 12:00";"17.4";"763.2";"763.7";"-0.1";"41";"Ветер, дующий с юго-запада";"2";"";"";"20–30%.";" ";"";"";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"20–30%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"4.0";"";"";"";"";"";"";
"01.06.2015 09:00";"13.4";"763.3";"763.8";"0.7";"55";"Ветер, дующий с юго-юго-запада";"3";"";"";"Облаков нет.";" ";"";"";"9.0";"";"";"";"";"";"";"10.0";"4.5";"Осадков нет";"12";"";"";"";"";
"01.06.2015 06:00";"9.9";"762.6";"763.1";"0.8";"74";"Ветер, дующий с юго-запада";"3";"";"";"Облаков нет.";" ";"";"";"9.0";"";"";"";"";"";"";"10.0";"5.5";"Осадков нет";"12";"";"";"";"";
"01.06.2015 03:00";"9.7";"761.8";"762.4";"0.9";"74";"Ветер, дующий с юго-запада";"3";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые башенкообразные или хлопьевидные.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"5.3";"";"";"";"";"";"";
