# Метеостанция Санкт-Петербург, Россия, WMO_ID=26063, выборка с 01.01.2013 по 30.07.2013, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=26063&lang=ru
#
"Местное время в Санкт-Петербурге";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"27.03.2013 09:00";"-4.6";"764.8";"765.4";"0.5";"69";"Ветер, дующий с севера";"1";"";"";"Облаков нет.";" ";"";"";"-6.0";"";"";"";"";"";"";"10.0";"-9.4";"Следы осадков";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"24.0";
"27.03.2013 06:00";"-5.8";"764.3";"764.9";"0.5";"77";"Ветер, дующий с северо-северо-востока";"1";"";"";"20–30%.";" ";"";"";"-6.0";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-9.2";"0.6";"12";"";"";"";"";
"27.03.2013 03:00";"-4.5";"763.8";"764.4";"0.3";"79";"Ветер, дующий с северо-северо-востока";"1";"";"";"Облаков нет.";"Состояние неба в общем не изменилось. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"";"";"";"";"";"10.0";"-7.6";"";"";"";"";"";"";
"27.03.2013 00:00";"-2.8";"763.5";"764.1";"0.0";"80";"Ветер, дующий с северо-северо-востока";"2";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"10.0";"-5.8";"";"";"";"";"";"";
"26.03.2013 21:00";"-3.0";"763.5";"764.1";"0.2";"79";"Ветер, дующий с севера";"1";"";"";"Облаков нет.";"Состояние неба в общем не изменилось. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"0.2";"";"";"";"";"";"10.0";"-6.1";"0.8";"12";"";"";"";"";
"26.03.2013 18:00";"0.0";"763.3";"763.9";"-0.3";"66";"Ветер, дующий с северо-северо-востока";"1";"";"";"90  или более, но не 100%";"Снег с перерывами слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-5.7";"0.2";"12";"";"";"";"";
"26.03.2013 15:00";"-0.4";"763.6";"764.2";"-0.3";"71";"Ветер, дующий с западо-юго-запада";"2";"";"";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-5.1";"";"";"";"";"";"";
"26.03.2013 12:00";"-3.0";"763.9";"764.5";"-0.4";"84";"Ветер, дующий с западо-юго-запада";"1";"";"";"90  или более, но не 100%";"Снег непрерывный умеренный в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"2.0";"-5.4";"";"";"";"";"";"";
"26.03.2013 09:00";"-5.5";"764.3";"764.9";"-0.2";"85";"Ветер, дующий с юго-запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"-8.3";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-7.7";"Осадков нет";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"24.0";
"26.03.2013 06:00";"-6.7";"764.5";"765.1";"-0.5";"75";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"-8.3";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-10.4";"Осадков нет";"12";"";"";"";"";
"26.03.2013 03:00";"-8.3";"765.0";"765.6";"-0.6";"86";"Штиль, безветрие";"0";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-10.2";"";"";"";"";"";"";
"26.03.2013 00:00";"-6.6";"765.6";"766.2";"-0.8";"83";"Ветер, дующий с юго-запада";"1";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-9.0";"";"";"";"";"";"";
"25.03.2013 21:00";"-4.8";"766.4";"767.0";"-0.5";"76";"Ветер, дующий с юго-юго-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"1.0";"";"";"";"";"";"10.0";"-8.4";"Осадков нет";"12";"";"";"";"";
"25.03.2013 18:00";"-1.6";"766.9";"767.5";"-1.0";"64";"Ветер, дующий с юго-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-7.6";"Осадков нет";"12";"";"";"";"";
"25.03.2013 15:00";"-0.1";"767.9";"768.5";"-1.1";"40";"Ветер, дующий с северо-северо-востока";"2";"";"";"40%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-12.2";"";"";"";"";"";"";
"25.03.2013 12:00";"-1.3";"769.0";"769.6";"-0.3";"49";"Ветер, дующий с востоко-северо-востока";"2";"";"";"40%.";" ";"";"";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"40%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-10.7";"";"";"";"";"";"";
"25.03.2013 09:00";"-5.5";"769.3";"769.9";"0.3";"75";"Ветер, дующий с северо-востока";"1";"";"";"20–30%.";" ";"";"";"-8.0";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высокослоистые просвечивающие.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-9.3";"Осадков нет";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"26.0";
"25.03.2013 06:00";"-7.5";"769.0";"769.6";"0.0";"82";"Ветер, дующий с северо-северо-востока";"1";"";"";"Облаков нет.";" ";"";"";"-7.6";"";"";"";"";"";"";"10.0";"-10.1";"Осадков нет";"12";"";"";"";"";
"25.03.2013 03:00";"-5.5";"769.0";"769.6";"-0.3";"80";"Ветер, дующий с северо-северо-востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-8.5";"";"";"";"";"";"";
"25.03.2013 00:00";"-3.8";"769.3";"769.9";"-0.2";"60";"Ветер, дующий с северо-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-10.5";"";"";"";"";"";"";
"24.03.2013 21:00";"-2.8";"769.5";"770.1";"0.2";"52";"Ветер, дующий с востоко-северо-востока";"1";"";"";"Облаков нет.";" ";"";"";"";"0.5";"";"";"";"";"";"10.0";"-11.3";"Осадков нет";"12";"";"";"";"";
"24.03.2013 18:00";"0.2";"769.3";"769.9";"-0.8";"37";"Ветер, дующий с востоко-северо-востока";"2";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-13.0";"Осадков нет";"12";"";"";"";"";
"24.03.2013 15:00";"0.5";"770.1";"770.7";"-0.8";"38";"Ветер, дующий с востока";"2";"";"";"60%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"10%  или менее, но не 0";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-12.4";"";"";"";"";"";"";
"24.03.2013 12:00";"-6.5";"770.9";"771.5";"-0.1";"70";"Ветер, дующий с юго-запада";"1";"";"";"Облаков нет.";"  Диаметр изморозевого отложения составляет 2 мм.";"";"";"";"";"";"";"";"";"";"10.0";"-11.1";"";"";"";"";"";"";
"24.03.2013 09:00";"-8.0";"771.0";"771.6";"0.4";"84";"Ветер, дующий с востоко-северо-востока";"1";"";"";"Облаков нет.";"  Диаметр изморозевого отложения составляет 1 мм.";"";"";"-11.6";"";"";"";"";"";"";"10.0";"-10.3";"Осадков нет";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"27.0";
"24.03.2013 06:00";"-10.4";"770.6";"771.2";"0.0";"87";"Ветер, дующий с северо-востока";"1";"";"";"Облаков нет.";"  Диаметр изморозевого отложения составляет 1 мм.";"";"";"-11.1";"";"";"";"";"";"";"10.0";"-12.2";"Следы осадков";"12";"";"";"";"";
"24.03.2013 03:00";"-11.1";"770.6";"771.2";"0.2";"86";"Ветер, дующий с севера";"1";"";"";"Облаков нет.";"  Диаметр изморозевого отложения составляет 1 мм.";"";"";"";"";"";"";"";"";"";"10.0";"-13.0";"";"";"";"";"";"";
"24.03.2013 00:00";"-9.6";"770.4";"771.0";"0.3";"88";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-11.2";"";"";"";"";"";"";
"23.03.2013 21:00";"-6.7";"770.1";"770.7";"0.9";"86";"Штиль, безветрие";"0";"";"";"Облаков нет.";"Состояние неба в общем не изменилось. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"-2.9";"";"";"";"";"";"10.0";"-8.7";"0.6";"12";"";"";"";"";
"23.03.2013 18:00";"-3.3";"769.2";"769.8";"0.5";"79";"Ветер, дующий с западо-северо-запада";"1";"";"";"100%.";"Снег непрерывный сильный в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"1.0";"-6.5";"0.6";"12";"";"";"";"";
"23.03.2013 15:00";"-3.4";"768.7";"769.3";"0.3";"70";"Ветер, дующий с западо-юго-запада";"2";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-8.1";"";"";"";"";"";"";
"23.03.2013 12:00";"-5.9";"768.4";"769.0";"0.3";"84";"Ветер, дующий с запада";"2";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"300-600";"";"";"10.0";"-8.2";"";"";"";"";"";"";
"23.03.2013 09:00";"-8.5";"768.1";"768.7";"-0.2";"84";"Ветер, дующий с западо-юго-запада";"1";"";"";"90  или более, но не 100%";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"-12.9";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-10.7";"Следы осадков";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"26.0";
"23.03.2013 06:00";"-12.8";"768.3";"768.9";"-0.3";"84";"Ветер, дующий с западо-юго-запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"-12.9";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-14.9";"Осадков нет";"12";"";"";"";"";
"23.03.2013 03:00";"-12.1";"768.6";"769.2";"-0.4";"82";"Ветер, дующий с запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-14.6";"";"";"";"";"";"";
"23.03.2013 00:00";"";"769.0";"769.6";"-0.6";"";"";"";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"";"";"1000-1500";"";"";"0.1";"-15.6";"";"";"";"";"";"";
"22.03.2013 21:00";"-11.9";"769.6";"770.2";"0.0";"71";"Ветер, дующий с запада";"1";"";"";"10%  или менее, но не 0";" ";"";"";"";"-7.8";"";"";"2500 или более, или облаков нет.";"";"";"10.0";"-16.1";"Осадков нет";"12";"";"";"";"";
"22.03.2013 18:00";"-8.6";"769.6";"770.2";"-0.9";"57";"Ветер, дующий с западо-северо-запада";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-15.7";"Осадков нет";"12";"";"";"";"";
"22.03.2013 15:00";"-8.4";"770.5";"771.1";"-0.4";"49";"Ветер, дующий с северо-запада";"2";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-17.4";"";"";"";"";"";"";
"22.03.2013 12:00";"-12.1";"770.9";"771.5";"0.4";"70";"Ветер, дующий с запада";"2";"";"";"40%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"40%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-16.5";"";"";"";"";"";"";
"22.03.2013 09:00";"-16.1";"770.5";"771.1";"0.1";"75";"Ветер, дующий с севера";"2";"";"";"40%.";" ";"";"";"-16.8";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"40%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-19.5";"Осадков нет";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"25.0";
"22.03.2013 06:00";"-16.6";"770.4";"771.0";"0.2";"75";"Ветер, дующий с севера";"3";"";"";"20–30%.";" ";"";"";"-16.5";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высокослоистые просвечивающие.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-20.0";"Осадков нет";"12";"";"";"";"";
"22.03.2013 03:00";"-14.7";"770.2";"770.8";"0.7";"65";"Ветер, дующий с севера";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-19.8";"";"";"";"";"";"";
"22.03.2013 00:00";"-13.0";"769.5";"770.1";"0.5";"61";"Ветер, дующий с северо-востока";"2";"";"";"40%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"40%.";"2500 или более, или облаков нет.";"Высокослоистые непросвечивающие или слоисто-дождевые.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-19.1";"";"";"";"";"";"";
"21.03.2013 21:00";"-10.8";"769.0";"769.6";"0.7";"65";"Ветер, дующий с востоко-северо-востока";"3";"";"";"20–30%.";" ";"";"";"";"-7.2";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-16.1";"Следы осадков";"12";"";"";"";"";
"21.03.2013 18:00";"-8.0";"768.3";"768.9";"0.4";"42";"Ветер, дующий с северо-северо-востока";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-18.9";"Следы осадков";"12";"";"";"";"";
"21.03.2013 15:00";"-7.9";"767.9";"768.5";"0.4";"39";"Ветер, дующий с северо-востока";"3";"";"10";"10%  или менее, но не 0";"Облака в целом рассеиваются или становятся менее развитыми. ";"Ливень (ливни).";"Снег и/или другие виды твердых осадков";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"10.0";"-19.5";"";"";"";"";"";"";
"21.03.2013 12:00";"-8.6";"767.5";"768.1";"0.3";"69";"Ветер, дующий с востоко-северо-востока";"3";"";"";"70 – 80%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-13.4";"";"";"";"";"";"";
"21.03.2013 09:00";"-10.7";"767.2";"767.8";"0.7";"75";"Ветер, дующий с востоко-северо-востока";"2";"";"";"20–30%.";" ";"";"";"-11.5";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-14.3";"Осадков нет";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"26.0";
"21.03.2013 06:00";"-10.6";"766.5";"767.1";"0.5";"74";"Ветер, дующий с северо-северо-востока";"2";"";"";"Облаков нет.";" ";"";"";"-10.6";"";"";"";"";"";"";"10.0";"-14.4";"Осадков нет";"12";"";"";"";"";
"21.03.2013 03:00";"-8.4";"766.0";"766.6";"0.4";"57";"Ветер, дующий с востоко-северо-востока";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-15.4";"";"";"";"";"";"";
"21.03.2013 00:00";"-6.3";"765.6";"766.2";"1.0";"48";"Ветер, дующий с востоко-северо-востока";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-15.7";"";"";"";"";"";"";
"20.03.2013 21:00";"-4.7";"764.6";"765.2";"1.0";"39";"Ветер, дующий с востока";"3";"";"";"Облаков нет.";" ";"";"";"";"-3.5";"";"";"";"";"";"10.0";"-16.6";"Осадков нет";"12";"";"";"";"";
"20.03.2013 18:00";"-3.5";"763.6";"764.2";"0.0";"35";"Ветер, дующий с востока";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-16.9";"Осадков нет";"12";"";"";"";"";
"20.03.2013 15:00";"-5.2";"763.6";"764.2";"0.1";"40";"Ветер, дующий с востоко-юго-востока";"2";"";"";"40%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"40%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-16.9";"";"";"";"";"";"";
"20.03.2013 12:00";"-6.6";"763.5";"764.1";"0.6";"44";"Ветер, дующий с востока";"3";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-16.9";"";"";"";"";"";"";
"20.03.2013 09:00";"-6.8";"762.9";"763.5";"0.5";"49";"Ветер, дующий с востоко-северо-востока";"2";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-6.8";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-15.9";"Следы осадков";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"26.0";
"20.03.2013 06:00";"-6.1";"762.4";"763.0";"-0.1";"51";"Ветер, дующий с востока";"2";"";"";"100%.";"Снег неливневый. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-6.7";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"-14.7";"Следы осадков";"12";"";"";"";"";
"20.03.2013 03:00";"-6.2";"762.5";"763.2";"0.4";"61";"Ветер, дующий с востоко-северо-востока";"2";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"4.0";"-12.6";"";"";"";"";"";"";
"20.03.2013 00:00";"-5.8";"762.1";"762.7";"-0.1";"55";"Ветер, дующий с востока";"1";"";"10";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высокослоистые просвечивающие.";"";"10.0";"-13.6";"";"";"";"";"";"";
"19.03.2013 21:00";"-4.9";"762.2";"762.8";"-0.6";"36";"Ветер, дующий с востоко-северо-востока";"3";"";"";"100%.";" ";"";"";"";"-4.2";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высокослоистые просвечивающие.";"";"10.0";"-17.8";"Осадков нет";"12";"";"";"";"";
"19.03.2013 18:00";"-4.8";"762.8";"763.4";"-0.9";"36";"Ветер, дующий с северо-востока";"3";"";"10";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высокослоистые просвечивающие.";"";"10.0";"-17.6";"Осадков нет";"12";"";"";"";"";
"19.03.2013 15:00";"-5.0";"763.7";"764.3";"-1.3";"33";"Ветер, дующий с востоко-северо-востока";"2";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-18.8";"";"";"";"";"";"";
"19.03.2013 12:00";"-8.0";"765.0";"765.6";"-1.3";"39";"Ветер, дующий с северо-востока";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"50%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-19.7";"";"";"";"";"";"";
"19.03.2013 09:00";"-10.1";"766.3";"766.9";"-0.9";"46";"Ветер, дующий с востоко-северо-востока";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-19.7";"Осадков нет";"12";"";"";"";"";
"19.03.2013 06:00";"-9.1";"767.2";"767.8";"-0.3";"46";"Ветер, дующий с северо-северо-востока";"1";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перисто-слоистые, покрывающие все небо.";"10.0";"-18.6";"";"";"";"";"";"";
"19.03.2013 03:00";"-7.4";"767.5";"768.1";"-0.3";"41";"Ветер, дующий с северо-северо-востока";"1";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"10.0";"-18.4";"";"";"";"";"";"";
"19.03.2013 00:00";"-6.6";"767.8";"768.4";"-0.3";"42";"Ветер, дующий с востоко-северо-востока";"1";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высокослоистые просвечивающие.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-17.6";"";"";"";"";"";"";
"18.03.2013 21:00";"-6.2";"768.1";"768.7";"-0.6";"41";"Ветер, дующий с востоко-северо-востока";"1";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"-5.9";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высокослоистые просвечивающие.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-17.5";"Следы осадков";"12";"";"";"";"";
