# Метеостанция Санкт-Петербург, Россия, WMO_ID=26063, выборка с 01.01.2016 по 30.07.2016, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=26063&lang=ru
#
"Местное время в Санкт-Петербурге";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"21.03.2016 06:00";"-4.9";"752.1";"752.7";"-0.4";"85";"Штиль, безветрие";"0";"";"";"70 – 80%.";" ";"";"";"-6.1";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высокослоистые просвечивающие.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-7.1";"Осадков нет";"12";"";"";"";"";
"21.03.2016 03:00";"-5.6";"752.5";"753.1";"0.0";"79";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-8.7";"";"";"";"";"";"";
"21.03.2016 00:00";"-4.9";"752.5";"753.1";"0.3";"72";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"-9.2";"";"";"";"";"";"";
"20.03.2016 21:00";"-2.1";"752.2";"752.7";"0.6";"51";"Ветер, дующий с северо-северо-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"-0.3";"";"";"";"";"";"10.0";"-11.0";"Осадков нет";"12";"";"";"";"";
"20.03.2016 18:00";"-0.4";"751.6";"752.2";"0.5";"49";"Ветер, дующий с северо-запада";"3";"";"10";"60%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся из кучевых.";"20–30%.";"300-600";"Высокослоистые просвечивающие.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-10.0";"Осадков нет";"12";"";"";"";"";
"20.03.2016 15:00";"-0.6";"751.1";"751.7";"0.1";"53";"Ветер, дующий с запада";"4";"";"11";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-9.0";"";"";"";"";"";"";
"20.03.2016 12:00";"-1.9";"751.0";"751.5";"0.3";"52";"Ветер, дующий с западо-северо-запада";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-10.6";"";"";"";"";"";"";
"20.03.2016 09:00";"-6.6";"750.7";"751.3";"0.0";"70";"Ветер, дующий с западо-юго-запада";"2";"";"";"Облаков нет.";" ";"";"";"-7.8";"";"";"";"";"";"";"10.0";"-11.2";"Осадков нет";"12";"Поверхность почвы замерзшая.";"-6.0";"";"";
"20.03.2016 06:00";"-7.6";"750.7";"751.3";"0.1";"66";"Ветер, дующий с северо-северо-запада";"1";"";"";"Облаков нет.";" ";"";"";"-7.6";"";"";"";"";"";"";"10.0";"-12.9";"Осадков нет";"12";"";"";"";"";
"20.03.2016 03:00";"-6.5";"750.6";"751.2";"-0.2";"59";"Ветер, дующий с северо-северо-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-13.2";"";"";"";"";"";"";
"20.03.2016 00:00";"-5.1";"750.8";"751.4";"-0.2";"58";"Ветер, дующий с северо-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-12.1";"";"";"";"";"";"";
"19.03.2016 21:00";"-4.1";"751.0";"751.6";"0.0";"59";"Ветер, дующий с северо-запада";"1";"";"";"";" ";"";"";"";"-2.0";"";"";"";"";"";"10.0";"-11.0";"Осадков нет";"12";"";"";"";"";
"19.03.2016 18:00";"-2.8";"751.0";"751.6";"-0.1";"41";"Ветер, дующий с северо-северо-запада";"3";"";"10";"90  или более, но не 100%";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"20–30%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-14.4";"Осадков нет";"12";"";"";"";"";
"19.03.2016 15:00";"-2.4";"751.1";"751.7";"-0.8";"34";"Ветер, дующий с северо-северо-запада";"4";"";"11";"90  или более, но не 100%";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"90  или более, но не 100%";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-16.2";"";"";"";"";"";"";
"19.03.2016 12:00";"-2.8";"751.9";"752.5";"-0.3";"45";"Ветер, дующий с северо-северо-запада";"4";"";"";"20–30%.";" ";"";"";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"20–30%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-13.2";"";"";"";"";"";"";
"19.03.2016 09:00";"-6.4";"752.2";"752.8";"-0.3";"64";"Ветер, дующий с севера";"3";"";"";"90  или более, но не 100%";" ";"";"";"-6.8";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-12.2";"Осадков нет";"12";"Поверхность почвы замерзшая.";"-4.0";"";"";
"19.03.2016 06:00";"-6.5";"752.5";"753.0";"0.0";"65";"Ветер, дующий с северо-северо-запада";"2";"";"";"70 – 80%.";" ";"";"";"-6.5";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-12.0";"Осадков нет";"12";"";"";"";"";
"19.03.2016 03:00";"-5.0";"752.5";"753.1";"0.0";"60";"Ветер, дующий с севера";"4";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-11.7";"";"";"";"";"";"";
"19.03.2016 00:00";"-4.1";"752.5";"753.1";"0.5";"60";"Ветер, дующий с севера";"4";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-10.7";"";"";"";"";"";"";
"18.03.2016 21:00";"-3.0";"752.0";"752.6";"1.6";"57";"Ветер, дующий с севера";"4";"";"11";"60%.";" ";"";"";"";"-0.3";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-10.5";"Осадков нет";"12";"";"";"";"";
"18.03.2016 18:00";"-1.1";"750.4";"751.0";"0.7";"44";"Ветер, дующий с севера";"5";"11";"11";"40%.";" ";"";"";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"20–30%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-12.0";"Осадков нет";"12";"";"";"";"";
"18.03.2016 15:00";"-1.1";"749.7";"750.3";"0.0";"35";"Ветер, дующий с северо-северо-запада";"5";"10";"12";"60%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"10.0";"-14.9";"";"";"";"";"";"";
"18.03.2016 12:00";"-3.0";"749.7";"750.2";"0.2";"35";"Ветер, дующий с северо-северо-запада";"4";"";"12";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"10.0";"-16.3";"";"";"";"";"";"";
"18.03.2016 09:00";"-4.9";"749.5";"750.1";"0.2";"41";"Ветер, дующий с севера";"5";"12";"12";"Облаков нет.";" ";"";"";"-5.0";"";"";"";"";"";"";"10.0";"-16.3";"Осадков нет";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"Менее 0.5";
"18.03.2016 06:00";"-3.8";"749.3";"749.9";"-0.6";"50";"Ветер, дующий с северо-северо-запада";"3";"";"";"Облаков нет.";" ";"";"";"-3.8";"";"";"";"";"";"";"10.0";"-12.8";"3.0";"12";"";"";"";"";
"18.03.2016 03:00";"-1.7";"749.9";"750.4";"-0.2";"52";"Ветер, дующий с севера";"3";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"-10.4";"";"";"";"";"";"";
"18.03.2016 00:00";"0.2";"750.1";"750.7";"0.3";"74";"Ветер, дующий с севера";"2";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"-3.9";"";"";"";"";"";"";
"17.03.2016 21:00";"1.4";"749.8";"750.4";"-1.2";"92";"Ветер, дующий с северо-северо-запада";"3";"";"";"100%.";"Ливневый снег или ливневый дождь и снег. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"6.3";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"0.2";"3.0";"12";"";"";"";"";
"17.03.2016 18:00";"3.4";"751.0";"751.6";"-2.1";"78";"Ветер, дующий с запада";"2";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-0.2";"Осадков нет";"12";"";"";"";"";
"17.03.2016 15:00";"3.7";"753.1";"753.7";"-1.2";"80";"Ветер, дующий с юго-запада";"3";"";"";"40%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"40%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"10.0";"0.5";"";"";"";"";"";"";
"17.03.2016 12:00";"6.3";"754.3";"754.9";"-0.6";"61";"Ветер, дующий с северо-запада";"3";"";"";"60%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"60%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-0.7";"";"";"";"";"";"";
"17.03.2016 09:00";"1.7";"754.9";"755.5";"-1.5";"87";"Ветер, дующий с западо-юго-запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"0.1";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-0.2";"Осадков нет";"12";"";"";"";"";
"17.03.2016 06:00";"1.1";"756.4";"757.0";"-3.0";"92";"Ветер, дующий с запада";"2";"";"";"60%.";" ";"";"";"0.1";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"0.0";"Осадков нет";"12";"";"";"";"";
"17.03.2016 03:00";"1.2";"759.4";"760.0";"-1.8";"88";"Ветер, дующий с западо-юго-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-0.6";"";"";"";"";"";"";
"17.03.2016 00:00";"0.2";"761.2";"761.8";"-1.1";"89";"Ветер, дующий с западо-юго-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-1.4";"";"";"";"";"";"";
"16.03.2016 21:00";"1.0";"762.3";"762.9";"0.0";"90";"Ветер, дующий с юго-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"3.7";"";"";"";"";"";"10.0";"-0.4";"Осадков нет";"12";"";"";"";"";
"16.03.2016 18:00";"3.7";"762.3";"762.9";"-1.0";"83";"Ветер, дующий с западо-юго-запада";"2";"";"10";"40%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"1.0";"Осадков нет";"12";"";"";"";"";
"16.03.2016 15:00";"3.3";"763.3";"763.9";"-0.9";"89";"Ветер, дующий с запада";"3";"";"10";"100%.";"Состояние неба в общем не изменилось. ";"Туман или ледяной туман или сильная мгла.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся из кучевых.";"70 – 80%.";"300-600";"Высокослоистые просвечивающие.";"";"10.0";"1.6";"";"";"";"";"";"";
"16.03.2016 12:00";"1.4";"764.2";"764.8";"-0.8";"98";"Ветер, дующий с запада";"3";"";"";"Небо не видно из-за тумана и/или других метеорологических явлений.";"Туман или ледяной туман, небо видно, без заметного изменения интенсивности в течение последнего часа. ";"Туман или ледяной туман или сильная мгла.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"";"";"";"";"";"0.5";"1.1";"";"";"";"";"";"";
"16.03.2016 09:00";"1.4";"764.2";"764.8";"-1.5";"98";"Ветер, дующий с запада";"3";"";"";"Небо не видно из-за тумана и/или других метеорологических явлений.";"Туман или ледяной туман, небо видно, без заметного изменения интенсивности в течение последнего часа. ";"Туман или ледяной туман или сильная мгла.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"";"";"";"";"";"0.5";"1.1";"";"";"";"";"";"";
"16.03.2016 06:00";"0.9";"765.7";"766.3";"-1.7";"92";"Ветер, дующий с запада";"4";"";"10";"100%.";" ";"";"";"-0.7";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"10.0";"-0.2";"Осадков нет";"12";"";"";"";"";
"16.03.2016 03:00";"0.6";"767.4";"768.0";"-1.8";"90";"Ветер, дующий с запада";"3";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"10%  или менее, но не 0";"300-600";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-0.8";"";"";"";"";"";"";
"16.03.2016 00:00";"0.2";"769.2";"769.8";"-1.5";"87";"Ветер, дующий с запада";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"300-600";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-1.8";"";"";"";"";"";"";
"15.03.2016 21:00";"-0.4";"770.7";"771.3";"-1.0";"88";"Ветер, дующий с запада";"2";"";"";"70 – 80%.";" ";"";"";"";"0.9";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-2.2";"Осадков нет";"12";"";"";"";"";
"15.03.2016 18:00";"0.4";"771.7";"772.3";"-1.1";"81";"Ветер, дующий с запада";"3";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"-2.5";"Осадков нет";"12";"";"";"";"";
"15.03.2016 15:00";"0.8";"772.8";"773.4";"-0.2";"80";"Ветер, дующий с запада";"2";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"-2.3";"";"";"";"";"";"";
"15.03.2016 12:00";"0.6";"773.0";"773.5";"0.6";"78";"Ветер, дующий с западо-юго-запада";"2";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"-2.8";"";"";"";"";"";"";
"15.03.2016 09:00";"0.1";"772.4";"773.0";"1.2";"79";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"-0.4";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"-3.1";"Осадков нет";"12";"Поверхность почвы замерзшая.";"0.0";"";"";
"15.03.2016 06:00";"-0.1";"771.2";"771.8";"0.7";"79";"Ветер, дующий с северо-востока";"1";"";"";"100%.";" ";"";"";"-0.4";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"10.0";"-3.4";"Осадков нет";"12";"";"";"";"";
"15.03.2016 03:00";"-0.2";"770.5";"771.1";"1.5";"83";"Ветер, дующий с востока";"1";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"10.0";"-2.7";"";"";"";"";"";"";
"15.03.2016 00:00";"0.0";"769.0";"769.6";"1.0";"88";"Ветер, дующий с востока";"1";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"-1.8";"";"";"";"";"";"";
"14.03.2016 21:00";"0.4";"768.0";"768.5";"1.1";"82";"Ветер, дующий с востока";"1";"";"";"100%.";" ";"";"";"";"1.4";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"-2.4";"Осадков нет";"12";"";"";"";"";
"14.03.2016 18:00";"1.0";"766.9";"767.5";"0.7";"78";"Ветер, дующий с северо-востока";"1";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"-2.4";"0.3";"12";"";"";"";"";
"14.03.2016 15:00";"0.5";"766.2";"766.8";"-0.1";"90";"Ветер, дующий с запада";"1";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Дождь со снегом или другими видами твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"-1.0";"";"";"";"";"";"";
"14.03.2016 12:00";"0.3";"766.3";"766.9";"-0.4";"93";"Ветер, дующий с западо-юго-запада";"1";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Дождь со снегом или другими видами твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"300-600";"";"";"4.0";"-0.7";"";"";"";"";"";"";
"14.03.2016 09:00";"-0.2";"766.7";"767.3";"-0.9";"83";"Ветер, дующий с северо-запада";"1";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-0.8";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"-2.7";"Следы осадков";"12";"Поверхность почвы влажная.";"0.0";"";"";
"14.03.2016 06:00";"-0.5";"767.6";"768.2";"-1.6";"90";"Ветер, дующий с западо-северо-запада";"2";"";"";"100%.";" ";"";"";"-1.0";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"-2.0";"Осадков нет";"12";"";"";"";"";
"14.03.2016 03:00";"-0.3";"769.2";"769.8";"-1.4";"87";"Ветер, дующий с запада";"3";"";"";"100%.";" ";"";"";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"10.0";"-2.2";"";"";"";"";"";"";
"14.03.2016 00:00";"-0.3";"770.6";"771.1";"-0.9";"95";"Ветер, дующий с запада";"4";"";"";"100%.";" ";"";"";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"10.0";"-1.0";"";"";"";"";"";"";
"13.03.2016 21:00";"-0.8";"771.5";"772.1";"-0.5";"95";"Ветер, дующий с западо-северо-запада";"3";"";"";"100%.";" ";"";"";"";"4.0";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"10.0";"-1.5";"Осадков нет";"12";"";"";"";"";
"13.03.2016 18:00";"0.0";"772.0";"772.6";"-0.7";"92";"Ветер, дующий с запада";"2";"";"";"100%.";" ";"";"";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"10.0";"-1.2";"Осадков нет";"12";"";"";"";"";
"13.03.2016 15:00";"3.2";"772.7";"773.3";"-0.5";"75";"Ветер, дующий с западо-северо-запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-0.8";"";"";"";"";"";"";
"13.03.2016 12:00";"3.3";"773.2";"773.8";"-0.2";"77";"Ветер, дующий с юго-запада";"3";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-0.4";"";"";"";"";"";"";
"13.03.2016 09:00";"1.2";"773.4";"774.0";"0.0";"85";"Ветер, дующий с северо-запада";"2";"";"";"100%.";" ";"";"";"0.2";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"10.0";"-1.1";"Осадков нет";"12";"";"";"";"";
"13.03.2016 06:00";"0.8";"773.4";"774.0";"-0.1";"81";"Ветер, дующий с западо-юго-запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"0.5";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высокослоистые просвечивающие.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-2.2";"Осадков нет";"12";"";"";"";"";
"13.03.2016 03:00";"1.5";"773.5";"774.1";"-0.1";"80";"Ветер, дующий с севера";"1";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высокослоистые просвечивающие.";"";"10.0";"-1.7";"";"";"";"";"";"";
"13.03.2016 00:00";"0.7";"773.6";"774.2";"0.1";"90";"Ветер, дующий с запада";"1";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"10.0";"-0.7";"";"";"";"";"";"";
"12.03.2016 21:00";"0.9";"773.5";"774.1";"0.5";"87";"Ветер, дующий с запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"4.8";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высокослоистые непросвечивающие или слоисто-дождевые.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-1.1";"Осадков нет";"12";"";"";"";"";
"12.03.2016 18:00";"1.9";"773.0";"773.6";"0.1";"83";"Ветер, дующий с юго-запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-0.7";"Осадков нет";"12";"";"";"";"";
"12.03.2016 15:00";"4.7";"772.9";"773.5";"-0.1";"64";"Ветер, дующий с северо-запада";"2";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"600-1000";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"10.0";"-1.7";"";"";"";"";"";"";
"12.03.2016 12:00";"3.9";"773.0";"773.6";"0.4";"64";"Ветер, дующий с севера";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-2.4";"";"";"";"";"";"";
"12.03.2016 09:00";"1.3";"772.6";"773.2";"0.4";"79";"Ветер, дующий с севера";"1";"";"";"90  или более, но не 100%";" ";"";"";"-0.3";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые башенкообразные или хлопьевидные.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-1.9";"Осадков нет";"12";"";"";"Слежавшийся или мокрый снег (со льдом или без него), покрывающий менее половины поверхности почвы.";"Менее 0.5";
