# Метеостанция Канберра (аэропорт), Австралия, WMO_ID=94926, выборка с 01.01.2016 по 31.12.2016, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=94926&lang=ru
#
"Местное время в Канберре (аэропорт)";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"11.07.2016 06:00";"9.1";"710.2";"761.7";"-0.3";"95";"Ветер, дующий с северо-северо-запада";"7";"";"";"100%.";"Дождь незамерзающий слабый. ";"";"Осадки";"";"";"";"";"300-600";"";"";"";"8.3";"";"";"";"";"";"";
"11.07.2016 05:00";"8.5";"709.7";"761.2";"-0.8";"98";"Ветер, дующий с западо-северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.2";"";"";"";"";"";"";
"11.07.2016 04:00";"8.9";"709.9";"761.4";"-1.0";"94";"Ветер, дующий с севера";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.0";"";"";"";"";"";"";
"11.07.2016 03:00";"8.3";"710.5";"762.0";"-1.5";"99";"Ветер, дующий с запада";"2";"";"";"100%.";"Ливневый дождь или дождь с перерывами слабый. ";"Осадки";"Осадки";"";"";"";"";"200-300";"";"";"";"8.2";"1.0";"6";"";"";"";"";
"11.07.2016 02:00";"7.9";"710.5";"762.0";"-1.6";"97";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.5";"";"";"";"";"";"";
"11.07.2016 01:00";"8.6";"710.9";"762.5";"-2.1";"93";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.5";"";"";"";"";"";"";
"11.07.2016 00:00";"9.0";"712.0";"763.6";"-1.5";"92";"Ветер, дующий с севера";"3";"";"";"100%.";"Дождь незамерзающий слабый. ";"";"Осадки";"";"13.8";"";"";"600-1000";"";"";"";"7.8";"";"";"";"";"";"";
"10.07.2016 23:00";"9.6";"712.1";"763.8";"-1.7";"85";"Ветер, дующий с севера";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.2";"";"";"";"";"";"";
"10.07.2016 22:00";"10.5";"713.0";"764.8";"-0.8";"77";"Ветер, дующий с севера";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.6";"";"";"";"";"";"";
"10.07.2016 21:00";"10.2";"713.5";"765.3";"-0.3";"80";"Ветер, дующий с севера";"2";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"1000-1500";"";"";"";"6.9";"Осадков нет";"6";"";"";"";"";
"10.07.2016 20:00";"9.8";"713.8";"765.5";"0.2";"85";"Ветер, дующий с севера";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.4";"";"";"";"";"";"";
"10.07.2016 19:00";"9.2";"713.8";"765.7";"0.0";"86";"Ветер, дующий с северо-северо-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.0";"";"";"";"";"";"";
"10.07.2016 18:00";"9.9";"713.8";"765.5";"-0.2";"82";"Ветер, дующий с северо-северо-востока";"1";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"1000-1500";"";"";"";"7.0";"";"";"";"";"";"";
"10.07.2016 17:00";"11.6";"713.6";"765.4";"-0.8";"72";"Ветер, дующий с северо-северо-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.7";"";"";"";"";"";"";
"10.07.2016 16:00";"12.4";"713.8";"765.5";"-1.4";"68";"Ветер, дующий с северо-северо-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.7";"";"";"";"";"";"";
"10.07.2016 15:00";"13.0";"714.0";"765.8";"-2.2";"62";"Ветер, дующий с северо-северо-востока";"4";"";"";"60%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"1000-1500";"";"";"";"5.9";"Осадков нет";"6";"";"";"";"";
"10.07.2016 14:00";"13.1";"714.4";"766.2";"-2.8";"63";"Ветер, дующий с северо-северо-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.2";"";"";"";"";"";"";
"10.07.2016 13:00";"12.4";"715.2";"767.1";"-2.5";"66";"Ветер, дующий с востоко-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.2";"";"";"";"";"";"";
"10.07.2016 12:00";"11.3";"716.2";"768.2";"-1.5";"71";"Ветер, дующий с севера";"1";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"1.9";"";"";"";"1000-1500";"";"";"";"6.2";"";"";"";"";"";"";
"10.07.2016 11:00";"10.9";"717.2";"769.3";"-0.5";"75";"Ветер, дующий с востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.5";"";"";"";"";"";"";
"10.07.2016 10:00";"9.5";"717.7";"769.7";"0.2";"78";"Ветер, дующий с юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.9";"";"";"";"";"";"";
"10.07.2016 09:00";"8.4";"717.7";"769.7";"0.4";"87";"Ветер, дующий с востоко-юго-востока";"2";"";"";"90  или более, но не 100%";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"";"6.4";"Осадков нет";"24";"";"";"";"";
"10.07.2016 08:00";"7.0";"717.7";"769.7";"0.7";"95";"Ветер, дующий с юга";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.3";"";"";"";"";"";"";
"10.07.2016 07:00";"6.0";"717.5";"769.6";"0.4";"99";"Ветер, дующий с юго-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.9";"";"";"";"";"";"";
"10.07.2016 06:00";"6.0";"717.3";"769.3";"0.3";"99";"Ветер, дующий с юга";"2";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"300-600";"";"";"";"5.9";"";"";"";"";"";"";
"10.07.2016 05:00";"5.9";"717.0";"769.0";"0.1";"99";"Ветер, дующий с юга";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.8";"";"";"";"";"";"";
"10.07.2016 04:00";"5.8";"717.1";"769.1";"0.3";"99";"Ветер, дующий с юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.7";"";"";"";"";"";"";
"10.07.2016 03:00";"4.9";"717.0";"769.0";"-0.6";"99";"Ветер, дующий с юго-востока";"3";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"300-600";"";"";"";"4.8";"Осадков нет";"6";"";"";"";"";
"10.07.2016 02:00";"4.6";"716.9";"769.0";"-0.5";"99";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.5";"";"";"";"";"";"";
"10.07.2016 01:00";"4.8";"716.8";"768.7";"-0.9";"99";"Ветер, дующий с юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.7";"";"";"";"";"";"";
"10.07.2016 00:00";"5.3";"717.6";"769.6";"0.2";"99";"Ветер, дующий с западо-северо-запада";"2";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"13.1";"";"";"2500 или более, или облаков нет.";"";"";"";"5.2";"";"";"";"";"";"";
"09.07.2016 23:00";"5.4";"717.4";"769.5";"0.0";"99";"Ветер, дующий с севера";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.3";"";"";"";"";"";"";
"09.07.2016 22:00";"5.6";"717.7";"769.8";"0.5";"98";"Ветер, дующий с севера";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.3";"";"";"";"";"";"";
"09.07.2016 21:00";"5.9";"717.4";"769.5";"0.7";"96";"Ветер, дующий с северо-северо-запада";"3";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"600-1000";"";"";"";"5.3";"Осадков нет";"6";"";"";"";"";
"09.07.2016 20:00";"7.1";"717.4";"769.4";"1.0";"95";"Ветер, дующий с востоко-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.4";"";"";"";"";"";"";
"09.07.2016 19:00";"8.0";"717.2";"769.3";"1.3";"91";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.6";"";"";"";"";"";"";
"09.07.2016 18:00";"8.5";"716.7";"768.7";"0.8";"88";"Ветер, дующий с северо-востока";"2";"";"";"70 – 80%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"1500-2000";"";"";"";"6.6";"";"";"";"";"";"";
"09.07.2016 17:00";"10.3";"716.4";"768.4";"0.1";"78";"Ветер, дующий с северо-северо-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.6";"";"";"";"";"";"";
"09.07.2016 16:00";"11.9";"715.9";"767.9";"-0.3";"69";"Ветер, дующий с севера";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.4";"";"";"";"";"";"";
"09.07.2016 15:00";"11.9";"715.9";"767.8";"-0.5";"69";"Ветер, дующий с севера";"4";"";"";"70 – 80%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"1000-1500";"";"";"";"6.4";"Осадков нет";"6";"";"";"";"";
"09.07.2016 14:00";"11.7";"716.3";"768.3";"-0.9";"74";"Ветер, дующий с северо-северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.2";"";"";"";"";"";"";
"09.07.2016 13:00";"11.9";"716.2";"768.2";"-1.2";"72";"Ветер, дующий с северо-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.0";"";"";"";"";"";"";
"09.07.2016 12:00";"12.5";"716.4";"768.4";"-0.9";"69";"Ветер, дующий с северо-северо-запада";"3";"";"";"20–30%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"3.6";"";"";"";"600-1000";"";"";"";"7.0";"";"";"";"";"";"";
"09.07.2016 11:00";"10.2";"717.2";"769.3";"0.3";"78";"Ветер, дующий с западо-юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.5";"";"";"";"";"";"";
"09.07.2016 10:00";"8.9";"717.4";"769.5";"0.9";"89";"Ветер, дующий с юга";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.2";"";"";"";"";"";"";
"09.07.2016 09:00";"8.1";"717.3";"769.3";"1.3";"92";"Штиль, безветрие";"0";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"";"6.9";"1.0";"24";"";"";"";"";
"09.07.2016 08:00";"5.8";"716.9";"769.0";"1.3";"99";"Ветер, дующий с северо-северо-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.7";"";"";"";"";"";"";
"09.07.2016 07:00";"5.2";"716.5";"768.4";"1.0";"99";"Ветер, дующий с востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.1";"";"";"";"";"";"";
"09.07.2016 06:00";"5.1";"716.0";"768.0";"0.4";"99";"Ветер, дующий с севера";"2";"";"";"100%.";" ";"";"";"";"";"";"";"600-1000";"";"";"0.3";"5.0";"";"";"";"";"";"";
"09.07.2016 05:00";"6.2";"715.6";"767.5";"0.0";"99";"Ветер, дующий с северо-северо-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.1";"";"";"";"";"";"";
"09.07.2016 04:00";"6.5";"715.5";"767.4";"-0.2";"99";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.4";"";"";"";"";"";"";
"09.07.2016 03:00";"7.2";"715.6";"767.5";"-0.3";"99";"Штиль, безветрие";"0";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"600-1000";"";"";"";"7.1";"Осадков нет";"6";"";"";"";"";
"09.07.2016 02:00";"7.5";"715.6";"767.5";"-0.3";"98";"Ветер, дующий с востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.2";"";"";"";"";"";"";
"09.07.2016 01:00";"7.7";"715.7";"767.6";"0.2";"98";"Ветер, дующий с юга";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.4";"";"";"";"";"";"";
"09.07.2016 00:00";"7.7";"715.9";"767.8";"0.5";"99";"Ветер, дующий с востоко-юго-востока";"2";"";"";"90  или более, но не 100%";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"13.2";"";"";"600-1000";"";"";"";"7.6";"";"";"";"";"";"";
"08.07.2016 23:00";"7.2";"715.9";"767.8";"0.8";"99";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.1";"";"";"";"";"";"";
"08.07.2016 22:00";"8.4";"715.5";"767.4";"0.7";"96";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.8";"";"";"";"";"";"";
"08.07.2016 21:00";"8.7";"715.4";"767.3";"1.0";"95";"Ветер, дующий с востоко-северо-востока";"3";"";"";"100%.";"Осадки слабые или умеренные. ";"Осадки";"Осадки";"";"";"";"";"300-600";"";"";"";"7.9";"1.0";"6";"";"";"";"";
"08.07.2016 20:00";"9.1";"715.1";"767.0";"1.0";"98";"Ветер, дующий с востоко-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.8";"";"";"";"";"";"";
"08.07.2016 19:00";"9.3";"714.8";"766.6";"0.9";"97";"Ветер, дующий с востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.8";"";"";"";"";"";"";
"08.07.2016 18:00";"9.6";"714.4";"766.3";"0.9";"96";"Штиль, безветрие";"0";"";"";"100%.";"Дождь незамерзающий слабый. ";"";"Осадки";"";"";"";"";"600-1000";"";"";"";"9.0";"";"";"";"";"";"";
"08.07.2016 17:00";"9.9";"714.1";"766.0";"0.6";"98";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.6";"";"";"";"";"";"";
"08.07.2016 16:00";"10.3";"713.9";"765.7";"0.1";"93";"Ветер, дующий с юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.2";"";"";"";"";"";"";
"08.07.2016 15:00";"12.2";"713.5";"765.3";"-1.0";"73";"Ветер, дующий с востоко-юго-востока";"4";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"600-1000";"";"";"";"7.5";"Осадков нет";"6";"";"";"";"";
"08.07.2016 14:00";"12.5";"713.5";"765.2";"-1.5";"75";"Ветер, дующий с востоко-юго-востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.2";"";"";"";"";"";"";
"08.07.2016 13:00";"11.4";"713.8";"765.7";"-1.3";"76";"Ветер, дующий с юго-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.3";"";"";"";"";"";"";
"08.07.2016 12:00";"10.9";"714.5";"766.3";"-0.5";"76";"Ветер, дующий с юга";"3";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"2.8";"";"";"";"600-1000";"";"";"";"6.8";"";"";"";"";"";"";
"08.07.2016 11:00";"10.1";"715.0";"766.9";"0.0";"74";"Ветер, дующий с юга";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.7";"";"";"";"";"";"";
"08.07.2016 10:00";"9.1";"715.1";"767.0";"0.4";"79";"Ветер, дующий с юга";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.7";"";"";"";"";"";"";
"08.07.2016 09:00";"7.8";"715.0";"766.9";"0.4";"88";"Ветер, дующий с юго-юго-востока";"2";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"600-1000";"";"";"";"5.9";"Осадков нет";"24";"";"";"";"";
"08.07.2016 08:00";"6.2";"715.0";"766.9";"0.6";"90";"Ветер, дующий с юго-юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.7";"";"";"";"";"";"";
"08.07.2016 07:00";"6.0";"714.7";"766.6";"0.2";"92";"Ветер, дующий с юго-юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.8";"";"";"";"";"";"";
"08.07.2016 06:00";"5.7";"714.6";"766.4";"-0.1";"92";"Штиль, безветрие";"0";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"";"4.5";"";"";"";"";"";"";
"08.07.2016 05:00";"5.4";"714.4";"766.2";"-0.3";"97";"Ветер, дующий с юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.0";"";"";"";"";"";"";
"08.07.2016 04:00";"4.2";"714.5";"766.3";"-0.4";"98";"Ветер, дующий с севера";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.9";"";"";"";"";"";"";
"08.07.2016 03:00";"3.9";"714.7";"766.6";"-0.7";"97";"Штиль, безветрие";"0";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"";"3.5";"Осадков нет";"6";"";"";"";"";
"08.07.2016 02:00";"3.5";"714.7";"766.6";"-1.0";"98";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.2";"";"";"";"";"";"";
"08.07.2016 01:00";"4.6";"714.9";"766.8";"-0.6";"97";"Ветер, дующий с юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.2";"";"";"";"";"";"";
"08.07.2016 00:00";"4.3";"715.4";"767.3";"0.2";"96";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"14.6";"";"";"2500 или более, или облаков нет.";"";"";"";"3.7";"";"";"";"";"";"";
"07.07.2016 23:00";"4.1";"715.7";"767.6";"0.5";"96";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.5";"";"";"";"";"";"";
"07.07.2016 22:00";"4.8";"715.5";"767.4";"0.5";"93";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.8";"";"";"";"";"";"";
"07.07.2016 21:00";"5.4";"715.2";"767.1";"0.8";"92";"Ветер, дующий с юго-востока";"3";"";"";"10%  или менее, но не 0";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"";"4.2";"Осадков нет";"6";"";"";"";"";
"07.07.2016 20:00";"5.8";"715.2";"767.1";"1.3";"91";"Ветер, дующий с юга";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.4";"";"";"";"";"";"";
"07.07.2016 19:00";"7.6";"715.0";"766.9";"1.5";"84";"Ветер, дующий с юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.1";"";"";"";"";"";"";
"07.07.2016 18:00";"8.8";"714.4";"766.2";"1.2";"80";"Ветер, дующий с востоко-юго-востока";"4";"";"";"40%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"";"5.5";"";"";"";"";"";"";
"07.07.2016 17:00";"11.8";"713.9";"765.7";"0.7";"63";"Ветер, дующий с юго-юго-востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.0";"";"";"";"";"";"";
"07.07.2016 16:00";"13.3";"713.5";"765.2";"0.1";"57";"Ветер, дующий с юга";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.0";"";"";"";"";"";"";
"07.07.2016 15:00";"14.6";"713.2";"764.9";"-0.6";"54";"Ветер, дующий с юго-юго-запада";"5";"";"";"60%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"1000-1500";"";"";"";"5.4";"Осадков нет";"6";"";"";"";"";
"07.07.2016 14:00";"13.8";"713.2";"764.9";"-1.0";"55";"Ветер, дующий с юга";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.9";"";"";"";"";"";"";
"07.07.2016 13:00";"14.0";"713.4";"765.1";"-0.4";"51";"Ветер, дующий с юга";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";
"07.07.2016 12:00";"12.9";"713.8";"765.5";"0.5";"60";"Ветер, дующий с юга";"8";"";"";"40%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"7.1";"";"";"";"1000-1500";"";"";"";"5.3";"";"";"";"";"";"";
"07.07.2016 11:00";"11.9";"714.2";"766.0";"1.2";"71";"Ветер, дующий с юга";"8";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.8";"";"";"";"";"";"";
"07.07.2016 10:00";"11.9";"713.8";"765.7";"1.3";"71";"Ветер, дующий с юга";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.8";"";"";"";"";"";"";
"07.07.2016 09:00";"11.3";"713.3";"765.1";"1.4";"77";"Ветер, дующий с юга";"4";"";"";"40%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"600-1000";"";"";"";"7.4";"0.4";"24";"";"";"";"";
"07.07.2016 08:00";"9.3";"713.0";"764.8";"1.7";"84";"Ветер, дующий с юга";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.7";"";"";"";"";"";"";
"07.07.2016 07:00";"9.0";"712.5";"764.2";"1.7";"82";"Ветер, дующий с юга";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.1";"";"";"";"";"";"";
"07.07.2016 06:00";"8.2";"711.9";"763.6";"1.4";"84";"Ветер, дующий с юга";"4";"";"";"20–30%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"600-1000";"";"";"";"5.7";"";"";"";"";"";"";
"07.07.2016 05:00";"9.0";"711.3";"762.9";"0.9";"81";"Ветер, дующий с юго-юго-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.9";"";"";"";"";"";"";
"07.07.2016 04:00";"10.1";"710.8";"762.4";"0.5";"75";"Ветер, дующий с юга";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.9";"";"";"";"";"";"";
"07.07.2016 03:00";"9.5";"710.5";"762.1";"0.5";"76";"Ветер, дующий с юга";"7";"";"";"20–30%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"1000-1500";"";"";"";"5.5";"Осадков нет";"6";"";"";"";"";
"07.07.2016 02:00";"8.9";"710.4";"761.9";"0.6";"79";"Ветер, дующий с юга";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.5";"";"";"";"";"";"";
"07.07.2016 01:00";"8.9";"710.3";"761.8";"1.0";"84";"Ветер, дующий с юга";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.3";"";"";"";"";"";"";
"07.07.2016 00:00";"8.7";"710.0";"761.5";"1.3";"84";"Ветер, дующий с юга";"4";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"11.0";"";"";"";"";"";"";"6.2";"";"";"";"";"";"";
"06.07.2016 23:00";"9.5";"709.8";"761.3";"1.8";"86";"Ветер, дующий с юга";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.3";"";"";"";"";"";"";
"06.07.2016 22:00";"8.3";"709.3";"760.8";"2.1";"93";"Ветер, дующий с юга";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.2";"";"";"";"";"";"";
"06.07.2016 21:00";"9.4";"708.7";"760.1";"2.2";"91";"Ветер, дующий с юго-юго-востока";"3";"";"";"20–30%.";"Никаких особых явлений погоды не наблюдалось. ";"Осадки";"Осадки";"";"";"";"";"1000-1500";"";"";"";"8.0";"0.2";"6";"";"";"";"";
"06.07.2016 20:00";"7.9";"708.0";"759.4";"2.4";"98";"Ветер, дующий с востоко-северо-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.6";"";"";"";"";"";"";
"06.07.2016 19:00";"8.6";"707.2";"758.5";"2.1";"97";"Ветер, дующий с юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.2";"";"";"";"";"";"";
"06.07.2016 18:00";"8.9";"706.5";"757.7";"2.3";"96";"Ветер, дующий с востока";"2";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"1000-1500";"";"";"";"8.3";"";"";"";"";"";"";
"06.07.2016 17:00";"9.4";"705.6";"756.8";"2.0";"94";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.5";"";"";"";"";"";"";
"06.07.2016 16:00";"9.6";"705.1";"756.2";"2.2";"92";"Ветер, дующий с северо-северо-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.4";"";"";"";"";"";"";
"06.07.2016 15:00";"9.5";"704.2";"755.2";"0.9";"84";"Ветер, дующий с севера";"3";"";"";"100%.";"Ливневый дождь или дождь с перерывами слабый. ";"Осадки";"Осадки";"";"";"";"";"600-1000";"";"";"";"6.9";"0.2";"6";"";"";"";"";
"06.07.2016 14:00";"9.7";"703.6";"754.6";"-0.1";"84";"Ветер, дующий с западо-северо-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.1";"";"";"";"";"";"";
"06.07.2016 13:00";"10.7";"702.9";"753.9";"-1.0";"71";"Ветер, дующий с западо-северо-запада";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.7";"";"";"";"";"";"";
"06.07.2016 12:00";"9.9";"703.3";"754.3";"-0.4";"71";"Ветер, дующий с западо-северо-запада";"7";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"4.7";"";"";"";"1000-1500";"";"";"";"4.9";"";"";"";"";"";"";
"06.07.2016 11:00";"9.1";"703.7";"754.8";"-0.2";"76";"Ветер, дующий с западо-северо-запада";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.1";"";"";"";"";"";"";
"06.07.2016 10:00";"7.6";"703.9";"754.9";"0.4";"90";"Ветер, дующий с северо-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.1";"";"";"";"";"";"";
"06.07.2016 09:00";"6.2";"703.7";"754.8";"0.2";"90";"Ветер, дующий с западо-северо-запада";"6";"";"";"90  или более, но не 100%";"Ливневый дождь или дождь с перерывами слабый. ";"Осадки";"Осадки";"";"";"";"";"600-1000";"";"";"";"4.7";"18.0";"24";"";"";"";"";
"06.07.2016 08:00";"7.1";"703.9";"754.9";"0.8";"75";"Ветер, дующий с западо-северо-запада";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.0";"";"";"";"";"";"";
"06.07.2016 07:00";"6.4";"703.5";"754.6";"0.1";"79";"Ветер, дующий с западо-северо-запада";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.9";"";"";"";"";"";"";
"06.07.2016 06:00";"6.2";"703.5";"754.6";"-0.1";"88";"Ветер, дующий с северо-запада";"4";"";"";"100%.";"Дождь (незамерзающий). ";"";"";"";"";"";"";"1000-1500";"";"";"";"4.4";"";"";"";"";"";"";
"06.07.2016 05:00";"6.1";"703.1";"754.1";"-0.4";"91";"Ветер, дующий с северо-запада";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.7";"";"";"";"";"";"";
