# Метеостанция Канберра (аэропорт), Австралия, WMO_ID=94926, выборка с 01.01.2014 по 31.12.2014, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=94926&lang=ru
#
"Местное время в Канберре (аэропорт)";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"15.09.2014 09:00";"9.1";"713.4";"764.4";"-0.1";"92";"Ветер, дующий с юго-юго-востока";"3";"";"";"100%.";" ";"";"";"";"";"";"";"100-200";"";"";"";"7.9";"Осадков нет";"24";"";"";"";"";
"15.09.2014 07:00";"6.1";"713.2";"764.4";"0.3";"97";"Ветер, дующий с юга";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.7";"";"";"";"";"";"";
"15.09.2014 06:00";"5.4";"713.5";"764.5";"0.4";"98";"Ветер, дующий с севера";"2";"";"";"100%.";" ";"";"";"";"";"";"";"100-200";"";"";"";"5.1";"";"";"";"";"";"";
"15.09.2014 04:00";"3.6";"712.9";"764.0";"-0.3";"99";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.5";"";"";"";"";"";"";
"15.09.2014 03:00";"2.4";"713.1";"764.1";"-0.5";"99";"Ветер, дующий с востока";"3";"";"";"100%.";" ";"";"";"";"";"";"";"100-200";"";"";"2.3";"2.3";"Осадков нет";"18";"";"";"";"";
"15.09.2014 01:00";"4.0";"713.2";"764.4";"-0.3";"99";"Ветер, дующий с юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.9";"";"";"";"";"";"";
"15.09.2014 00:00";"4.3";"713.6";"764.6";"0.1";"93";"Ветер, дующий с юго-юго-востока";"2";"";"";"";" ";"";"";"";"18.7";"";"";"";"";"";"";"3.3";"";"";"";"";"";"";
"14.09.2014 22:00";"5.8";"713.5";"764.8";"1.0";"85";"Ветер, дующий с юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.5";"";"";"";"";"";"";
"14.09.2014 21:00";"9.8";"713.5";"764.5";"1.0";"75";"Ветер, дующий с северо-северо-востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.6";"Осадков нет";"12";"";"";"";"";
"14.09.2014 19:00";"11.9";"712.5";"763.6";"0.8";"63";"Ветер, дующий с севера";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.1";"";"";"";"";"";"";
"14.09.2014 18:00";"13.3";"712.5";"763.4";"0.5";"58";"Ветер, дующий с севера";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.2";"";"";"";"";"";"";
"14.09.2014 16:00";"16.8";"711.7";"762.8";"-0.7";"51";"Ветер, дующий с северо-северо-запада";"8";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.6";"";"";"";"";"";"";
"14.09.2014 15:00";"17.4";"712.0";"763.0";"-1.5";"49";"Ветер, дующий с северо-северо-запада";"8";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.6";"Осадков нет";"6";"";"";"";"";
"14.09.2014 13:00";"17.2";"712.4";"763.5";"-2.1";"54";"Ветер, дующий с северо-северо-запада";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.8";"";"";"";"";"";"";
"14.09.2014 12:00";"15.7";"713.5";"764.5";"-1.6";"60";"Ветер, дующий с северо-северо-запада";"3";"";"";"";" ";"";"";"-0.6";"";"";"";"";"";"";"";"8.0";"";"";"";"";"";"";
"14.09.2014 10:00";"8.0";"714.5";"765.8";"-0.1";"91";"Ветер, дующий с северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.6";"";"";"";"";"";"";
"14.09.2014 09:00";"6.6";"715.1";"766.3";"0.1";"99";"Ветер, дующий с западо-северо-запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"50-100";"";"";"";"6.5";"Осадков нет";"24";"";"";"";"";
"14.09.2014 07:00";"3.2";"714.6";"765.9";"0.3";"99";"Ветер, дующий с востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.1";"";"";"";"";"";"";
"14.09.2014 06:00";"0.1";"715.0";"766.1";"0.2";"99";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"0.3";"0.0";"";"";"";"";"";"";
"14.09.2014 04:00";"1.1";"714.3";"765.6";"-0.9";"99";"Ветер, дующий с западо-юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.0";"";"";"";"";"";"";
"14.09.2014 03:00";"0.3";"714.8";"765.9";"-0.8";"97";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"0.4";"-0.1";"Осадков нет";"18";"";"";"";"";
"14.09.2014 01:00";"3.2";"715.2";"766.5";"-0.6";"98";"Ветер, дующий с востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.9";"";"";"";"";"";"";
"14.09.2014 00:00";"3.4";"715.6";"766.8";"-0.6";"96";"Ветер, дующий с юго-востока";"2";"";"";"";" ";"";"";"";"17.0";"";"";"";"";"";"";"2.8";"";"";"";"";"";"";
"13.09.2014 22:00";"5.7";"715.8";"767.2";"0.0";"88";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.9";"";"";"";"";"";"";
"13.09.2014 21:00";"6.3";"716.2";"767.4";"0.3";"84";"Ветер, дующий с северо-северо-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.8";"Осадков нет";"12";"";"";"";"";
"13.09.2014 19:00";"10.7";"715.8";"767.2";"0.4";"77";"Ветер, дующий с северо-северо-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.8";"";"";"";"";"";"";
"13.09.2014 18:00";"11.9";"715.9";"767.0";"0.0";"70";"Ветер, дующий с северо-северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.6";"";"";"";"";"";"";
"13.09.2014 16:00";"16.3";"715.4";"766.7";"-1.2";"54";"Ветер, дующий с северо-северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.0";"";"";"";"";"";"";
"13.09.2014 15:00";"16.2";"715.9";"767.0";"-1.8";"55";"Ветер, дующий с севера";"4";"";"";"100%.";" ";"";"";"";"";"";"";"1000-1500";"";"";"";"7.2";"Осадков нет";"6";"";"";"";"";
"13.09.2014 13:00";"14.6";"716.6";"768.0";"-2.1";"61";"Ветер, дующий с западо-юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.2";"";"";"";"";"";"";
"13.09.2014 12:00";"14.4";"717.7";"769.0";"-1.3";"72";"Ветер, дующий с северо-северо-запада";"4";"";"";"100%.";" ";"";"";"5.1";"";"";"";"1000-1500";"";"";"";"9.4";"";"";"";"";"";"";
"13.09.2014 10:00";"9.8";"718.7";"770.3";"0.4";"85";"Ветер, дующий с юго-юго-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.4";"";"";"";"";"";"";
"13.09.2014 09:00";"9.3";"719.0";"770.4";"0.9";"90";"Ветер, дующий с юго-юго-запада";"3";"";"";"100%.";" ";"";"";"";"";"";"";"300-600";"";"";"";"7.7";"Осадков нет";"24";"";"";"";"";
"13.09.2014 07:00";"8.0";"718.3";"769.9";"1.1";"96";"Ветер, дующий с юга";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.4";"";"";"";"";"";"";
"13.09.2014 06:00";"7.8";"718.1";"769.5";"0.4";"93";"Ветер, дующий с юго-юго-востока";"3";"";"";"100%.";" ";"";"";"";"";"";"";"300-600";"";"";"9.0";"6.7";"";"";"";"";"";"";
"13.09.2014 04:00";"8.2";"717.2";"768.7";"-0.8";"87";"Ветер, дующий с востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.2";"";"";"";"";"";"";
"13.09.2014 03:00";"6.8";"717.7";"769.0";"-0.6";"92";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"300-600";"";"";"";"5.6";"Осадков нет";"18";"";"";"";"";
"13.09.2014 01:00";"6.3";"718.0";"769.6";"-0.1";"93";"Ветер, дующий с юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.3";"";"";"";"";"";"";
"13.09.2014 00:00";"5.3";"718.3";"769.7";"0.2";"84";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"15.4";"";"";"300-600";"";"";"";"2.8";"";"";"";"";"";"";
"12.09.2014 22:00";"7.8";"718.1";"769.7";"1.2";"82";"Ветер, дующий с востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.9";"";"";"";"";"";"";
"12.09.2014 21:00";"9.2";"718.1";"769.5";"1.3";"78";"Ветер, дующий с востока";"3";"";"";"100%.";" ";"";"";"";"";"";"";"1500-2000";"";"";"";"5.6";"Осадков нет";"12";"";"";"";"";
"12.09.2014 19:00";"11.7";"716.9";"768.4";"1.0";"71";"Ветер, дующий с северо-северо-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.6";"";"";"";"";"";"";
"12.09.2014 18:00";"11.2";"716.8";"768.0";"0.6";"65";"Ветер, дующий с северо-северо-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.7";"";"";"";"";"";"";
"12.09.2014 16:00";"14.3";"715.9";"767.3";"-0.6";"53";"Ветер, дующий с северо-северо-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.9";"";"";"";"";"";"";
"12.09.2014 15:00";"13.8";"716.2";"767.5";"-1.2";"53";"Ветер, дующий с севера";"2";"";"";"100%.";" ";"";"";"";"";"";"";"1000-1500";"";"";"";"4.4";"Осадков нет";"6";"";"";"";"";
"12.09.2014 13:00";"13.4";"716.5";"767.9";"-1.3";"56";"Ветер, дующий с северо-северо-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.8";"";"";"";"";"";"";
"12.09.2014 12:00";"12.6";"717.4";"768.7";"-0.6";"67";"Ветер, дующий с северо-северо-востока";"3";"";"";"100%.";" ";"";"";"1.7";"";"";"";"1000-1500";"";"";"";"6.6";"";"";"";"";"";"";
"12.09.2014 10:00";"10.8";"717.8";"769.3";"0.9";"72";"Ветер, дующий с юга";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.0";"";"";"";"";"";"";
"12.09.2014 09:00";"9.4";"718.0";"769.3";"1.3";"76";"Ветер, дующий с юго-юго-востока";"3";"";"";"100%.";" ";"";"";"";"";"";"";"300-600";"";"";"";"5.4";"Осадков нет";"24";"";"";"";"";
"12.09.2014 07:00";"6.0";"716.9";"768.4";"1.7";"94";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.1";"";"";"";"";"";"";
"12.09.2014 06:00";"4.0";"716.7";"767.9";"1.6";"96";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"300-600";"";"";"";"3.4";"";"";"";"";"";"";
"12.09.2014 04:00";"2.9";"715.2";"766.5";"0.4";"89";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.3";"";"";"";"";"";"";
"12.09.2014 03:00";"2.8";"715.1";"766.3";"0.2";"90";"Ветер, дующий с востоко-юго-востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.3";"Осадков нет";"18";"";"";"";"";
"12.09.2014 01:00";"4.3";"714.8";"766.1";"0.6";"80";"Ветер, дующий с юга";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.2";"";"";"";"";"";"";
"12.09.2014 00:00";"9.2";"714.9";"766.0";"0.7";"65";"Ветер, дующий с севера";"3";"";"";"100%.";" ";"";"";"";"17.4";"";"";"1500-2000";"";"";"";"2.8";"";"";"";"";"";"";
"11.09.2014 22:00";"11.3";"714.2";"765.5";"1.3";"65";"Ветер, дующий с западо-северо-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.0";"";"";"";"";"";"";
"11.09.2014 21:00";"12.0";"714.2";"765.3";"1.5";"70";"Ветер, дующий с северо-запада";"3";"";"";"100%.";" ";"";"";"";"";"";"";"1500-2000";"";"";"";"6.7";"Осадков нет";"12";"";"";"";"";
"11.09.2014 19:00";"12.4";"712.9";"764.0";"1.3";"68";"Ветер, дующий с западо-северо-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.5";"";"";"";"";"";"";
"11.09.2014 18:00";"14.1";"712.7";"763.6";"1.2";"58";"Ветер, дующий с западо-северо-запада";"5";"";"";"100%.";" ";"";"";"";"";"";"";"1000-1500";"";"";"";"6.0";"";"";"";"";"";"";
"11.09.2014 16:00";"16.0";"711.6";"762.6";"0.9";"51";"Ветер, дующий с запада";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.9";"";"";"";"";"";"";
"11.09.2014 15:00";"16.8";"711.5";"762.4";"-0.2";"50";"Ветер, дующий с запада";"7";"";"";"100%.";" ";"";"";"";"";"";"";"1000-1500";"";"";"";"6.3";"Осадков нет";"6";"";"";"";"";
"11.09.2014 13:00";"16.2";"710.7";"761.7";"-1.2";"50";"Ветер, дующий с северо-запада";"9";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.8";"";"";"";"";"";"";
"11.09.2014 12:00";"15.2";"711.7";"762.5";"-0.7";"51";"Ветер, дующий с западо-северо-запада";"7";"";"";"100%.";" ";"";"";"4.3";"";"";"";"1000-1500";"";"";"";"5.1";"";"";"";"";"";"";
"11.09.2014 10:00";"13.6";"711.9";"763.0";"0.5";"54";"Ветер, дующий с западо-северо-запада";"8";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.5";"";"";"";"";"";"";
"11.09.2014 09:00";"14.3";"712.4";"763.3";"1.2";"54";"Ветер, дующий с западо-северо-запада";"7";"";"";"100%.";" ";"";"";"";"";"";"";"1000-1500";"";"";"";"5.1";"Осадков нет";"24";"";"";"";"";
"11.09.2014 07:00";"9.8";"711.4";"762.4";"1.1";"67";"Ветер, дующий с северо-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.8";"";"";"";"";"";"";
"11.09.2014 06:00";"9.1";"711.2";"762.1";"0.4";"68";"Ветер, дующий с северо-запада";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.5";"";"";"";"";"";"";
"11.09.2014 04:00";"8.2";"710.3";"761.2";"-0.6";"73";"Ветер, дующий с севера";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.5";"";"";"";"";"";"";
"11.09.2014 03:00";"6.7";"710.8";"761.6";"-0.4";"78";"Ветер, дующий с севера";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.0";"Осадков нет";"18";"";"";"";"";
"11.09.2014 01:00";"8.0";"710.9";"761.9";"-0.3";"75";"Ветер, дующий с севера";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.7";"";"";"";"";"";"";
"11.09.2014 00:00";"7.5";"711.2";"762.1";"0.1";"77";"Ветер, дующий с севера";"4";"";"";"";" ";"";"";"";"17.7";"";"";"";"";"";"";"3.6";"";"";"";"";"";"";
"10.09.2014 22:00";"9.3";"711.2";"762.2";"1.3";"67";"Ветер, дующий с северо-запада";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.5";"";"";"";"";"";"";
"10.09.2014 21:00";"9.0";"711.1";"761.9";"1.5";"67";"Ветер, дующий с западо-северо-запада";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.2";"Осадков нет";"12";"";"";"";"";
"10.09.2014 19:00";"10.1";"709.9";"760.8";"2.0";"68";"Ветер, дующий с западо-северо-запада";"8";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.5";"";"";"";"";"";"";
"10.09.2014 18:00";"11.1";"709.6";"760.3";"1.7";"67";"Ветер, дующий с северо-запада";"8";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.2";"";"";"";"";"";"";
"10.09.2014 16:00";"15.1";"707.9";"758.8";"0.7";"51";"Ветер, дующий с западо-северо-запада";"8";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.0";"";"";"";"";"";"";
"10.09.2014 15:00";"14.3";"707.9";"758.5";"0.7";"57";"Ветер, дующий с западо-северо-запада";"10";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.7";"Осадков нет";"6";"";"";"";"";
"10.09.2014 13:00";"15.7";"707.2";"757.9";"0.1";"49";"Ветер, дующий с западо-северо-запада";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.0";"";"";"";"";"";"";
"10.09.2014 12:00";"16.5";"707.2";"757.7";"0.5";"50";"Ветер, дующий с западо-северо-запада";"8";"";"";"";" ";"";"";"7.7";"";"";"";"";"";"";"";"6.1";"";"";"";"";"";"";
"10.09.2014 10:00";"15.1";"707.1";"757.8";"2.0";"54";"Ветер, дующий с западо-северо-запада";"8";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.9";"";"";"";"";"";"";
"10.09.2014 09:00";"13.9";"706.7";"757.3";"1.7";"71";"Ветер, дующий с западо-северо-запада";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.7";"23.0";"24";"";"";"";"";
"10.09.2014 07:00";"9.7";"705.1";"755.8";"1.7";"94";"Ветер, дующий с северо-северо-запада";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.8";"";"";"";"";"";"";
"10.09.2014 06:00";"8.0";"705.0";"755.4";"0.0";"92";"Ветер, дующий с северо-северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.8";"";"";"";"";"";"";
"10.09.2014 04:00";"10.3";"703.4";"753.9";"-1.0";"90";"Ветер, дующий с запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.7";"";"";"";"";"";"";
"10.09.2014 03:00";"10.7";"705.0";"755.4";"-0.6";"92";"Ветер, дующий с северо-запада";"3";"";"";"100%.";" ";"Осадки";"Осадки";"";"";"";"";"1000-1500";"";"";"";"9.5";"22.0";"18";"";"";"";"";
"10.09.2014 01:00";"12.7";"704.4";"754.9";"-1.3";"95";"Ветер, дующий с северо-северо-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.9";"";"";"";"";"";"";
"10.09.2014 00:00";"12.9";"705.6";"756.1";"-1.4";"93";"Ветер, дующий с северо-северо-запада";"5";"";"";"100%.";" ";"Осадки";"Осадки";"";"18.3";"";"";"600-1000";"";"";"9.0";"11.8";"";"";"";"";"";"";
"09.09.2014 22:00";"14.0";"705.7";"756.4";"-1.3";"81";"Ветер, дующий с севера";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.8";"";"";"";"";"";"";
"09.09.2014 21:00";"13.1";"707.0";"757.6";"-0.1";"88";"Ветер, дующий с севера";"4";"";"";"100%.";" ";"Осадки";"Осадки";"";"";"";"";"1000-1500";"";"";"";"11.2";"0.6";"12";"";"";"";"";
"09.09.2014 19:00";"13.3";"707.0";"757.7";"0.1";"84";"Ветер, дующий с северо-северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.7";"";"";"";"";"";"";
"09.09.2014 18:00";"15.0";"707.1";"757.6";"-1.1";"76";"Ветер, дующий с северо-запада";"5";"";"";"100%.";" ";"";"";"";"";"";"";"600-1000";"";"";"";"10.8";"";"";"";"";"";"";
"09.09.2014 16:00";"16.8";"706.9";"757.6";"-2.2";"67";"Ветер, дующий с севера";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.6";"";"";"";"";"";"";
"09.09.2014 15:00";"17.4";"708.2";"758.8";"-2.1";"65";"Ветер, дующий с северо-северо-запада";"10";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.8";"Осадков нет";"6";"";"";"";"";
"09.09.2014 13:00";"16.9";"709.1";"760.0";"-2.6";"67";"Ветер, дующий с северо-северо-запада";"8";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.7";"";"";"";"";"";"";
"09.09.2014 12:00";"16.1";"710.3";"761.1";"-2.2";"68";"Ветер, дующий с северо-северо-запада";"11";"";"";"100%.";" ";"";"";"3.5";"";"";"";"600-1000";"";"";"";"10.2";"";"";"";"";"";"";
"09.09.2014 10:00";"13.0";"711.7";"762.7";"-0.8";"74";"Ветер, дующий с северо-запада";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.5";"";"";"";"";"";"";
"09.09.2014 09:00";"12.9";"712.5";"763.4";"-0.4";"72";"Ветер, дующий с северо-северо-запада";"7";"";"";"100%.";" ";"";"";"";"";"";"";"1500-2000";"";"";"";"8.0";"Осадков нет";"24";"";"";"";"";
"09.09.2014 07:00";"7.2";"712.5";"763.6";"0.4";"96";"Ветер, дующий с севера";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.6";"";"";"";"";"";"";
"09.09.2014 06:00";"5.6";"712.9";"763.9";"0.0";"99";"Ветер, дующий с востока";"2";"";"";"100%.";" ";"";"";"";"";"";"";"1500-2000";"";"";"";"5.5";"";"";"";"";"";"";
"09.09.2014 04:00";"5.5";"712.1";"763.2";"-1.7";"94";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.6";"";"";"";"";"";"";
"09.09.2014 03:00";"5.8";"712.9";"763.9";"-1.5";"96";"Ветер, дующий с юга";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.2";"Осадков нет";"18";"";"";"";"";
"09.09.2014 01:00";"5.9";"713.8";"765.1";"-0.7";"98";"Ветер, дующий с востоко-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.6";"";"";"";"";"";"";
"09.09.2014 00:00";"5.5";"714.4";"765.4";"-0.7";"90";"Ветер, дующий с юга";"2";"";"";"";" ";"";"";"";"19.0";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";
"08.09.2014 22:00";"10.1";"714.5";"765.8";"-0.1";"80";"Ветер, дующий с севера";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.8";"";"";"";"";"";"";
"08.09.2014 21:00";"7.4";"715.1";"766.3";"0.1";"80";"Ветер, дующий с северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.2";"Осадков нет";"12";"";"";"";"";
"08.09.2014 19:00";"10.3";"714.6";"765.9";"-0.5";"70";"Ветер, дующий с северо-северо-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.1";"";"";"";"";"";"";
"08.09.2014 18:00";"12.9";"715.0";"766.1";"-0.9";"60";"Ветер, дующий с севера";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.3";"";"";"";"";"";"";
"08.09.2014 16:00";"16.8";"715.1";"766.4";"-1.8";"50";"Ветер, дующий с северо-северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.3";"";"";"";"";"";"";
"08.09.2014 15:00";"17.6";"715.9";"767.1";"-2.1";"49";"Ветер, дующий с северо-запада";"8";"";"";"100%.";" ";"";"";"";"";"";"";"1000-1500";"";"";"";"6.8";"Осадков нет";"6";"";"";"";"";
"08.09.2014 13:00";"17.3";"716.9";"768.4";"-2.6";"49";"Ветер, дующий с северо-северо-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.5";"";"";"";"";"";"";
"08.09.2014 12:00";"16.6";"718.0";"769.3";"-2.2";"53";"Ветер, дующий с северо-северо-запада";"3";"";"";"";" ";"";"";"0.2";"";"";"";"";"";"";"";"7.0";"";"";"";"";"";"";
"08.09.2014 10:00";"12.8";"719.5";"771.1";"-0.6";"66";"Ветер, дующий с северо-северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.6";"";"";"";"";"";"";
"08.09.2014 09:00";"11.1";"720.2";"771.7";"0.2";"78";"Ветер, дующий с западо-юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.4";"Осадков нет";"24";"";"";"";"";
"08.09.2014 07:00";"3.1";"720.1";"771.8";"0.6";"99";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.0";"";"";"";"";"";"";
"08.09.2014 06:00";"1.4";"720.0";"771.4";"0.0";"99";"Ветер, дующий с севера";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"2.4";"1.3";"";"";"";"";"";"";
"08.09.2014 04:00";"1.9";"719.5";"771.1";"-0.9";"99";"Ветер, дующий с востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.8";"";"";"";"";"";"";
"08.09.2014 03:00";"1.1";"720.0";"771.4";"-0.9";"96";"Ветер, дующий с северо-северо-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"0.9";"0.5";"Осадков нет";"18";"";"";"";"";
"08.09.2014 01:00";"4.8";"720.4";"772.0";"-0.6";"95";"Ветер, дующий с юга";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.1";"";"";"";"";"";"";
"08.09.2014 00:00";"5.5";"720.9";"772.4";"-0.4";"95";"Ветер, дующий с юго-юго-запада";"3";"";"";"100%.";" ";"";"";"";"17.7";"";"";"300-600";"";"";"";"4.8";"";"";"";"";"";"";
"07.09.2014 22:00";"6.5";"721.0";"772.7";"0.5";"88";"Ветер, дующий с востоко-юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.7";"";"";"";"";"";"";
"07.09.2014 21:00";"8.8";"721.3";"772.9";"1.1";"83";"Ветер, дующий с востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.1";"Осадков нет";"12";"";"";"";"";
"07.09.2014 19:00";"10.5";"720.5";"772.2";"1.4";"72";"Ветер, дующий с северо-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.7";"";"";"";"";"";"";
"07.09.2014 18:00";"12.7";"720.2";"771.7";"1.0";"63";"Ветер, дующий с северо-востока";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.8";"";"";"";"";"";"";
"07.09.2014 16:00";"16.4";"719.1";"770.7";"-0.9";"48";"Ветер, дующий с северо-северо-востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.4";"";"";"";"";"";"";
"07.09.2014 15:00";"16.5";"719.2";"770.7";"-1.8";"46";"Ветер, дующий с севера";"5";"";"";"100%.";" ";"";"";"";"";"";"";"1000-1500";"";"";"";"4.9";"Осадков нет";"6";"";"";"";"";
"07.09.2014 13:00";"17.0";"720.0";"771.7";"-2.1";"45";"Ветер, дующий с востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.0";"";"";"";"";"";"";
"07.09.2014 12:00";"15.2";"721.0";"772.5";"-2.0";"48";"Ветер, дующий с юго-запада";"2";"";"";"";" ";"";"";"-2.6";"";"";"";"";"";"";"";"4.3";"";"";"";"";"";"";
"07.09.2014 10:00";"11.3";"722.1";"773.9";"-0.3";"65";"Ветер, дующий с западо-юго-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.0";"";"";"";"";"";"";
"07.09.2014 09:00";"7.9";"723.0";"774.7";"0.7";"78";"Ветер, дующий с юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.3";"0.2";"24";"";"";"";"";
