# Метеостанция Канберра (аэропорт), Австралия, WMO_ID=94926, выборка с 01.01.2017 по 31.12.2017, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=94926&lang=ru
#
"Местное время в Канберре (аэропорт)";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"11.10.2017 19:00";"20.2";"707.6";"757.6";"-0.5";"42";"Ветер, дующий с севера";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.9";"";"";"";"";"";"";
"11.10.2017 18:00";"21.7";"707.8";"757.8";"-0.3";"36";"Ветер, дующий с северо-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.0";"";"";"";"";"";"";
"11.10.2017 17:00";"22.7";"708.0";"758.0";"-0.4";"36";"Ветер, дующий с северо-запада";"5";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"6.9";"";"";"";"";"";"";
"11.10.2017 16:00";"24.6";"708.1";"758.2";"-1.2";"29";"Ветер, дующий с северо-северо-запада";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.4";"";"";"";"";"";"";
"11.10.2017 15:00";"24.2";"708.1";"758.2";"-2.1";"28";"Ветер, дующий с северо-запада";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.6";"";"";"";"";"";"";
"11.10.2017 14:00";"24.6";"708.4";"758.5";"-2.3";"23";"Ветер, дующий с северо-северо-запада";"6";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"2.1";"Осадков нет";"6";"";"";"";"";
"11.10.2017 13:00";"24.4";"709.3";"759.4";"-2.3";"31";"Ветер, дующий с северо-северо-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.2";"";"";"";"";"";"";
"11.10.2017 12:00";"22.8";"710.2";"760.3";"-2.0";"40";"Ветер, дующий с севера";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.5";"";"";"";"";"";"";
"11.10.2017 11:00";"21.3";"710.7";"760.9";"-1.5";"49";"Ветер, дующий с северо-запада";"4";"";"";"10%  или менее, но не 0";"Никаких особых явлений погоды не наблюдалось. ";"";"";"10.8";"";"";"";"1000-1500";"";"";"";"10.2";"";"";"";"";"";"";
"11.10.2017 10:00";"19.6";"711.6";"761.8";"-0.7";"61";"Ветер, дующий с северо-северо-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.9";"";"";"";"";"";"";
"11.10.2017 09:00";"17.8";"712.2";"762.5";"-0.2";"66";"Ветер, дующий с севера";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.4";"";"";"";"";"";"";
"11.10.2017 08:00";"16.0";"712.2";"762.5";"-0.2";"78";"Ветер, дующий с западо-северо-запада";"2";"";"";"60%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"300-600";"";"";"";"12.2";"Осадков нет";"24";"";"";"";"";
"11.10.2017 07:00";"13.5";"712.3";"762.7";"0.3";"90";"Ветер, дующий с севера";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.9";"";"";"";"";"";"";
"11.10.2017 06:00";"12.3";"712.4";"762.7";"0.2";"97";"Ветер, дующий с северо-северо-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.8";"";"";"";"";"";"";
"11.10.2017 05:00";"12.4";"712.4";"762.7";"0.0";"93";"Штиль, безветрие";"0";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"300-600";"";"";"";"11.3";"";"";"";"";"";"";
"11.10.2017 04:00";"12.6";"712.0";"762.3";"-0.9";"94";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.7";"";"";"";"";"";"";
"11.10.2017 03:00";"12.4";"712.2";"762.5";"-1.0";"93";"Ветер, дующий с юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.3";"";"";"";"";"";"";
"11.10.2017 02:00";"12.5";"712.4";"762.7";"-1.1";"99";"Ветер, дующий с юго-востока";"2";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"300-600";"";"";"";"12.3";"Осадков нет";"6";"";"";"";"";
"11.10.2017 01:00";"11.7";"712.9";"763.2";"-0.3";"94";"Ветер, дующий с юго-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.8";"";"";"";"";"";"";
"11.10.2017 00:00";"13.3";"713.2";"763.5";"0.1";"92";"Ветер, дующий с юго-юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.0";"";"";"";"";"";"";
"10.10.2017 23:00";"12.8";"713.5";"763.9";"0.9";"92";"Ветер, дующий с востоко-юго-востока";"2";"";"";"90  или более, но не 100%";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"22.7";"";"";"300-600";"";"";"";"11.5";"";"";"";"";"";"";
"10.10.2017 22:00";"11.7";"713.2";"763.6";"1.2";"88";"Ветер, дующий с востоко-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.8";"";"";"";"";"";"";
"10.10.2017 21:00";"13.2";"713.1";"763.4";"1.5";"81";"Ветер, дующий с северо-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";
"10.10.2017 20:00";"14.0";"712.6";"762.9";"1.4";"67";"Ветер, дующий с востоко-северо-востока";"4";"";"";"10%  или менее, но не 0";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"";"8.0";"Осадков нет";"6";"";"";"";"";
"10.10.2017 19:00";"16.0";"712.0";"762.2";"1.1";"49";"Ветер, дующий с северо-востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.3";"";"";"";"";"";"";
"10.10.2017 18:00";"17.9";"711.6";"761.8";"0.8";"43";"Ветер, дующий с северо-северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.2";"";"";"";"";"";"";
"10.10.2017 17:00";"20.9";"711.2";"761.5";"0.1";"22";"Ветер, дующий с севера";"5";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"-1.6";"";"";"";"";"";"";
"10.10.2017 16:00";"21.7";"710.9";"761.1";"-0.5";"20";"Ветер, дующий с севера";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.2";"";"";"";"";"";"";
"10.10.2017 15:00";"21.7";"710.8";"761.0";"-0.9";"25";"Ветер, дующий с севера";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";
"10.10.2017 14:00";"22.3";"711.1";"761.4";"-1.2";"29";"Ветер, дующий с северо-северо-запада";"5";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"3.4";"Осадков нет";"6";"";"";"";"";
"10.10.2017 13:00";"20.9";"711.4";"761.6";"-1.4";"33";"Ветер, дующий с северо-северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";
"10.10.2017 12:00";"19.4";"711.7";"762.0";"-1.3";"38";"Ветер, дующий с северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.7";"";"";"";"";"";"";
"10.10.2017 11:00";"18.3";"712.3";"762.6";"-0.6";"44";"Ветер, дующий с северо-северо-запада";"3";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"4.5";"";"";"";"";"";"";"";"5.8";"";"";"";"";"";"";
"10.10.2017 10:00";"16.1";"712.8";"763.0";"0.2";"58";"Ветер, дующий с севера";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.8";"";"";"";"";"";"";
"10.10.2017 09:00";"14.5";"713.0";"763.3";"1.0";"66";"Ветер, дующий с северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.2";"";"";"";"";"";"";
"10.10.2017 08:00";"11.6";"712.9";"763.3";"1.5";"84";"Ветер, дующий с юго-запада";"3";"";"";"90  или более, но не 100%";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"300-600";"";"";"";"9.0";"Осадков нет";"24";"";"";"";"";
"10.10.2017 07:00";"9.1";"712.6";"763.0";"1.7";"99";"Ветер, дующий с юго-юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.0";"";"";"";"";"";"";
"10.10.2017 06:00";"6.5";"712.0";"762.3";"1.3";"99";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.4";"";"";"";"";"";"";
"10.10.2017 05:00";"4.9";"711.4";"761.6";"0.9";"99";"Ветер, дующий с севера";"2";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"4.8";"";"";"";"";"";"";
"10.10.2017 04:00";"5.6";"710.9";"761.1";"0.7";"99";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.5";"";"";"";"";"";"";
"10.10.2017 03:00";"7.0";"710.7";"760.9";"0.5";"99";"Ветер, дующий с востоко-юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.9";"";"";"";"";"";"";
"10.10.2017 02:00";"7.7";"710.5";"760.7";"0.4";"94";"Ветер, дующий с юга";"2";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"6.8";"Осадков нет";"6";"";"";"";"";
"10.10.2017 01:00";"7.6";"710.2";"760.4";"0.3";"85";"Ветер, дующий с востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.2";"";"";"";"";"";"";
"10.10.2017 00:00";"9.7";"710.2";"760.4";"0.6";"74";"Ветер, дующий с востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.3";"";"";"";"";"";"";
"09.10.2017 23:00";"13.5";"710.1";"760.3";"0.8";"62";"Ветер, дующий с северо-северо-запада";"3";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"25.4";"";"";"";"";"";"";"6.4";"";"";"";"";"";"";
"09.10.2017 22:00";"13.3";"709.9";"760.0";"1.3";"71";"Ветер, дующий с северо-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.2";"";"";"";"";"";"";
"09.10.2017 21:00";"15.7";"709.6";"759.7";"1.6";"61";"Ветер, дующий с северо-северо-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.2";"";"";"";"";"";"";
"09.10.2017 20:00";"15.4";"709.3";"759.4";"1.9";"71";"Ветер, дующий с севера";"2";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"10.2";"Осадков нет";"6";"";"";"";"";
"09.10.2017 19:00";"17.5";"708.6";"758.6";"1.4";"63";"Ветер, дующий с западо-северо-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.4";"";"";"";"";"";"";
"09.10.2017 18:00";"19.7";"708.0";"758.0";"0.9";"57";"Ветер, дующий с западо-северо-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.9";"";"";"";"";"";"";
"09.10.2017 17:00";"21.3";"707.4";"757.3";"0.5";"54";"Ветер, дующий с запада";"5";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"1500-2000";"";"";"";"11.6";"";"";"";"";"";"";
"09.10.2017 16:00";"21.0";"707.2";"757.1";"0.0";"56";"Ветер, дующий с запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.9";"";"";"";"";"";"";
"09.10.2017 15:00";"20.1";"707.1";"757.0";"-0.4";"56";"Ветер, дующий с запада";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.1";"";"";"";"";"";"";
"09.10.2017 14:00";"22.6";"706.9";"756.7";"-1.2";"44";"Ветер, дующий с западо-северо-запада";"10";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"1500-2000";"";"";"";"9.7";"Осадков нет";"6";"";"";"";"";
"09.10.2017 13:00";"23.2";"707.2";"757.1";"-1.5";"52";"Ветер, дующий с западо-юго-запада";"8";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.8";"";"";"";"";"";"";
"09.10.2017 12:00";"23.0";"707.5";"757.5";"-1.3";"54";"Ветер, дующий с северо-запада";"9";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.2";"";"";"";"";"";"";
"09.10.2017 11:00";"20.9";"708.1";"758.1";"-0.6";"63";"Ветер, дующий с северо-запада";"8";"";"";"60%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"12.8";"";"";"";"600-1000";"";"";"";"13.6";"";"";"";"";"";"";
"09.10.2017 10:00";"20.6";"708.7";"758.7";"-0.5";"71";"Ветер, дующий с северо-северо-запада";"8";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.2";"";"";"";"";"";"";
"09.10.2017 09:00";"18.5";"708.8";"758.8";"-0.3";"81";"Ветер, дующий с западо-северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.2";"";"";"";"";"";"";
"09.10.2017 08:00";"16.3";"708.7";"758.8";"-0.3";"88";"Ветер, дующий с северо-северо-востока";"3";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"Осадки";"Осадки";"";"";"";"";"300-600";"";"";"";"14.3";"13.0";"24";"";"";"";"";
"09.10.2017 07:00";"14.8";"709.2";"759.3";"0.6";"93";"Ветер, дующий с запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.7";"";"";"";"";"";"";
"09.10.2017 06:00";"13.3";"709.1";"759.2";"0.1";"99";"Ветер, дующий с северо-северо-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.1";"";"";"";"";"";"";
"09.10.2017 05:00";"13.0";"709.0";"759.0";"-0.7";"99";"Ветер, дующий с севера";"3";"";"";"";"Осадки ";"";"Осадки";"";"";"";"";"";"";"";"";"12.8";"";"";"";"";"";"";
"09.10.2017 04:00";"14.6";"708.6";"758.6";"-1.0";"98";"Ветер, дующий с северо-северо-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.3";"";"";"";"";"";"";
"09.10.2017 03:00";"15.1";"709.0";"759.0";"-0.6";"100";"Ветер, дующий с востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.1";"";"";"";"";"";"";
"09.10.2017 02:00";"15.4";"709.7";"759.8";"-0.2";"100";"Ветер, дующий с северо-запада";"3";"";"";"100%.";"Дождь незамерзающий сильный. ";"Осадки";"Осадки";"";"";"";"";"100-200";"";"";"2.5";"15.4";"5.0";"6";"";"";"";"";
"09.10.2017 01:00";"15.5";"709.6";"759.7";"-0.6";"99";"Ветер, дующий с северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.3";"";"";"";"";"";"";
"09.10.2017 00:00";"15.9";"709.6";"759.7";"-0.9";"95";"Ветер, дующий с северо-северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.1";"";"";"";"";"";"";
"08.10.2017 23:00";"15.8";"709.9";"760.0";"-0.9";"96";"Ветер, дующий с северо-северо-запада";"3";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"20.1";"";"";"200-300";"";"";"";"15.2";"";"";"";"";"";"";
"08.10.2017 22:00";"15.8";"710.2";"760.3";"-0.3";"95";"Ветер, дующий с северо-северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.0";"";"";"";"";"";"";
"08.10.2017 21:00";"15.8";"710.5";"760.7";"0.3";"95";"Ветер, дующий с северо-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.0";"";"";"";"";"";"";
"08.10.2017 20:00";"16.1";"710.8";"760.9";"0.7";"86";"Ветер, дующий с северо-северо-запада";"5";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"300-600";"";"";"";"13.8";"Осадков нет";"6";"";"";"";"";
"08.10.2017 19:00";"15.9";"710.5";"760.7";"0.3";"83";"Ветер, дующий с севера";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.0";"";"";"";"";"";"";
"08.10.2017 18:00";"16.7";"710.2";"760.4";"-0.5";"78";"Ветер, дующий с северо-северо-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.8";"";"";"";"";"";"";
"08.10.2017 17:00";"17.1";"710.1";"760.3";"-1.4";"75";"Ветер, дующий с северо-запада";"5";"";"";"100%.";"Ливневый дождь или дождь с перерывами слабый. ";"";"";"";"";"";"";"300-600";"";"";"";"12.6";"";"";"";"";"";"";
"08.10.2017 16:00";"17.4";"710.2";"760.3";"-1.8";"72";"Ветер, дующий с северо-северо-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.3";"";"";"";"";"";"";
"08.10.2017 15:00";"18.6";"710.7";"760.9";"-1.5";"58";"Ветер, дующий с северо-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.2";"";"";"";"";"";"";
"08.10.2017 14:00";"18.2";"711.5";"761.8";"-1.1";"56";"Ветер, дующий с северо-запада";"5";"";"";"100%.";"Дождь (незамерзающий). ";"";"";"";"";"";"";"1500-2000";"";"";"";"9.3";"Осадков нет";"6";"";"";"";"";
"08.10.2017 13:00";"17.9";"712.0";"762.3";"-0.9";"61";"Ветер, дующий с северо-запада";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.3";"";"";"";"";"";"";
"08.10.2017 12:00";"19.4";"712.2";"762.5";"-1.5";"49";"Ветер, дующий с северо-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.4";"";"";"";"";"";"";
"08.10.2017 11:00";"18.6";"712.6";"762.9";"-1.2";"49";"Ветер, дующий с севера";"4";"";"";"10%  или менее, но не 0";"Никаких особых явлений погоды не наблюдалось. ";"";"";"5.2";"";"";"";"2500 или более, или облаков нет.";"";"";"";"7.7";"";"";"";"";"";"";
"08.10.2017 10:00";"17.0";"712.9";"763.2";"-1.8";"53";"Ветер, дующий с северо-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.4";"";"";"";"";"";"";
"08.10.2017 09:00";"14.2";"713.7";"764.1";"-1.0";"66";"Ветер, дующий с севера";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.9";"";"";"";"";"";"";
"08.10.2017 08:00";"12.6";"713.8";"764.2";"-0.3";"72";"Ветер, дующий с востока";"3";"";"";"40%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"";"7.7";"Осадков нет";"24";"";"";"";"";
"08.10.2017 07:00";"9.0";"714.7";"765.1";"0.9";"86";"Ветер, дующий с востоко-северо-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.8";"";"";"";"";"";"";
"08.10.2017 06:00";"7.1";"714.7";"765.1";"0.6";"96";"Ветер, дующий с севера";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.5";"";"";"";"";"";"";
"08.10.2017 05:00";"7.3";"714.1";"764.5";"-0.4";"95";"Ветер, дующий с востоко-юго-востока";"1";"";"";"90  или более, но не 100%";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"";"6.6";"";"";"";"";"";"";
"08.10.2017 04:00";"6.8";"713.8";"764.2";"-1.5";"96";"Ветер, дующий с востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.2";"";"";"";"";"";"";
"08.10.2017 03:00";"5.9";"714.1";"764.5";"-1.5";"97";"Ветер, дующий с юго-юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.5";"";"";"";"";"";"";
"08.10.2017 02:00";"5.9";"714.5";"765.0";"-1.3";"97";"Ветер, дующий с юго-юго-востока";"3";"";"";"10%  или менее, но не 0";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"";"5.5";"Осадков нет";"6";"";"";"";"";
"08.10.2017 01:00";"7.6";"715.3";"765.7";"-0.7";"92";"Ветер, дующий с юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.4";"";"";"";"";"";"";
"08.10.2017 00:00";"9.6";"715.6";"766.1";"-0.5";"84";"Ветер, дующий с востоко-юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.0";"";"";"";"";"";"";
"07.10.2017 23:00";"8.8";"715.8";"766.3";"0.2";"88";"Ветер, дующий с востоко-юго-востока";"2";"";"";"10%  или менее, но не 0";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"21.1";"";"";"300-600";"";"";"";"6.9";"";"";"";"";"";"";
"07.10.2017 22:00";"10.0";"716.0";"766.6";"1.1";"82";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.1";"";"";"";"";"";"";
"07.10.2017 21:00";"11.4";"716.1";"766.6";"1.5";"76";"Ветер, дующий с востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.3";"";"";"";"";"";"";
"07.10.2017 20:00";"12.5";"715.6";"766.2";"1.2";"71";"Ветер, дующий с востока";"7";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"";"7.4";"Осадков нет";"6";"";"";"";"";
"07.10.2017 19:00";"13.8";"714.9";"765.4";"0.9";"62";"Ветер, дующий с востока";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.7";"";"";"";"";"";"";
"07.10.2017 18:00";"15.6";"714.6";"765.1";"0.4";"51";"Ветер, дующий с востоко-северо-востока";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.5";"";"";"";"";"";"";
"07.10.2017 17:00";"18.2";"714.4";"764.8";"-0.1";"41";"Ветер, дующий с востока";"5";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"4.7";"";"";"";"";"";"";
"07.10.2017 16:00";"19.1";"714.0";"764.4";"-0.9";"36";"Ветер, дующий с северо-востока";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.7";"";"";"";"";"";"";
"07.10.2017 15:00";"19.7";"714.2";"764.6";"-1.2";"34";"Ветер, дующий с востоко-юго-востока";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.4";"";"";"";"";"";"";
"07.10.2017 14:00";"19.4";"714.5";"765.0";"-1.5";"37";"Ветер, дующий с востока";"4";"";"";"20–30%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"1500-2000";"";"";"";"4.4";"Осадков нет";"6";"";"";"";"";
"07.10.2017 13:00";"18.6";"714.9";"765.4";"-1.6";"38";"Ветер, дующий с юго-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";
"07.10.2017 12:00";"18.8";"715.4";"766.0";"-1.5";"38";"Ветер, дующий с северо-востока";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.2";"";"";"";"";"";"";
"07.10.2017 11:00";"17.4";"716.0";"766.6";"-1.0";"43";"Ветер, дующий с востоко-юго-востока";"3";"";"";"40%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"1.3";"";"";"";"1000-1500";"";"";"";"4.7";"";"";"";"";"";"";
"07.10.2017 10:00";"15.6";"716.5";"767.1";"-0.4";"47";"Ветер, дующий с востока";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.3";"";"";"";"";"";"";
"07.10.2017 09:00";"12.6";"716.9";"767.5";"0.2";"51";"Ветер, дующий с юга";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.7";"";"";"";"";"";"";
"07.10.2017 08:00";"10.1";"717.0";"767.6";"0.8";"57";"Ветер, дующий с юга";"4";"";"";"70 – 80%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"";"2.0";"0.2";"24";"";"";"";"";
"07.10.2017 07:00";"6.7";"716.9";"767.5";"0.9";"76";"Ветер, дующий с востоко-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.8";"";"";"";"";"";"";
"07.10.2017 06:00";"2.5";"716.7";"767.3";"0.8";"89";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.9";"";"";"";"";"";"";
"07.10.2017 05:00";"1.7";"716.2";"766.7";"0.4";"90";"Ветер, дующий с востока";"2";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"";"0.2";"";"";"";"";"";"";
"07.10.2017 04:00";"2.7";"716.0";"766.6";"-0.2";"88";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.9";"";"";"";"";"";"";
"07.10.2017 03:00";"1.9";"715.9";"766.4";"-0.3";"87";"Ветер, дующий с востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.0";"";"";"";"";"";"";
"07.10.2017 02:00";"3.5";"715.8";"766.3";"-0.3";"84";"Ветер, дующий с востока";"3";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"1.1";"Осадков нет";"6";"";"";"";"";
"07.10.2017 01:00";"5.1";"716.2";"766.7";"0.4";"82";"Ветер, дующий с юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.3";"";"";"";"";"";"";
"07.10.2017 00:00";"6.3";"716.2";"766.7";"0.6";"79";"Ветер, дующий с юго-юго-востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.8";"";"";"";"";"";"";
"06.10.2017 23:00";"9.5";"716.1";"766.6";"0.8";"68";"Ветер, дующий с юга";"5";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"21.5";"";"";"";"";"";"";"3.9";"";"";"";"";"";"";
"06.10.2017 22:00";"8.7";"715.8";"766.3";"1.2";"65";"Ветер, дующий с юго-юго-востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.5";"";"";"";"";"";"";
"06.10.2017 21:00";"10.6";"715.6";"766.2";"2.1";"57";"Ветер, дующий с юго-юго-востока";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.4";"";"";"";"";"";"";
"06.10.2017 20:00";"11.9";"715.3";"765.8";"2.7";"54";"Ветер, дующий с юго-юго-востока";"6";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"2.9";"Осадков нет";"6";"";"";"";"";
"06.10.2017 19:00";"13.5";"714.6";"765.1";"2.6";"49";"Ветер, дующий с юго-юго-востока";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.0";"";"";"";"";"";"";
"06.10.2017 18:00";"15.2";"713.5";"763.9";"1.8";"42";"Ветер, дующий с юга";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.4";"";"";"";"";"";"";
